"lat" "lon" "nl" "sample" "hhid" "cons" "weight" "rururb" "room" "metal"
-13.759986 33.814378 1.53291536050157 1 "1100-003" 0.0084442232141992 739.865295410156 "rural" 1 FALSE
-13.7611 33.9695 0 1 "0993-001" 0.00653944435490164 1531.94421386719 "rural" 2 FALSE
-13.7611 33.9695 0 1 "1007-001" 0.00756683216836943 1488.09790039062 "rural" 2 FALSE
-13.7611 33.9695 0 1 "0997-001" 0.0081610990171283 1507.466796875 "rural" 2 FALSE
-13.7611 33.9695 0 1 "0995-001" 0.00947693554175032 1488.09790039062 "rural" 2 FALSE
-13.7611 33.9695 0 1 "0999-001" 0.00629204090868452 1507.466796875 "rural" 3 FALSE
-13.7611 33.9695 0 1 "1011-001" 0.00904688653075949 1507.466796875 "rural" 2 FALSE
-13.7611 33.9695 0 1 "1001-001" 0.00691534226855318 1518.15002441406 "rural" 3 FALSE
-13.7611 33.9695 0 1 "1013-001" 0.0203567014115327 1531.94421386719 "rural" 1 FALSE
-13.7611 33.9695 0 1 "1003-001" 0.0100365821222975 1531.94421386719 "rural" 3 FALSE
-13.7611 33.9695 0 1 "1015-001" 0.00572410232852547 1488.09790039062 "rural" 3 FALSE
-13.7611 33.9695 0 1 "1007-003" 0.0172547655867552 737.078918457031 "rural" 3 FALSE
-13.7611 33.9695 0 1 "1005-001" 0.0169452066143667 1488.09790039062 "rural" 3 FALSE
-13.7611 33.9695 0 1 "1017-001" 0.0248114862320696 1551.60510253906 "rural" 3 FALSE
-13.7611 33.9695 0 1 "1023-001" 0.013101236740196 1507.466796875 "rural" 2 FALSE
-13.7611 33.9695 0 1 "1021-001" 0.0125653916941749 737.078918457031 "rural" 1 FALSE
-13.7611 33.9695 0 1 "1019-001" 0.00709495487862287 1497.69970703125 "rural" 2 FALSE
-13.7611 33.9695 0 1 "1009-001" 0.0110823790129686 1488.09790039062 "rural" 3 FALSE
-13.762379 33.818191 1.68620689655172 1 "3001-002" 0.0633879363794274 131.403656005859 "urban" 3 FALSE
-13.762928 33.819594 1.63 1 "1643-003" 0.0124982424316319 262.327209472656 "urban" 2 FALSE
-13.763992 34.587437 0.639393939393939 1 "1804-001" 0.205171532617083 238.963790893555 "urban" 3 FALSE
-13.767238 33.008935 0.554858934169279 1 "1688-005" 0.0449234252007925 177.592712402344 "urban" 3 FALSE
-13.767854 33.79593 1.5969696969697 1 "0631-001" 0.0254766235989659 41.770092010498 "urban" 1 FALSE
-13.769923 33.810036 1.75666666666667 1 "0980-003" 0.0670555859960931 848.663635253906 "rural" 1 FALSE
-13.774501 34.511803 1.73333333333333 1 "1682-002" 0.00607533409721742 225.883422851562 "urban" 3 FALSE
-13.776091 34.449293 1.48093841642229 1 "1608-002" 0.0495849850993041 385.301361083984 "rural" 1 FALSE
-13.778401 33.530215 0 1 "1283-001" 0.0110921931775879 1576.9775390625 "rural" 1 FALSE
-13.784169 34.458376 1.48093841642229 1 "1687-003" 0.0489578132995327 518.694580078125 "urban" 1 FALSE
-13.787469 32.908521 1.39032258064516 1 "1230-003" 0.0320568169477612 251.164779663086 "rural" 3 FALSE
-13.7921 34.1602 0 1 "0990-001" 0.00464204171705593 1198.69189453125 "rural" 1 FALSE
-13.7921 34.1602 0 1 "0992-001" 0.00965655044017712 1198.69189453125 "rural" 2 FALSE
-13.7921 34.1602 0 1 "1004-001" 0.00491534813537971 1214.2939453125 "rural" 2 FALSE
-13.7921 34.1602 0 1 "0994-001" 0.00738576775254617 1187.462890625 "rural" 3 FALSE
-13.7921 34.1602 0 1 "0994-003" 0.010577875870345 624.924072265625 "rural" 1 FALSE
-13.7921 34.1602 0 1 "0994-004" 0.0111098473126498 611.44970703125 "rural" 2 FALSE
-13.7921 34.1602 0 1 "1010-001" 0.0200405363315343 1206.42626953125 "rural" 2 FALSE
-13.7921 34.1602 0 1 "0996-001" 0.00939979023526882 1198.69189453125 "rural" 1 FALSE
-13.7921 34.1602 0 1 "1008-001" 0.0131086234489315 1198.69189453125 "rural" 1 FALSE
-13.7921 34.1602 0 1 "0998-001" 0.00571093154927606 1198.69189453125 "rural" 2 FALSE
-13.7921 34.1602 0 1 "1014-001" 0.00635200560148783 1214.2939453125 "rural" 1 FALSE
-13.7921 34.1602 0 1 "1000-001" 0.00929416873349176 1187.462890625 "rural" 3 FALSE
-13.7921 34.1602 0 1 "1012-001" 0.013995785197622 1198.69189453125 "rural" 2 FALSE
-13.7921 34.1602 0 1 "1002-001" 0.00700096913308885 1222.8994140625 "rural" 1 FALSE
-13.7921 34.1602 0 1 "1006-001" 0.0229767739024684 1272.20642089844 "rural" 2 FALSE
-13.7921 34.1602 0 1 "1004-003" 0.0140849819412007 617.005493164062 "rural" 2 FALSE
-13.7921 34.1602 0 1 "1016-001" 0.0225763190320211 1214.2939453125 "rural" 3 FALSE
-13.7921 34.1602 0 1 "1020-001" 0.00957215561827479 1187.462890625 "rural" 1 FALSE
-13.7921 34.1602 0 1 "1018-002" 0.00680306025430182 599.345947265625 "rural" 2 FALSE
-13.796891 32.895182 1.13636363636364 1 "3031-001" 0.0248665275403009 99.3984909057617 "urban" 3 FALSE
-13.7993 33.8589 1.80165289256198 1 "1245-002" 0.00996877574521989 1039.32104492188 "rural" 1 FALSE
-13.7993 33.8589 1.80165289256198 1 "1231-001" 0.0263192986878244 1940.18103027344 "rural" 3 FALSE
-13.7993 33.8589 1.80165289256198 1 "1231-003" 0.00745073344541936 970.090515136719 "rural" 3 FALSE
-13.7993 33.8589 1.80165289256198 1 "1223-001" 0.00962877523642243 1958.52783203125 "rural" 2 FALSE
-13.7993 33.8589 1.80165289256198 1 "1237-002" 0.017864888033112 979.263916015625 "rural" 2 FALSE
-13.7993 33.8589 1.80165289256198 1 "1235-001" 0.00889156934346199 1971.16491699219 "rural" 3 FALSE
-13.7993 33.8589 1.80165289256198 1 "1229-001" 0.0101839891793688 1998.080078125 "rural" 2 FALSE
-13.7993 33.8589 1.80165289256198 1 "1227-001" 0.00980652042580687 1021.0556640625 "rural" 2 FALSE
-13.7993 33.8589 1.80165289256198 1 "1233-001" 0.0182993486397609 1958.52783203125 "rural" 3 FALSE
-13.7993 33.8589 1.80165289256198 1 "1241-001" 0.00595610879501579 1958.52783203125 "rural" 4 FALSE
-13.7993 33.8589 1.80165289256198 1 "1245-001" 0.0137754349528989 2005.14978027344 "rural" 1 FALSE
-13.7993 33.8589 1.80165289256198 1 "1221-001" 0.020244638556615 970.090515136719 "rural" 2 FALSE
-13.7993 33.8589 1.80165289256198 1 "1237-001" 0.0153163189696803 979.263916015625 "rural" 2 FALSE
-13.7993 33.8589 1.80165289256198 1 "1217-001" 0.0572406045851289 1940.18103027344 "rural" 1 FALSE
-13.7993 33.8589 1.80165289256198 1 "1219-001" 0.0052948075432977 1008.11761474609 "rural" 2 FALSE
-13.7993 33.8589 1.80165289256198 1 "1239-001" 0.00717028109835308 2005.14978027344 "rural" 2 FALSE
-13.7993 33.8589 1.80165289256198 1 "1239-003" 0.0073629917199929 1008.11761474609 "rural" 2 FALSE
-13.7993 33.8589 1.80165289256198 1 "1243-001" 0.0106252501668841 1971.16491699219 "rural" 5 FALSE
-13.7993 33.8589 1.80165289256198 1 "1247-001" 0.00692357301069784 985.582458496094 "rural" 2 FALSE
-13.806771 32.880708 1.06887052341598 1 "1656-001" 0.0368023592857086 271.375 "urban" 3 FALSE
-13.810942 32.89232 1.10192837465565 1 "2314-007" 0.0135198825144417 396.588958740234 "rural" 3 FALSE
-13.8122 33.5005 0 1 "1341-013" 0.0119813665651912 722.854187011719 "rural" 1 FALSE
-13.8122 33.5005 0 1 "1323-001" 0.00638818089484243 1478.37438964844 "rural" 2 FALSE
-13.8122 33.5005 0 1 "1321-001" 0.0104742242990876 760.830505371094 "rural" 2 FALSE
-13.8122 33.5005 0 1 "1327-001" 0.00720647623290885 734.39794921875 "rural" 1 FALSE
-13.8122 33.5005 0 1 "1337-001" 0.00835381649623045 1478.37438964844 "rural" 2 FALSE
-13.8122 33.5005 0 1 "1333-008" 0.00798157128856241 760.830505371094 "rural" 1 FALSE
-13.8122 33.5005 0 1 "1325-001" 0.00873286970408709 1502.37951660156 "rural" 1 FALSE
-13.8122 33.5005 0 1 "1317-001" 0.0041784300868814 739.187194824219 "rural" 2 FALSE
-13.8122 33.5005 0 1 "1331-001" 0.0102973871700336 1468.7958984375 "rural" 4 FALSE
-13.8122 33.5005 0 1 "1341-001" 0.0157533797717327 1459.37951660156 "rural" 1 FALSE
-13.8122 33.5005 0 1 "1329-001" 0.00679157091038854 1459.37951660156 "rural" 3 FALSE
-13.8122 33.5005 0 1 "1333-001" 0.00701782457010487 1468.7958984375 "rural" 2 FALSE
-13.8122 33.5005 0 1 "1333-003" 0.00890475321424356 1488.8515625 "rural" 2 FALSE
-13.8122 33.5005 0 1 "1313-001" 0.00624433912315248 1478.37438964844 "rural" 1 FALSE
-13.8122 33.5005 0 1 "1335-001" 0.00617457186690059 1468.7958984375 "rural" 3 FALSE
-13.8122 33.5005 0 1 "1315-001" 0.0117481379323114 1445.70837402344 "rural" 3 FALSE
-13.8122 33.5005 0 1 "1343-001" 0.0081224949595471 1488.8515625 "rural" 2 FALSE
-13.812285 32.895783 1.18235294117647 1 "1699-004" 0.0447989811581317 261.906066894531 "urban" 3 FALSE
-13.835978 33.046182 0.457070707070707 1 "1286-003" 0.0633329187915479 145.952682495117 "rural" 3 FALSE
-13.8362 33.076892 0.257575757575758 1 "1094-004" 0.0492767676730383 619.855163574219 "rural" 2 FALSE
-13.8451 35.1065 0 1 "2051-002" 0.00554661358092331 823.097778320312 "rural" 1 FALSE
-13.8451 35.1065 0 1 "2053-001" 0.00443710297254718 799.539611816406 "rural" 0 FALSE
-13.8451 35.1065 0 1 "2053-003" 0.00424394814566063 404.97314453125 "rural" 2 FALSE
-13.8451 35.1065 0 1 "2055-002" 0.00426325510760399 833.661376953125 "rural" 2 FALSE
-13.8451 35.1065 0 1 "2053-002" 0.00618272432416764 407.843139648438 "rural" 1 FALSE
-13.8451 35.1065 0 1 "2057-001" 0.00694758715580473 809.9462890625 "rural" 2 FALSE
-13.8451 35.1065 0 1 "2049-001" 0.0101241251362706 792.0498046875 "rural" 2 FALSE
-13.8451 35.1065 0 1 "2069-001" 0.00376462701825568 823.097778320312 "rural" 1 FALSE
-13.8451 35.1065 0 1 "2049-003" 0.00634763227642066 396.02490234375 "rural" 1 FALSE
-13.8451 35.1065 0 1 "2063-003" 0.0138126802348368 424.287261962891 "rural" 1 FALSE
-13.8451 35.1065 0 1 "2071-001" 0.00920149953142961 848.574523925781 "rural" 1 FALSE
-13.8451 35.1065 0 1 "2065-001" 0.00327726587622702 833.661376953125 "rural" 2 FALSE
-13.8451 35.1065 0 1 "2063-001" 0.00559995174866784 804.698547363281 "rural" 1 FALSE
-13.8451 35.1065 0 1 "2067-001" 0.0116791511996632 424.287261962891 "rural" 3 FALSE
-13.8451 35.1065 0 1 "2075-001" 0.0146217489370009 833.661376953125 "rural" 3 FALSE
-13.8451 35.1065 0 1 "2077-001" 0.00814951423678949 792.0498046875 "rural" 3 FALSE
-13.8451 35.1065 0 1 "2073-001" 0.00729207459088478 809.9462890625 "rural" 2 FALSE
-13.8451 35.1065 0 1 "2079-001" 0.0128301060840741 833.661376953125 "rural" 1 FALSE
-13.849169 33.59013 0.760765550239234 1 "1283-004" 0.016884493063241 778.357788085938 "rural" 2 FALSE
-13.853051 33.505175 0 1 "0630-002" 0.065793274918603 38.7727584838867 "urban" 2 FALSE
-13.860156 35.11627 0 1 "2025-001" 0.00546578219292372 1292.46801757812 "rural" 4 FALSE
-13.864017 34.256346 0 1 "1020-003" 0.0124431931371749 624.924072265625 "rural" 2 FALSE
-13.865386 33.767435 6.075 1 "1632-001" 0.00645437313318754 45.5819702148438 "urban" 2 FALSE
-13.8674 33.8281 6.075 1 "1210-003" 0.00965301575399186 210.424499511719 "rural" 2 FALSE
-13.8674 33.8281 6.075 1 "1238-001" 0.0283921761731195 502.329559326172 "rural" 1 FALSE
-13.8674 33.8281 6.075 1 "1210-001" 0.0153148667070151 415.441680908203 "rural" 2 FALSE
-13.8674 33.8281 6.075 1 "1212-001" 0.0246429873307963 423.831481933594 "rural" 5 FALSE
-13.8674 33.8281 6.075 1 "1240-001" 0.0323038496587565 456.691741943359 "rural" 2 FALSE
-13.8674 33.8281 6.075 1 "1214-001" 0.0122718359701662 415.441680908203 "rural" 3 FALSE
-13.8674 33.8281 6.075 1 "1214-003" 0.0114673715007516 213.841262817383 "rural" 1 FALSE
-13.8674 33.8281 6.075 1 "1210-004" 0.0439466789407942 210.424499511719 "rural" 1 FALSE
-13.8674 33.8281 6.075 1 "1216-001" 0.0110036183244122 440.920257568359 "rural" 2 FALSE
-13.8674 33.8281 6.075 1 "1224-003" 0.0220410933401078 205.774978637695 "rural" 2 FALSE
-13.8674 33.8281 6.075 1 "1228-001" 0.0298205565853522 456.691741943359 "rural" 1 FALSE
-13.8674 33.8281 6.075 1 "1218-001" 0.0226303802939743 213.841262817383 "rural" 3 FALSE
-13.8674 33.8281 6.075 1 "1218-002" 0.0120613364744129 216.585678100586 "rural" 1 FALSE
-13.8674 33.8281 6.075 1 "1218-003" 0.00916622604043661 216.585678100586 "rural" 1 FALSE
-13.8674 33.8281 6.075 1 "1234-001" 0.00819946471259413 456.691741943359 "rural" 1 FALSE
-13.8674 33.8281 6.075 1 "1220-001" 0.00537893924109523 433.171356201172 "rural" 2 FALSE
-13.8674 33.8281 6.075 1 "1230-001" 0.0229463497943888 228.34587097168 "rural" 6 FALSE
-13.8674 33.8281 6.075 1 "1236-001" 0.0192486219396321 440.920257568359 "rural" 2 FALSE
-13.8674 33.8281 6.075 1 "1222-001" 0.0358731651946144 423.831481933594 "rural" 3 FALSE
-13.8674 33.8281 6.075 1 "1226-001" 0.00937495826671304 502.329559326172 "rural" 3 FALSE
-13.8696 33.7771 5.92682926829268 1 "1733-001" 0.0291603746718402 559.59814453125 "urban" 3 FALSE
-13.8696 33.7771 5.92682926829268 1 "1739-001" 0.0267831847206637 579.614685058594 "urban" 2 FALSE
-13.8696 33.7771 5.92682926829268 1 "1739-002" 0.0158109660514972 559.59814453125 "urban" 1 FALSE
-13.8696 33.7771 5.92682926829268 1 "1737-001" 0.00745409190062473 559.59814453125 "urban" 2 FALSE
-13.8696 33.7771 5.92682926829268 1 "1729-001" 0.0754880850761261 637.536376953125 "urban" 2 FALSE
-13.8696 33.7771 5.92682926829268 1 "1753-001" 0.0102786795050247 559.59814453125 "urban" 3 FALSE
-13.8696 33.7771 5.92682926829268 1 "1735-001" 0.067132973469799 279.799072265625 "urban" 4 FALSE
-13.8696 33.7771 5.92682926829268 1 "1743-001" 0.00635238407341584 267.062255859375 "urban" 2 FALSE
-13.8696 33.7771 5.92682926829268 1 "1745-001" 0.0396054479724872 261.161285400391 "urban" 4 FALSE
-13.8696 33.7771 5.92682926829268 1 "1741-001" 0.0149247817739627 268.954895019531 "urban" 3 FALSE
-13.8696 33.7771 5.92682926829268 1 "1747-001" 0.0171197513851761 637.536376953125 "urban" 1 FALSE
-13.8696 33.7771 5.92682926829268 1 "1747-004" 0.022887145924785 318.768188476562 "urban" 2 FALSE
-13.8696 33.7771 5.92682926829268 1 "1751-001" 0.00546149354030049 289.807342529297 "urban" 2 FALSE
-13.8696 33.7771 5.92682926829268 1 "1757-001" 0.144150502486988 549.763610839844 "urban" 4 FALSE
-13.8696 33.7771 5.92682926829268 1 "1755-001" 0.050444330175183 637.536376953125 "urban" 2 FALSE
-13.8696 33.7771 5.92682926829268 1 "1759-001" 0.0455917186759291 637.536376953125 "urban" 4 FALSE
-13.870355 33.748947 6.42439024390244 1 "0327-004" 0.023581001523629 233.949645996094 "rural" 4 FALSE
-13.871859 33.773581 6.78935698447894 1 "1249-001" 0.0596399023126301 764.636901855469 "rural" 2 FALSE
-13.871935 33.760293 6.78935698447894 1 "1915-004" 0.0244324996784808 398.724639892578 "urban" 1 FALSE
-13.873284 33.766807 6.78935698447894 1 "0636-001" 0.214507276635739 81.9395751953125 "urban" 2 FALSE
-13.8758 33.7599 6.62770562770563 1 "1720-005" 0.0288485686754332 298.042510986328 "urban" 1 FALSE
-13.8758 33.7599 6.62770562770563 1 "1722-002" 0.0122658357386548 303.374114990234 "urban" 3 FALSE
-13.8758 33.7599 6.62770562770563 1 "1720-001" 0.0614680777431607 583.232482910156 "urban" 4 FALSE
-13.8758 33.7599 6.62770562770563 1 "1744-002" 0.0154577634492043 285.843658447266 "urban" 2 FALSE
-13.8758 33.7599 6.62770562770563 1 "1736-001" 0.020757587462807 628.451354980469 "urban" 3 FALSE
-13.8758 33.7599 6.62770562770563 1 "1726-001" 0.135800579366189 596.085021972656 "urban" 3 FALSE
-13.8758 33.7599 6.62770562770563 1 "1738-001" 0.0280226315991526 579.128295898438 "urban" 4 FALSE
-13.8758 33.7599 6.62770562770563 1 "1748-004" 0.0818586387830879 291.616241455078 "urban" 3 FALSE
-13.8758 33.7599 6.62770562770563 1 "1728-001" 0.00483995327188499 303.374114990234 "urban" 3 FALSE
-13.8758 33.7599 6.62770562770563 1 "1740-001" 0.0069358479327926 628.451354980469 "urban" 1 FALSE
-13.8758 33.7599 6.62770562770563 1 "1748-003" 0.0448527284143038 606.748229980469 "urban" 2 FALSE
-13.8758 33.7599 6.62770562770563 1 "1734-001" 0.0129223093357811 596.085021972656 "urban" 3 FALSE
-13.8758 33.7599 6.62770562770563 1 "1742-001" 0.0445266091295248 628.451354980469 "urban" 3 FALSE
-13.8758 33.7599 6.62770562770563 1 "1732-001" 0.0329673302283438 314.225677490234 "urban" 2 FALSE
-13.8758 33.7599 6.62770562770563 1 "1748-001" 0.0189116767660416 303.374114990234 "urban" 3 FALSE
-13.8758 33.7599 6.62770562770563 1 "1746-001" 0.0282519188854709 606.748229980469 "urban" 4 FALSE
-13.8758 33.7599 6.62770562770563 1 "1744-006" 0.0303814471186091 289.564147949219 "urban" 2 FALSE
-13.8758 33.7599 6.62770562770563 1 "1750-001" 0.00924349226235933 628.451354980469 "urban" 2 FALSE
-13.87902 33.790344 7.19047619047619 1 "1547-006" 0.0116981004121424 787.626953125 "rural" 2 FALSE
-13.881851 33.744907 7.61688311688312 1 "2388-001" 0.0141239310970848 2084.52514648438 "rural" 1 FALSE
-13.883571 33.969762 2.76321353065539 1 "1221-004" 0.0149963694520679 1008.11761474609 "rural" 1 FALSE
-13.887577 34.541663 0 1 "1351-003" 0.0510762482198732 717.726928710938 "rural" 3 FALSE
-13.888279 33.751493 7.84318181818182 1 "1100-001" 0.03200359830948 739.865295410156 "rural" 4 FALSE
-13.891215 33.745239 8.35537190082645 1 "0961-001" 0.0161377795184096 797.474426269531 "rural" 2 FALSE
-13.891307 33.80975 8.35537190082645 1 "1825-005" 0.00827886864617427 569.826782226562 "urban" 3 FALSE
-13.892067 33.756351 8.35537190082645 1 "1095-004" 0.0233069400807357 672.30419921875 "rural" 1 FALSE
-13.8939 33.7871 8.35537190082645 1 "1814-001" 0.00732755256058457 730.727844238281 "urban" 1 FALSE
-13.8939 33.7871 8.35537190082645 1 "1820-001" 0.0297735323072281 705.492736816406 "urban" 1 FALSE
-13.8939 33.7871 8.35537190082645 1 "1828-001" 0.00957441627023697 705.492736816406 "urban" 2 FALSE
-13.8939 33.7871 8.35537190082645 1 "1824-001" 0.0162672584575929 730.727844238281 "urban" 2 FALSE
-13.8939 33.7871 8.35537190082645 1 "1818-001" 0.0154539941784638 658.498962402344 "urban" 4 FALSE
-13.8939 33.7871 8.35537190082645 1 "1822-001" 0.0115912186077162 705.492736816406 "urban" 3 FALSE
-13.8939 33.7871 8.35537190082645 1 "1840-001" 0.0176259007956142 658.498962402344 "urban" 3 FALSE
-13.8939 33.7871 8.35537190082645 1 "1830-001" 0.0268409213559848 803.75048828125 "urban" 3 FALSE
-13.8939 33.7871 8.35537190082645 1 "1834-001" 0.0158018391820478 339.074981689453 "urban" 4 FALSE
-13.8939 33.7871 8.35537190082645 1 "1826-001" 0.016565241448321 401.875244140625 "urban" 2 FALSE
-13.8939 33.7871 8.35537190082645 1 "1838-001" 0.0126622932300168 678.149963378906 "urban" 1 FALSE
-13.895256 33.76593 8.75777777777778 1 "3203-004" 0.0372472725337713 390.942596435547 "urban" 3 FALSE
-13.895592 33.84888 8.75777777777778 1 "1772-002" 0.0242986037865052 227.150238037109 "urban" 4 FALSE
-13.898714 33.772202 9.14624505928854 1 "2983-001" 0.0455443844242353 57.6698455810547 "urban" 3 FALSE
-13.904576 33.769399 9.52553191489362 1 "2580-001" 0.0128440571016129 716.379272460938 "rural" 3 FALSE
-13.905237 33.758904 10.0464216634429 1 "2121-003" 0.0168636799915998 680.045104980469 "rural" 2 FALSE
-13.905525 33.785708 10.0464216634429 1 "2776-008" 0.019869263269693 584.966064453125 "rural" 2 FALSE
-13.907146 33.748545 10.0464216634429 1 "2195-002" 0.0142035011192116 651.936157226562 "rural" 3 FALSE
-13.908851 33.75761 10.0464216634429 1 "3029-001" 0.0386215921725667 52.7494964599609 "urban" 1 FALSE
-13.90976 33.770379 9.83712121212121 1 "3251-001" 0.00688116200575797 1164.748046875 "urban" 2 FALSE
-13.912004 33.790126 10.3270833333333 1 "1632-004" 0.0279957216505644 90.3110580444336 "urban" 1 FALSE
-13.9147 33.770935 10.7253787878788 1 "1231-002" 0.00819272119726565 970.090515136719 "rural" 2 FALSE
-13.917987 33.730771 10.2963636363636 1 "1956-001" 0.0181587420422324 917.920715332031 "rural" 1 FALSE
-13.918483 33.767331 10.5064935064935 1 "1086-002" 0.0172380508911173 638.00439453125 "rural" 2 FALSE
-13.92017 33.761072 10.636 1 "1015-003" 0.00799833136937788 765.972106933594 "rural" 1 FALSE
-13.920462 33.681444 10.636 1 "0865-001" 0.00951839749245507 1017.1083984375 "rural" 1 FALSE
-13.923542 33.416739 0 1 "1312-401" 0.0108732194108291 476.776062011719 "rural" 2 FALSE
-13.923723 33.36894 0 1 "0853-001" 0.0203240119025961 859.193298339844 "rural" 2 FALSE
-13.923912 33.771566 10.7557932263815 1 "1288-004" 0.0132740449851867 143.063537597656 "rural" 2 FALSE
-13.923959 33.734292 10.7557932263815 1 "3210-001" 0.0290033420653773 828.254211425781 "urban" 2 FALSE
-13.924327 33.761867 10.7557932263815 1 "1767-001" 0.10990715153267 231.238800048828 "urban" 4 FALSE
-13.928598 33.743316 10.8134615384615 1 "2923-004" 0.248261276378426 82.8364181518555 "urban" 2 FALSE
-13.930946 33.317716 0 1 "1118-002" 0.0151470372851619 832.603637695312 "rural" 1 FALSE
-13.931005 33.773814 10.926243567753 1 "3108-005" 0.0247192039774873 1102.48547363281 "urban" 1 FALSE
-13.9323 33.7589 10.926243567753 1 "1825-001" 0.00957815571560346 1160.04040527344 "urban" 3 FALSE
-13.9323 33.7589 10.926243567753 1 "1827-005" 0.0049885749649793 600.767272949219 "urban" 2 FALSE
-13.9323 33.7589 10.926243567753 1 "1827-003" 0.0171592845853512 569.826782226562 "urban" 2 FALSE
-13.9323 33.7589 10.926243567753 1 "1831-001" 0.00600434091622202 1321.60546875 "urban" 2 FALSE
-13.9323 33.7589 10.926243567753 1 "1855-001" 0.0127529560559995 660.802734375 "urban" 1 FALSE
-13.9323 33.7589 10.926243567753 1 "1849-001" 0.0039788219251211 1100.06005859375 "urban" 3 FALSE
-13.9323 33.7589 10.926243567753 1 "1829-001" 0.0222769726668431 1201.53454589844 "urban" 1 FALSE
-13.9323 33.7589 10.926243567753 1 "1845-001" 0.00622377188656989 569.826782226562 "urban" 2 FALSE
-13.9323 33.7589 10.926243567753 1 "1847-001" 0.0117707093405818 1321.60546875 "urban" 2 FALSE
-13.9323 33.7589 10.926243567753 1 "1843-001" 0.014284845266209 1115.08081054688 "urban" 2 FALSE
-13.9323 33.7589 10.926243567753 1 "1853-001" 0.00907367266839782 1125.21264648438 "urban" 3 FALSE
-13.9323 33.7589 10.926243567753 1 "1837-001" 0.00928135467360833 1321.60546875 "urban" 1 FALSE
-13.9323 33.7589 10.926243567753 1 "1837-005" 0.0445126648683914 1201.53454589844 "urban" 1 FALSE
-13.9323 33.7589 10.926243567753 1 "1835-001" 0.0224132109578052 1321.60546875 "urban" 1 FALSE
-13.9323 33.7589 10.926243567753 1 "1841-001" 0.0368003962014028 660.802734375 "urban" 3 FALSE
-13.9323 33.7589 10.926243567753 1 "1841-004" 0.0309705486496567 580.020202636719 "urban" 3 FALSE
-13.9323 33.7589 10.926243567753 1 "1851-001" 0.00556620845879949 1139.65356445312 "urban" 2 FALSE
-13.9323 33.7589 10.926243567753 1 "1853-003" 0.0192464455353528 557.540405273438 "urban" 2 FALSE
-13.9323 33.7589 10.926243567753 1 "1853-004" 0.0136082723618125 562.606323242188 "urban" 1 FALSE
-13.933599 33.73566 10.926243567753 1 "1730-001" 0.085156681735978 628.451354980469 "urban" 3 FALSE
-13.9347 33.494 0.740740740740741 1 "1310-001" 0.00348742509793834 965.963439941406 "rural" 1 FALSE
-13.9347 33.494 0.740740740740741 1 "1308-001" 0.0141969097469995 953.552124023438 "rural" 2 FALSE
-13.9347 33.494 0.740740740740741 1 "1312-001" 0.00648144341230075 944.619567871094 "rural" 2 FALSE
-13.9347 33.494 0.740740740740741 1 "1318-001" 0.00850873841180996 972.80908203125 "rural" 2 FALSE
-13.9347 33.494 0.740740740740741 1 "1324-001" 0.00382734067691585 981.648193359375 "rural" 1 FALSE
-13.9347 33.494 0.740740740740741 1 "1314-001" 0.00693255537877837 972.80908203125 "rural" 1 FALSE
-13.9347 33.494 0.740740740740741 1 "1326-001" 0.0101902827430321 472.309783935547 "rural" 3 FALSE
-13.9347 33.494 0.740740740740741 1 "1322-001" 0.0216225392297193 953.552124023438 "rural" 1 FALSE
-13.9347 33.494 0.740740740740741 1 "1328-001" 0.013671967508952 1012.03240966797 "rural" 1 FALSE
-13.9347 33.494 0.740740740740741 1 "1316-001" 0.00645189935889958 959.704833984375 "rural" 1 FALSE
-13.9347 33.494 0.740740740740741 1 "1330-001" 0.0181142671728568 953.552124023438 "rural" 2 FALSE
-13.9347 33.494 0.740740740740741 1 "1336-001" 0.021213577675312 965.963439941406 "rural" 2 FALSE
-13.9347 33.494 0.740740740740741 1 "1320-001" 0.0136717538978973 994.246643066406 "rural" 2 FALSE
-13.9347 33.494 0.740740740740741 1 "1332-001" 0.018416303626462 953.552124023438 "rural" 3 FALSE
-13.9347 33.494 0.740740740740741 1 "1334-001" 0.0233215385868215 972.80908203125 "rural" 2 FALSE
-13.9354 33.7828 10.926243567753 1 "1683-004" 0.0289649833570723 235.78498840332 "urban" 1 FALSE
-13.9354 33.7828 10.926243567753 1 "1669-004" 0.0550191598614539 217.279754638672 "urban" 3 FALSE
-13.9354 33.7828 10.926243567753 1 "1677-003" 0.0346363712546874 218.819595336914 "urban" 4 FALSE
-13.9354 33.7828 10.926243567753 1 "1693-001" 0.0410282619293159 455.28466796875 "urban" 2 FALSE
-13.9354 33.7828 10.926243567753 1 "1665-001" 0.0192683514731229 218.819595336914 "urban" 1 FALSE
-13.9354 33.7828 10.926243567753 1 "1687-001" 0.0430836127551376 471.569976806641 "urban" 1 FALSE
-13.9354 33.7828 10.926243567753 1 "1691-001" 0.0207710914042006 235.78498840332 "urban" 2 FALSE
-13.9354 33.7828 10.926243567753 1 "1695-001" 0.0219756957190383 259.347290039062 "urban" 2 FALSE
-13.9354 33.7828 10.926243567753 1 "1669-001" 0.10969890106164 214.488021850586 "urban" 3 FALSE
-13.9354 33.7828 10.926243567753 1 "1675-001" 0.0628336181916615 455.28466796875 "urban" 2 FALSE
-13.9354 33.7828 10.926243567753 1 "1685-001" 0.0261924934658729 235.78498840332 "urban" 1 FALSE
