DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2000,All_Population_Density_2005,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2000,Malaria_2005,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015
TZ201000000001,TZGE61FL,TZ,2010,1,TZ2010DHS,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
TZ201000000002,TZGE61FL,TZ,2010,2,TZ2010DHS,15932.98242,18617.8418,21808.01758,1103.225385,1267.906455,1481.560776,1735.426898,3236.214286,0.225328582,0.273381863,0.328463112,9,2150,2124,2249,2375,2172,2344,2128,64.85714286,6,0.143632932,0.577109596,0.67012168,0.250130504,0.16194132,0.121125869,0.108627759,2.389897581,1785.714286,335447.9666,84014.63988,168598.9106,641,560,574,577,341,533,628,0.9370791571480888,1,3,3,22.63699913,20.35899925,24.19400024,23.24699974,23.51600075,19.86000061,20.83399963,23.22100067,22.02499962,24.07699966,23.08200073,21.73999977,4.428571429,12640.99023,14181.78906,16093.25781,18207.87109,1005.93804,1128.550915,1280.660765,1448.936344
TZ201000000003,TZGE61FL,TZ,2010,3,TZ2010DHS,11958.15625,13973.21875,16367.53516,33.12007528,38.06399355,44.4781367,52.09948254,4341.179837,1.35E-05,4.11E-05,0.00020418,5,2304.7,2350.9,2364.2,2498,2534.9,2617.9,2592.8,20.68119891,7.0,0.157554493,0.481371976,0.566264959,0.235199976,0.123823253,0.106672343,0.066243982,0.001158798,1665.305177,220690.7548,21206.53966,54553.7368,759.4444444,803.6666667,623.1111111,708.2222222,478.4444444,735.3333333,616.7777778,2.6873910680453847,0,0,0,20.86524963,18.06999969,21.80349922,21.41424942,21.38949966,17.20524979,18.14324951,21.34275055,19.30675125,21.78700066,20.67749977,19.5292511,170.027248,20066.02344,22512.1543,25544.79688,28902.96289,63.87213637,71.65841273,81.31161387,92.00098828
TZ201000000004,TZGE61FL,TZ,2010,4,TZ2010DHS,7509.514648,8774.9375,10278.52734,20.79883113,23.90352753,27.93149357,32.71756868,3875.227397,1.51E-05,8.79E-05,0.000103135,9,2264.6,2291.6,2338.5,2341.7,2527.6,2308.2,2379.9,27.02747253,7.0,0.133612507,0.469524305,0.559974866,0.214183505,0.173524094,0.09835666,0.060562078,0.008670791,1681.312329,227123.4939,63889.81925,108880.0822,613.6666667,664.8333333,551.8333333,644.3333333,419.8333333,625.5833333,566.4166667,1.7553886518086472,1,1,0,21.13475037,18.46549988,22.01174927,21.7832489,21.75399971,17.50450134,18.44149971,21.70724869,19.47800064,22.23250008,21.15200043,19.97599983,387.8,14586.30078,16835.21289,19715.25977,23094.33984,46.42963741,53.58814699,62.75562093,73.51156686
TZ201000000005,TZGE61FL,TZ,2010,5,TZ2010DHS,6863.857422,8020.482422,9394.795898,19.01058235,21.84833675,25.52998847,29.90456413,3300.13587,0,0,2.29E-06,9,2371.1,2361.5,2390.1,2527.7,2519.8,2571.4,2584.5,21.15803815,6.0,0.121801301,0.526123124,0.638228085,0.291870253,0.172746522,0.135144498,0.095132206,0,1811.013587,340648.1352,113128.0961,107395.3899,648.2,572.6,553,574.6,367.3,555.6,534.6,0.5263446724933126,1,1,1,23.76000023,21.13150024,24.87800026,24.34874916,24.49174881,20.31475067,21.16875076,24.28700066,22.69300079,25.1202507,24.17374992,22.7697525,209.736413,5968.744141,6752.519531,7732.728516,8834.478516,18.99910268,21.49393723,24.61403934,28.12101851
TZ201000000006,TZGE61FL,TZ,2010,6,TZ2010DHS,11465.56445,13397.62012,15693.30859,31.75576304,36.49602515,42.64594936,49.95335271,4767.38814,1.90E-06,1.90E-06,1.80E-05,5,2385.9,2489.6,2536.2,2661,2857.3,2847.6,2871,28.57412399,7.0,0.149348488,0.460781517,0.546704987,0.238849983,0.119216107,0.096507147,0.068171583,0,1612.708895,234880.0659,34030.28014,26885.71894,706.7272727,779,606.2727273,684.0909091,449.4545455,729.8181818,652.7272727,1.8625930827261623,1,1,0,20.98449898,18.02325058,21.76049995,21.40999985,21.42199898,17.13875008,18.17250061,21.24399948,19.24625015,21.70499992,20.76099968,19.58749962,101.0134771,23487.36719,26350.29688,29901.34766,33830.60938,74.76261177,83.87560001,95.1789457,107.6861742
TZ201000000007,TZGE61FL,TZ,2010,7,TZ2010DHS,16551.87109,19341.01758,22655.10938,45.84312659,52.68624203,61.56437105,72.11345288,3787.512262,0.000840518,0.001062665,0.001155268,9,2596.6,2614.7,2627.3,2695.1,2715.1,2758.9,2666,33.32970027,8.0,0.129570051,0.473907079,0.564905003,0.246070606,0.133266509,0.061186143,0.07211067,0.037407844,1773.514986,253348.5752,36151.59188,231309.1634,643.4444444,665.3333333,682.7777778,754.1111111,404.4444444,646.6666667,611.7777778,3.308404823739782,0,0,0,22.67766571,20.21700033,23.97833252,23.45866648,23.6206665,19.56600189,20.41666667,23.3839976,21.36300151,24.05633291,22.8730011,21.56999969,64.17166213,31612.99414,35465.91406,40245.25,45534.31641,100.6272857,112.8915107,128.1046095,144.9402307
TZ201000000008,TZGE61FL,TZ,2010,8,TZ2010DHS,13504.95801,15780.6709,18484.69727,37.40419996,42.98761647,50.23143558,58.83861884,5850.666667,3.88E-06,5.95E-06,6.23E-06,9,2771,2813.2,2970.3,3071.6,3320.8,3163,3153.5,20.18428184,8.0,0.157196654,0.477478985,0.595569593,0.26386617,0.15117143,0.101352517,0.075237894,0,1537.802168,283607.6717,2111.80835,309108.8506,825.4444444,787.3333333,810.7777778,904.2222222,525.7777778,754.5555556,995,8.307116996951219,0,0,0,21.45974922,18.92200089,22.8342514,22.31974983,22.38299942,18.26200104,19.02000046,22.14625168,20.08699989,22.84049988,21.75675011,20.40200043,298.3523035,5677.484375,6371.996582,7233.035156,8186.137695,18.07199405,20.28269507,23.02346597,26.05728558
TZ201000000009,TZGE61FL,TZ,2010,9,TZ2010DHS,14956.59473,17476.92383,20471.60156,41.42474912,47.60831966,55.63077635,65.16313163,3190.065217,4.42E-06,1.50E-05,4.10E-05,9,2070.4,2235.8,2193.4,2343.9,2378.1,2310,2279.6,33.07065217,7.0,0.138825806,0.50594496,0.599180062,0.237525429,0.134697948,0.072040515,0.072921923,0.002186489,1873.005435,276629.6025,39337.96284,209507.8278,650.7777778,595.3333333,638.6666667,674.2222222,354.4444444,546.8888889,639.1111111,1.7125071649966033,1,0,0,23.39650154,20.78499985,24.67224884,23.94549942,24.22425079,19.99250031,20.82250023,23.97249985,21.85750008,24.76375008,23.48025131,22.17099953,70.1576087,11998.61914,13461.23047,15275.22461,17283.29492,38.19279093,42.84842739,48.62255007,55.01443639
TZ201000000010,TZGE61FL,TZ,2010,10,TZ2010DHS,8939.227539,10445.57227,12235.42578,24.75865896,28.45444501,33.2492892,38.94656987,4219.106667,0,2.14E-05,4.47E-05,9,2120.4,2187.5,2243.1,2378.2,2328.8,2349.9,2165,24.81283422,7.0,0.109171144,0.444162541,0.536101423,0.249122279,0.196665679,0.081821714,0.06783293,0,1739.829333,248963.4639,77558.8144,183859.0887,593.8,622.1,585,727.5,357.3,555.7,575.4,1.6291896158854167,1,1,0,21.17224884,18.65850067,22.30699921,21.98250008,22.02799988,17.85625076,18.84224892,21.83349991,19.5340004,22.35250092,21.17024994,20.01625061,183.6746667,15101.72266,17551.11914,20705.48633,24448.27344,48.07027621,55.86694736,65.90760997,77.82127136
TZ201000000011,TZGE61FL,TZ,2010,11,TZ2010DHS,22633.51563,26447.47852,30979.26563,62.68724024,72.04471784,84.18493878,98.61006517,4155.217391,0,5.58E-05,7.92E-05,9,2331.8,2393.2,2442.3,2442.4,2422.3,2382.3,2374.3,25.80706522,8.0,0.11608988,0.45213281,0.545320863,0.260278314,0.142595321,0.05684201,0.063915104,0.002655813,1755.274457,236578.0451,33931.21842,232175.0653,743.8181818,721.1818182,750.0909091,825.9090909,425.5454545,755.4545455,679.5454545,2.976582734481148,0,0,0,21.2733345,18.83766683,22.43299866,22.04233297,22.14766693,18.07833354,19.02333323,22.01033274,19.64266586,22.3769989,21.28633372,20.132665,129.5733696,28842.15625,32357.99219,36718.46875,41544.92188,91.80743473,102.9986881,116.8785161,132.2415936
TZ201000000012,TZGE61FL,TZ,2010,12,TZ2010DHS,9214.19043,10766.86914,12611.77637,25.52021381,29.32967907,34.27200891,40.14453101,4155.414169,0,3.82E-05,0.000113814,9,2862,2940.6,2932.2,2993.8,3113.1,2967.8,2949.5,26.38692098,7.0,0.139812786,0.521392875,0.614179143,0.253839731,0.200983584,0.114487708,0.086356431,0.001426627,1756.912807,299172.6942,97070.22997,152183.9641,733.9,713.5,608.6,756.3,407.8,637.9,756,3.552518839407357,1,0,0,21.5217514,18.99975014,22.63125229,22.1970005,22.39049911,18.19574928,19.15250015,22.03224945,19.96324921,22.66900063,21.63999939,20.44149971,238.4550409,7157.831543,8030.223633,9112.462891,10309.60742,22.78408544,25.56099571,29.00587026,32.81649964
TZ201000000013,TZGE61FL,TZ,2010,13,TZ2010DHS,16394.90625,19157.60352,22440.26563,45.40837869,52.18660742,60.98054596,71.42958399,3339.054348,0.001206477,0.001241615,0.001376509,9,2099,2213.909091,2177.545455,2269.272727,2253.636364,2110.363636,2220.727273,24.33423913,6.0,0.140010792,0.547853296,0.650351593,0.225981077,0.138595804,0.094021535,0.082128668,0.00759709,1777.30163,317625.3763,58405.76194,191581.9036,640.5,521.6,544.7,602.5,351.2,515.1,626.9,3.651156218155571,0,0,0,22.50475121,20.01325035,23.80825043,23.09474945,23.29299927,19.4090004,20.22850037,23.10800171,21.41775131,23.91324997,22.75149918,21.45825005,178.6277174,25194.18359,28264.53516,32074.10156,36288.74219,80.19557711,89.9688097,102.0950362,115.510654
TZ201000000014,TZGE61FL,TZ,2010,14,TZ2010DHS,10788.95898,12607,14767.21484,29.88179441,34.34232305,40.12932735,47.00550475,3150.769022,0,0,0,9,2194.2,2199.5,2224.6,2333,2312.2,2257.6,2335,25.20163488,6.0,0.118295397,0.520387228,0.633984217,0.300023824,0.187561154,0.131955713,0.105714262,0,1775.122283,347391.3738,66062.1368,204644.4226,589.4,483.2,489.6,556.3,359.6,486.5,577.3,0.7459045078443445,1,1,1,23.30349922,20.65450096,24.52050018,23.91999817,24.02325058,19.95775032,20.71674919,23.84049988,22.02000046,24.60025024,23.42300034,22.13100052,117.9021739,9432.202148,10581.70117,12007.78613,13585.66602,30.02363192,33.68260095,38.22197036,43.24451805
TZ201000000015,TZGE61FL,TZ,2010,15,TZ2010DHS,9475.673828,11072.41504,12969.67871,26.24443563,30.16200658,35.24459171,41.28376954,3122.722826,1.69E-05,1.69E-05,2.95E-05,9,1769.5,1732.9,1861.9,1829.3,2158.5,2016.7,2115.7,24.52861035,6.0,0.107372647,0.517823409,0.639017591,0.250123829,0.14268516,0.10735961,0.078894794,0,1810.133152,381041.9716,53925.9219,173812.1626,600,508.4,498.2,540.1,350.2,466.6,481.4,0.5498456825027673,0,0,0,24.0795002,21.58500099,25.41175079,24.62199974,24.7472496,20.87450027,21.63724899,24.51625061,22.77624893,25.40800095,24.3900013,23.09199905,135.6621253,11520.9375,12925.38281,14666.80371,16594.47266,36.67228304,41.14277131,46.6858862,52.82184704
TZ201000000016,TZGE61FL,TZ,2010,16,TZ2010DHS,6596.641113,7708.237305,9029.046875,18.27048078,20.99776082,24.53608139,28.74034883,3334.154667,0,4.41E-05,0.000129652,9,2238.6,2236.3,2322.6,2396.8,2459.9,2510.9,2535.7,17.1356383,6.0,0.13511139,0.553908967,0.662066736,0.264481136,0.159701807,0.122837714,0.094826605,0,1800.752,344124.2165,105671.578,125247.1825,656.0833333,552.1666667,558.3333333,571,361.5833333,563.8333333,570.8333333,0.42334440104166665,1,1,0,23.47674942,20.7282505,24.65024948,24.11725044,24.32549858,19.98649979,20.88600159,24.02975082,22.59350204,24.70350075,23.50749969,22.21199989,233.992,9849.770508,11050.66602,12539.89648,14187.8916,31.35279329,35.17536243,39.91573021,45.1614616
TZ201000000017,TZGE61FL,TZ,2010,17,TZ2010DHS,30619.63281,35779.33203,41910.13672,84.80610931,97.46531835,113.8891511,133.4041085,4015.504065,7.30E-05,0.00014242,0.000604595,9,2272.583333,2308.416667,2378.916667,2435.5,2454.583333,2456.583333,2317.5,24.77235772,6.0,0.146636398,0.554499418,0.649608255,0.232025719,0.164935207,0.106153154,0.087210091,0.035587812,1812.420054,318077.3894,89474.83852,155600.8354,795.8333333,668.6666667,663.75,750.8333333,411.8333333,654.8333333,695.4166667,0.8696686866160653,0,0,0,22.89724922,20.30500031,24.03724861,23.56974983,23.67449951,19.80475044,20.72974968,23.54874992,22.01350021,24.11674881,22.85575104,21.59499931,146.4227642,17962.91211,20151.97656,22867.30859,25872.5957,57.17772509,64.14573365,72.78890395,82.35502993
TZ201000000018,TZGE61FL,TZ,2010,18,TZ2010DHS,18613.98438,21750.61914,25477.59961,51.55449498,59.25015249,69.23437103,81.09771832,3080.344262,1.20E-05,5.13E-05,6.73E-05,9,2308.181818,2262.909091,2407.909091,2497.272727,2587.636364,2516,2550.454545,24.60928962,6.0,0.127112139,0.546907185,0.656363721,0.285098648,0.177416468,0.132068094,0.11237731,0.003077568,1771.759563,352261.72,73453.2392,181351.6063,589.5,482.75,518.5833333,557.5833333,356.25,482.3333333,540.6666667,2.0204564495816255,0,0,0,23.13199997,20.46625137,24.41275024,23.6447506,23.8702507,19.79050064,20.68349838,23.64599991,22.11400032,24.38224792,23.20024872,21.92975044,127.3961749,16471.00781,18478.69531,20969.80859,23724.88672,52.42884621,58.81951401,66.74897386,75.51865992
TZ201000000019,TZGE61FL,TZ,2010,19,TZ2010DHS,1041.933105,1217.508789,1426.129517,72.14512804,82.91440202,96.88627101,113.4877811,4332.533333,0,0,0,5,1763,1741,1759,2098,1918,1739,2185,28,7,0.144396859,0.403815748,0.479958286,0.221051127,0.095606312,0.034811296,0.0858301,0.135498668,1540.066667,21889.00085,45953.42029,74979.59347,602,629,462,363,335,467,571,7.830931599934896,1,1,1,20.02700043,17.07699966,19.80500031,20.71100044,20.27199936,16.52000046,17.50799942,20.84900093,18.77799988,19.77199936,19.54899979,18.35499954,106.2666667,353.7559509,442.2717285,559.1043091,704.7694092,28.15100412,35.19486589,44.49210725,56.08376761
TZ201000000020,TZGE61FL,TZ,2010,20,TZ2010DHS,7659.54541,8950.250977,10483.88086,530.3592131,609.5272569,712.2383425,834.2807308,6483.8,0,0,0,5,2099,2014,2022,2276,2358,2135,2596,25.5,10,0.096766729,0.338056788,0.39725539,0.176602334,0.045635536,0.058988106,0.065974951,0.282440646,1511.133333,83787.03466,16193.54547,81514.77934,1366,1558,1338,945,888,1226,1583,1.170751698811849,1,1,2,20.65699959,17.79500008,21.125,21.59000015,21.29800034,17.15699959,18.12299919,21.6609993,19.19400024,20.91200066,20.13299942,19.06399918,45.86666667,3798.208984,4115.844727,4511.826172,4930.922852,302.2518673,327.5285167,359.0397188,392.390373
TZ201000000021,TZGE61FL,TZ,2010,21,TZ2010DHS,40864.12109,47750.11328,55932.11719,2829.497611,3251.863433,3799.833281,4450.936464,7408.285714,0,9.79E-05,0.000217518,5,2976,3010,3013,3271,3310,3445,3519,71,10.0,0.103872184,0.332289644,0.387569826,0.15216592,0.040120289,0.05792702,0.062578283,2.585911718,1514.928571,82951.58787,12667.26221,72634.03152,958,1237,1015,680,675,888,1271,3.8571548461914062,3,3,3,20.40999985,17.29999924,20.86899948,21.28800011,21.03199959,16.63999939,17.56900024,21.31900024,18.81699944,20.64900017,19.74300003,18.52000046,4.571428571,30203.64844,35461.66797,42267.72656,50405.41406,2403.529974,2821.949874,3363.558808,4011.135403
TZ201000000022,TZGE61FL,TZ,2010,22,TZ2010DHS,84908.25,99216.08594,116216.8125,5879.182976,6756.783848,7895.365256,9248.24009,6991.133333,0.003241029,0.003615059,0.007258475,5,2843,2845,2941,2949,2928,2978,3110,67.46666667,10,0.07887489,0.265789959,0.304390655,0.142380297,0.037551522,0.051854495,0.056268856,6.127608236,1551.4,86632.34187,15936.53986,77250.17554,1009,1210,1052,715,678,910,1275,1.4657417297363282,3,3,3,20.40999985,17.29999924,20.86899948,21.28800011,21.03199959,16.63999939,17.56900024,21.31900024,18.81699944,20.64900017,19.74300003,18.52000046,4.333333333,75598.02344,92482.16406,114500.5625,141414.2031,6015.899559,7359.496779,9111.665254,11253.38472
TZ201000000023,TZGE61FL,TZ,2010,23,TZ2010DHS,103866.7266,121369.25,142165.9375,7191.899164,8265.451481,9658.258038,11313.20585,7107.266667,0.004734437,0.005390729,0.00975423,5,2843,2845,2941,2949,2928,2978,3110,79.26666667,10,0.07887489,0.265789959,0.304390655,0.142380297,0.037551522,0.051854495,0.056268856,7.221712791,1545.6,85716.79274,15001.63748,75962.52076,1009,1210,1052,715,678,910,1275,1.3261886596679688,3,3,3,20.40999985,17.29999924,20.86899948,21.28800011,21.03199959,16.63999939,17.56900024,21.31900024,18.81699944,20.64900017,19.74300003,18.52000046,2.733333333,65181.9375,79511.07813,98189.94531,120992.4688,5187.013777,6327.290557,7813.707579,9628.274743
TZ201000000024,TZGE61FL,TZ,2010,24,TZ2010DHS,67005.21875,78296.23438,91712.32813,4639.548749,5332.105889,6230.616364,7298.235182,6914.5625,0.000640327,0.001011152,0.002109264,5,2843,2845,2941,2949,2928,2978,3110,61.06666667,10,0.101677884,0.336551878,0.395728299,0.164509162,0.043914583,0.059904687,0.063879266,4.790831984,1550.875,86843.17159,16254.44531,78469.49957,1009,1210,1052,715,678,910,1275,1.7768784761428833,3,3,3,20.65699959,17.79500008,21.125,21.59000015,21.29800034,17.15699959,18.12299919,21.6609993,19.19400024,20.91200066,20.13299942,19.06399918,4.5625,65692.60938,80455.63281,99712.15625,123261.875,5227.651754,6402.455831,7934.841277,9808.868351
TZ201000000025,TZGE61FL,TZ,2010,25,TZ2010DHS,71302.57813,83317.74219,97594.28125,4937.105079,5674.078882,6630.215258,7766.306139,6979.8,0,0.000627947,0.001400149,5,2843,2845,2941,2949,2928,2978,3110,67.86666667,10,0.086228774,0.284485175,0.326104413,0.141273826,0.038614873,0.051311281,0.056894045,5.798282429,1534.266667,85323.72906,14763.02499,78339.70893,1009,1210,1052,715,678,910,1275,2.748107147216797,3,3,3,20.40999985,17.29999924,20.86899948,21.28800011,21.03199959,16.63999939,17.56900024,21.31900024,18.81699944,20.64900017,19.74300003,18.52000046,3,64956.86328,76512.53125,91479.8125,109416.625,5169.102939,6088.673778,7279.732176,8707.098363
TZ201000000026,TZGE61FL,TZ,2010,26,TZ2010DHS,5583.283203,6524.119141,7642.030273,15.46382066,17.77214241,20.76691621,24.32533786,4905.123324,0,0,0,5,1648.3,1636.8,1633.9,1772.7,1963,1876.1,1936.9,28.15549598,7.0,0.099555488,0.350446675,0.428047311,0.219116041,0.052977707,0.075105182,0.074030416,0,1615.967828,113955.0903,46072.60162,77305.73427,615.8,759.8,540.9,477.5,411.5,548.3,671.8,0.4837473851426357,1,1,1,22.20175171,18.99524879,22.46525002,23.07549858,22.77900124,18.28000069,19.17350006,22.86450005,20.37174988,22.46425056,21.35300064,20.27499962,128.3324397,7257.629883,8750.039063,10702.70801,13088.72754,23.10175342,27.85223938,34.06777769,41.66271374
TZ201000000027,TZGE61FL,TZ,2010,27,TZ2010DHS,5306.705078,6200.93457,7263.468262,14.69779114,16.89176689,19.73818777,23.12033756,4475.991914,0,0,0,4.866666667,2507.555556,2522.777778,2486.111111,2434.222222,2382.111111,2284.666667,2604.888889,15.87601078,4.0,0.144303049,0.408594396,0.495255322,0.333425395,0.166881847,0.039382315,0.117245102,0,1506.072776,18155.25923,68833.34803,45631.42771,793.9,824.4,576.3,505.4,491.2,661.4,780,2.9678188437078843,1,0,0,19.62825012,16.76924896,19.40074921,20.20400047,19.84449959,16.1079998,17.13225174,20.38750076,18.44874954,19.40525055,19.19075012,18.10074997,274.7277628,3797.118408,4746.40625,6001.506348,7565.589355,12.08660328,15.10828033,19.10338803,24.08201887
TZ201000000028,TZGE61FL,TZ,2010,28,TZ2010DHS,35490.23438,41470.67188,48576.69531,98.29603257,112.9689247,132.0052485,154.6244236,6930.035519,0.000474966,0.000819696,0.000890678,5,3175.5,3167.166667,3117,3255.833333,3405.916667,3332.333333,3492.25,26.90437158,10.0,0.111572958,0.365678973,0.437805014,0.112522252,0.049210265,0.065124519,0.07955502,0.001849328,1533.027322,56617.6254,4319.404877,59593.44959,898.5,1070.7,852.9,635.2,642.1,806.7,1224.1,1.48382318215292,1,1,1,20.33833313,17.15199916,20.78833262,21.34799957,21.0649999,16.54233297,17.46933238,21.31733449,18.66866684,20.54333369,19.686999,18.44633357,116.4344262,45531.83203,50297.16406,56230.36719,62711.48438,144.9323227,160.1008457,178.9868178,199.6168546
TZ201000000029,TZGE61FL,TZ,2010,29,TZ2010DHS,34040.43359,39776.57031,46592.30859,94.28057822,108.3540654,126.6127557,148.3079244,4011.730458,0.000849108,0.001799241,0.002365071,5,1834.2,1821,1790.2,1897.4,2011,1959,2096,35.09973046,7.0,0.136001397,0.395516898,0.470005958,0.154952322,0.046649975,0.070932516,0.079176205,0.050933547,1704.592992,76111.59293,29280.13262,46733.53578,553.5,827.6,513.8,411.5,415.1,555.3,741.1,0.4565312059099141,1,1,1,23.61024857,20.20675087,23.98125076,24.65575027,24.33774948,19.66799927,20.45400047,24.70650101,21.83775139,23.60275078,22.48974991,21.33875084,102.2506739,40311.97656,44457.29688,49620.15625,55248.34766,128.3170067,141.5119711,157.9458629,175.8609526
TZ201000000030,TZGE61FL,TZ,2010,30,TZ2010DHS,330928.9688,386693.625,452953.75,916.5620771,1053.379624,1230.884038,1441.796566,9314.262295,0.000113165,0.000254125,0.000350062,5,3256,3197.636364,3137.363636,3389.272727,3632.090909,3691.636364,3770,40.82240437,10.0,0.105676796,0.339007256,0.397221399,0.147649136,0.040395157,0.057498591,0.063943782,0.585870731,1387.677596,76359.5201,7257.997501,70585.42016,1120.4,1364.2,1112.1,794.1,793.8,1006.9,1421.1,7.3397383559597,2,2,2,18.41300011,15.2670002,18.69499969,19.15075111,18.87649918,14.61975002,15.50774956,19.14825058,16.81699944,18.56049919,17.77425003,16.49575043,164.3715847,217653.8438,244762.8125,279365.0313,319036.2188,692.8137025,779.1042299,889.2465132,1015.523825
TZ201000000031,TZGE61FL,TZ,2010,31,TZ2010DHS,11663.83203,13629.29785,15964.68359,32.30489732,37.12713046,43.38340247,50.81716616,4778.312834,0,1.78E-05,2.56E-05,5,1523,1523.909091,1533.272727,1646.818182,1826.272727,1630.272727,1662.727273,32.06417112,7.0,0.106781057,0.358116228,0.433147084,0.193191226,0.045325514,0.066928037,0.066862782,0.002638278,1635.935829,105682.5796,37233.78001,76334.98686,606.4,787.2,574.5,478.3,423.8,547.8,721.6,0.6639439791919076,1,1,1,22.88525009,19.5162487,23.32275009,24.07150078,23.79024887,18.86499977,19.72324944,23.90625,21.03725052,22.99399948,21.92575073,20.82374954,111.7219251,21732.62305,25024.85742,29268.34375,34269.58594,69.1770877,79.65659517,93.16403168,109.08348
TZ201000000032,TZGE61FL,TZ,2010,32,TZ2010DHS,433025.3125,505994.1875,592696.5625,1199.334753,1378.362379,1610.629522,1886.611754,9240.10989,0.000267349,0.000490086,0.000734837,5,3186.75,3139.583333,3086.416667,3306.166667,3496.416667,3560.75,3647.5,43.51098901,10.0,0.101974347,0.329907506,0.385756917,0.147227266,0.039734098,0.056543383,0.062723209,0.952792247,1393.793956,77727.75219,7779.351291,72060.34585,1127.1,1373.4,1122.6,797.8,786.7,1012.5,1401.8,7.014545817951579,2,2,2,18.4129982,15.2670002,18.69499969,19.15075111,18.87649918,14.61975002,15.50774956,19.14825058,16.81700134,18.56049919,17.77425003,16.49575043,149.8104396,286748.8438,326862.1875,378336.8125,438337.9688,912.7499183,1040.434657,1204.283477,1395.27309
TZ201000000033,TZGE61FL,TZ,2010,33,TZ2010DHS,483449.5,564915.375,661713.8125,1338.992818,1538.867553,1798.181487,2106.300483,8823.737705,0.000263278,0.000335585,0.000541175,5,2868.181818,2820.363636,2785.909091,3032.636364,3254.454545,3328.636364,3486.727273,43.22070845,10.0,0.098261542,0.325107935,0.379933071,0.154637893,0.041041767,0.056241651,0.062172979,1.154786811,1414.188525,79967.93953,9432.073716,77440.36124,1126,1353.4,1117.1,794.4,762.2,1012,1365.3,5.759471591876703,1,1,2,19.28199959,16.25550079,19.57324982,20.05424881,19.78025055,15.5909996,16.50875092,20.07575035,17.73125076,19.44050026,18.6855011,17.51375008,124.7029973,360349.3125,416849.1563,489693.5313,575810.4375,1147.027486,1326.872075,1558.742922,1832.861548
TZ201000000034,TZGE61FL,TZ,2010,34,TZ2010DHS,19878.58789,23228.32031,27208.50391,55.05702278,63.27551049,73.93803994,86.60735783,4465.397297,0.000381403,0.000757227,0.001150507,5,1471.444444,1471.666667,1455.666667,1552.555556,1591.111111,1627.222222,1638.666667,17.82702703,8.0,0.113344125,0.407602102,0.504496656,0.262706025,0.12494092,0.085104179,0.066325359,0.007153639,1624.072973,169840.2943,37519.1658,8367.535175,624.2222222,591.5555556,440.5555556,549.3333333,316.1111111,524.4444444,511.8888889,1.16366907068201,0,0,0,22.77700043,19.82233302,22.52866618,22.79366557,22.55599976,18.89599991,19.80433273,23.04933421,20.91966629,22.50233459,22.30500031,21.36433411,516.9189189,9719.891602,11175.88672,12997.45801,15070.57227,30.9393759,35.5739523,41.3721938,47.97112144
TZ201000000035,TZGE61FL,TZ,2010,35,TZ2010DHS,26642.22266,31131.69336,36466.12109,73.79001964,84.80482863,99.0952577,116.0752685,5980.363388,0.000812278,0.000944553,0.001119895,5,2854.6,2918.7,2973,3151.6,3251.3,3253.3,3426.8,25.15300546,9.0,0.142176558,0.412728959,0.503677762,0.298931535,0.134568055,0.088982495,0.094446961,0.022069943,1487.336066,129121.6723,11787.87213,14381.38266,847.8333333,736.8333333,778.3333333,617.5,415.5,615.1666667,727.75,2.5994362752945697,1,1,0,20.76725006,17.77474976,20.77350044,21.05475044,20.8077507,16.9042511,17.9489994,21.31750107,19.05799866,20.71300125,20.28125,19.25824928,283.147541,28413.65625,32793.25,38295.91016,44601.48047,90.44347687,104.3841568,121.899668,141.9709217
