DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2000,All_Population_Density_2005,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2000,Malaria_2005,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015
RW201000000257,RWGE61FL,RW,2010,257,RW2010DHS,58092.26563,66381.8125,74868.41406,164.6663793,184.9134246,211.2998718,238.3135636,5426.498652,0.000170643,0.001126513,0.003891437,-9999,3301.75,3341.416667,3366.333333,3379.083333,3432.833333,3607.916667,3496.833333,31.45430108,11.0,0.111808076,0.402987478,0.70877115,0.329256432,0.184027621,0.102917986,0.040445396,0.024221802,1634.479784,34094.23347,20943.02255,26049.95018,900.6363636,836.4545455,910.3636364,727.2727273,892.6363636,972.9090909,798.6363636,2.802707394499663,0,0,0,20.29433314,20.98999914,20.02033488,20.38466644,20.3819987,20.32933299,19.84533437,20.45533371,20.22200012,19.96333313,20.53700002,20.90233358,297.4447439,33137.54297,46511.35156,66622.74219,94398.07813,105.4800753,148.0502302,212.0667748,300.4784151
RW201000000258,RWGE61FL,RW,2010,258,RW2010DHS,28496.70898,32563.08008,36726.10938,2019.394909,2267.696048,2591.287579,2922.570924,9593.266667,0.061912401,0.123109731,0.247220625,-9999,1956,1978,2026,2037,2584,2469,2459,55.93333333,14,0.155228946,0.405225361,0.736270205,0.136874452,0.086377203,0.049548477,0.046261363,3.645402035,1483.333333,5465.123899,10068.51283,3062.848061,1420,1555,1625,1296,1239,1441,1523,3.254960123697917,2,3,3,18.68899918,19.15200043,18.5529995,18.80500031,18.79999924,18.47399902,18.53700066,18.6079998,18.72500038,18.54199982,18.71100044,19.25699997,166.2666667,19418.1582,19270.58594,19326.40234,18983.68164,1545.247932,1533.504504,1537.946232,1510.673386
RW201000000259,RWGE61FL,RW,2010,259,RW2010DHS,55487.49219,63405.35156,71511.41406,157.2829577,176.6221732,201.8255024,227.6279007,5685.125683,4.47E-05,0.00045762,0.004321944,-9999,3200.1,3215.6,3202.1,3274.1,3108.2,3382.8,3279.6,30.58469945,11.0,0.193205631,0.464872331,0.79713383,0.32413452,0.136960251,0.067671073,0.038649576,0.03897924,1585.874317,25254.85116,11942.72973,15086.6461,959,836.2,960,720.1,868.4,998.6,789.8,3.2142590798966872,1,0,0,20.2357502,20.62800026,20.0217495,20.25449944,20.35499954,20.03050232,19.79174995,20.24475098,20.1724987,19.8702507,20.41825104,20.82699966,180.1994536,43082.87109,56940.32031,75998.52344,99236.03906,137.1370379,181.2466688,241.9108135,315.878123
RW201000000260,RWGE61FL,RW,2010,260,RW2010DHS,8299.388672,9483.681641,10696.12305,588.1291934,660.4443659,754.6874059,851.1704277,7253.733333,0.025307141,0.030752937,0.043567369,-9999,3439,3545,3612,3651,3909,4112,4152,40,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,1480.466667,13616.96172,40055.08986,25882.89572,1313,1296,1137,959,1169,1321,1058,4.012651570638021,1,1,1,16.74399948,16.95499992,16.83099937,16.99200058,17.11499977,16.83799934,16.38299942,17.0189991,16.60000038,16.70800018,17.00300026,17.06500053,66.13333333,6369.289063,7283.404785,8581.509766,10154.88867,506.8519192,579.594937,682.8948492,808.1003642
RW201000000261,RWGE61FL,RW,2010,261,RW2010DHS,97889.1875,111857.6016,126158.0469,277.4733638,311.5909613,356.0538043,401.5735355,11741.85014,0.000681704,0.001744824,0.003350024,1,3622.444444,3640,3680.222222,3481.777778,3928.888889,3984,4023,31.13079019,13.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.026925863,1304.694823,24650.08105,4592.398861,34031.28595,1511.2,1453.7,1575,1288.6,1374.6,1572.5,1484.8,4.316105897160252,0,0,0,15.95533244,16.22966766,16.0940005,16.18233236,16.25400035,15.64433289,15.37966665,16.16100057,15.63699977,15.80699921,16.20366669,16.49133301,419.3269755,86708.125,93105.45313,100531.2734,105716.4219,276.000534,296.3638619,320.0009819,336.5058222
RW201000000262,RWGE61FL,RW,2010,262,RW2010DHS,116812.2813,133480.9375,150545.8281,331.112086,371.8250397,424.8830202,479.2022541,10125.14324,0.0004915,0.001487728,0.002853619,-9999,3023.8,3093.9,3202.7,3320.2,3751.3,3793.3,3819.3,34.61891892,13.0,0.125737235,0.435040499,0.750988251,0.1515719,0.068283881,0.042292962,0.048964292,0.001485932,1389.448649,28310.60618,13806.21527,14530.79328,1347.888889,1347.777778,1382.222222,1027.111111,1148.222222,1350.333333,1271.444444,6.762785050675675,0,0,0,16.85550117,17.46624947,16.94425011,17.11074829,17.15050125,17.05049896,16.68400192,17.04249954,16.79774857,16.80425072,17.19099998,17.48824883,281.2432432,103567.4375,110418.6094,118292.4844,123337.7813,329.6653924,351.4733499,376.5366725,392.5963513
RW201000000263,RWGE61FL,RW,2010,263,RW2010DHS,52564.82813,60186.96094,68120.51563,148.6934151,167.3190446,191.5810469,216.8343358,5787.398352,6.43E-05,0.001594411,0.003880199,-9999,3282.272727,3328,3321.090909,3266.454545,3361.818182,3474.363636,3380.727273,31.1890411,10.0,0.263607894,0.534487747,0.859988773,0.370430499,0.155086249,0.114583433,0.068032593,0,1563.93956,3554.361657,32611.34336,16361.52171,970.1818182,910.2727273,879.8181818,782.2727273,776.1818182,1053.181818,877.6363636,3.254261394123455,0,0,0,20.56999969,20.73950005,20.43774986,20.52299881,20.69350052,20.31999969,20.33449936,20.27050018,20.55200005,20.25399971,20.8172493,21.40599823,327.3269231,41708.70703,53435.88672,68910.14844,86689.51563,132.7629379,170.0917102,219.3478151,275.9412985
RW201000000264,RWGE61FL,RW,2010,264,RW2010DHS,46257.62891,52858.41406,59616.10938,3278.007431,3681.065148,4206.338941,4744.099248,6332.214286,0.194653562,0.210822804,0.25680135,-9999,3548,3500,3473,3478,3568,3719,3646,57.57142857,11.0,0.170486213,0.405409523,0.718073645,0.231153309,0.092450209,0.031905729,0.042305969,4.818337504,1601.785714,43936.62728,55808.68298,33094.57693,1099,1173,1007,759,1044,1148,937,6.522763933454241,3,3,3,20.14999962,20.85899925,19.96100044,20.17700005,20.39800072,20.13599968,19.72400093,20.24200058,20.05900002,19.81399918,20.44099998,20.8010006,9.285714286,34639.03906,41308.28906,50483.3125,61143.5625,2756.487145,3287.209197,4017.334364,4865.650105
RW201000000265,RWGE61FL,RW,2010,265,RW2010DHS,139627.3906,159551.6875,179949.6094,395.783056,444.4477881,507.8687949,572.7973969,8062.276712,0.003071156,0.005605072,0.010374498,-9999,3264.6,3310.5,3340.4,3399.8,3570,3565.3,3511.8,39.53972603,12.0,0.122465959,0.409230174,0.716831887,0.187015057,0.082040957,0.047705344,0.057136118,0.023149109,1529.279452,52510.37682,12385.37079,31080.38183,1196.7,1255.7,1206.4,894.4,1023,1311.2,1145.2,5.97173854880137,0,0,0,18.5822506,19.40275002,18.56225204,18.78425026,18.82349968,18.7765007,18.35675049,18.8030014,18.53574944,18.55949974,18.94724846,19.14949989,104.9753425,125961.2344,132332.0313,139649.6406,143386.4375,400.9470619,421.2259382,444.518612,456.413206
RW201000000266,RWGE61FL,RW,2010,266,RW2010DHS,129643.0391,148142.5938,167081.9219,367.4817013,412.6666102,471.5525217,531.8382754,8776.930108,0.001835889,0.004792589,0.009885962,1,3138.8,3199.8,3284.3,3282.7,3543,3634.1,3601.7,33.4516129,12.0,0.159421537,0.45244626,0.777296639,0.162480394,0.072672198,0.047551036,0.05224371,0.093008155,1452.658602,36757.2686,20810.47335,45771.02306,1232.1,1145.4,1258.7,1024.4,1139.3,1329.4,1227.6,4.652886831632224,0,0,0,18.12450027,18.85250092,17.9355011,18.18149948,18.11400032,18.14999962,17.81500053,18.20750046,18.00749969,17.91250038,18.5019989,18.88750076,236.8682796,116025.4688,132124.4531,151646.2188,169973.6563,369.3205377,420.5651963,482.7049065,541.0429519
RW201000000267,RWGE61FL,RW,2010,267,RW2010DHS,142221.4688,162515.9375,183292.7969,403.1361136,452.7049955,517.3042957,583.4390932,7263.858311,0.001683416,0.003121467,0.00728269,-9999,3354.6,3392.6,3452.7,3520.5,3562.4,3566,3558.5,27.6557377,12.0,0.152437916,0.431270678,0.755548897,0.192578697,0.082761987,0.04901981,0.077033766,0.166665989,1564.043597,18749.57426,39963.56601,22409.57122,1055.7,1037.2,981.5,756.7,939.8,1131.3,956.6,2.7114119776588046,0,0,0,19.70349884,20.72399902,19.70074844,19.90775108,20.06175041,19.89274979,19.40199852,19.84424973,19.6657486,19.54650116,20.27600098,20.6107502,261.5258856,130123.8906,148430.9063,170332.3438,190531.875,414.1972081,472.4702489,542.1846897,606.4817945
RW201000000268,RWGE61FL,RW,2010,268,RW2010DHS,141143.1406,161283.75,181903.0938,400.0795678,449.2725702,513.3821211,579.0155308,6454.983914,0.008218528,0.011325245,0.021747351,-9999,3562.2,3521,3557.9,3672.8,3733.2,3745.7,3701.1,35.47311828,12.0,0.161816049,0.418237417,0.739252415,0.229526854,0.090657226,0.036047248,0.051079186,0.129557503,1605.300268,32120.39442,48727.50659,32028.26511,1043.8,1046.3,942.2,760.5,984.3,1104.6,886.4,3.704435374078418,0,0,0,20.47199885,21.08300018,20.29733276,20.41933441,20.59299978,20.36100006,19.91299947,20.45499929,20.29833476,20.16766739,20.78533173,21.1200002,99.72386059,130092.25,159644.4375,197196.3438,237481.9375,414.0964929,508.1640273,627.6954575,755.928485
RW201000000269,RWGE61FL,RW,2010,269,RW2010DHS,150607.6719,172098.8125,194100.8125,426.9073718,479.399109,547.8075342,617.8420754,7700.926431,0.001439938,0.002880765,0.01394716,1,3184.272727,3209.727273,3274.181818,3345.727273,3513.818182,3602.636364,3542.363636,35.49591281,11.0,0.154115133,0.444342711,0.766823681,0.18554037,0.09214047,0.058666808,0.058314162,0.057085884,1524.405995,21027.85592,34650.95414,31698.23198,1163.166667,1074.083333,1150.583333,911.3333333,1036.416667,1277.916667,1138.5,2.9915137786031423,0,0,1,19.19199944,20.2045002,19.2907486,19.40774918,19.56175041,19.3172493,18.91550064,19.29624939,19.12374878,18.91049957,19.62050056,20.11949921,157.4016393,135570.6875,150394.75,167699.4375,182072.6719,431.5349011,478.7213576,533.8038886,579.5553147
RW201000000270,RWGE61FL,RW,2010,270,RW2010DHS,205559.75,234892.3438,264922.1875,582.6726625,654.3170063,747.6855522,843.2735135,7592.095109,0.004906321,0.008870871,0.025061906,1,3179.2,3209.5,3296.3,3343.9,3438.6,3508.1,3430.2,34.35230352,11.0,0.12928907,0.427137058,0.742885789,0.197456628,0.106670536,0.065243229,0.057217386,0.391727196,1526.817935,17096.25807,36502.12045,34696.33642,1200.333333,1084.777778,1166.222222,941.7777778,1020.333333,1292.555556,1137.777778,2.712163842242697,0,0,2,19.01124954,20.01800156,19.08174896,19.19050026,19.35400009,19.15799904,18.72400093,19.12599945,18.93375015,18.69275093,19.44099998,19.96875,170.1630435,182031.75,199169.5,219507.6563,236026.9219,579.4250562,633.9762088,698.7145709,751.2970265
RW201000000271,RWGE61FL,RW,2010,271,RW2010DHS,88141.77344,100719.2656,113595.75,249.8436678,280.5639787,320.5993797,361.5865025,6333.592287,0.001762969,0.002498609,0.006303262,-9999,3530.666667,3511.777778,3512.222222,3683.222222,3727.444444,3802,3749.111111,31.50549451,12.0,0.144321106,0.419026498,0.74107036,0.224699402,0.091687743,0.039897331,0.062782844,0.003315758,1616.391185,24322.59202,49655.06505,24342.22238,1045.5,1012.2,920.7,747.5,966.7,1089.1,865.9,2.653865939968235,0,0,0,20.59549904,21.20475006,20.44375038,20.53424835,20.70425034,20.46450043,20.03225136,20.57125092,20.42724991,20.27700043,20.89949989,21.28424835,159.521978,83724.82813,102272.6094,125541.5,150006.0469,266.5044051,325.5438266,399.6110058,477.4840772
RW201000000272,RWGE61FL,RW,2010,272,RW2010DHS,164145.1406,187734.0625,211995.7188,464.7362634,522.4902102,597.5760807,674.8033312,9719.317808,0.010477806,0.014574172,0.027922371,-9999,2099.6,2095.3,2132.7,2164.4,2509.8,2477.9,2463.3,29.86234818,14.0,0.155215994,0.402270505,0.769225834,0.151757802,0.094332218,0.059668192,0.053672995,0.140972624,1471.953425,5116.916431,11795.51276,3127.186272,1389.1,1464.4,1589.4,1236.9,1178.1,1376.4,1466.2,2.113467365421661,0,0,1,18.15649986,18.59049988,17.97100067,18.15000153,18.19350052,17.9090004,17.87700081,18.14900017,18.17950058,18.0965004,18.41550064,18.75600052,179.3616438,146577.1094,154954.4688,164806.75,170900.375,466.5694301,493.2353933,524.5961783,543.9927892
RW201000000273,RWGE61FL,RW,2010,273,RW2010DHS,111002.8203,126842.5,143058.6875,314.6447965,353.332951,403.7522174,455.3699454,8911.519231,0.002307425,0.003817086,0.006198354,-9999,3115.555556,3208.444444,3310.777778,3380.111111,3600.444444,3684.777778,3644.888889,35.37087912,12.0,0.126488597,0.432449806,0.745729867,0.17049978,0.076743169,0.048851252,0.059800798,0.007887327,1462.703297,40010.15058,9603.351238,20526.5025,1265.333333,1253.333333,1282.444444,932.4444444,1083.888889,1319.666667,1181.222222,5.472591190547734,0,0,0,17.67925072,18.31399918,17.62350082,17.82125092,17.84624863,17.94174957,17.55800056,17.84899902,17.63500023,17.61574936,18.04324913,18.27974892,128.5,101700.0938,108981.1719,117529.8672,123544.2656,323.7214528,346.8978442,374.1091865,393.2536112
RW201000000274,RWGE61FL,RW,2010,274,RW2010DHS,3199.208008,3655.7229,4123.089355,226.7091446,254.5848842,290.9131851,328.1050258,6542.533333,0.001016274,0.002445866,0.006276442,-9999,3892,3951,3945,3947,4242,4300,4146,40,11,0.09380337,0.375541043,0.671132256,0.293680161,0.130081892,0.071775839,0.041462649,0,1529.266667,18650.43545,45350.29106,29783.47559,1113,1167,1084,902,1069,1201,1016,7.3903757731119795,0,1,1,17.44000053,17.52300072,17.4640007,17.70599937,17.71899986,17.25300026,16.9279995,17.62999916,17.28100014,17.34799957,17.65799904,17.70899963,222.3333333,10712.54199,7234.635254,4983.311523,3418.904785,852.4770054,575.7139811,396.5593309,272.0677982
RW201000000275,RWGE61FL,RW,2010,275,RW2010DHS,101789.2422,116314.1719,131184.375,288.528291,324.005221,370.2395082,417.5728348,8053.641304,0.001573757,0.002388676,0.00516936,-9999,3205.2,3268,3328.9,3334.9,3569.5,3686.7,3547.1,29.54891304,12.0,0.142034901,0.441532129,0.760152419,0.168692606,0.073106681,0.047994924,0.06428799,0.00492125,1513.192935,37387.31534,26859.40487,37973.87004,1171.888889,1079.111111,1125.888889,884.3333333,1036.777778,1212.444444,1096.888889,4.594542461892833,0,0,0,18.68280029,19.58820038,18.64400024,18.80299988,18.83960114,18.74519958,18.30779877,18.81820068,18.65360107,18.57680054,18.92460022,19.35419922,165.3478261,88370.1875,101009.9453,116281.2969,130634.2188,281.2910433,321.5246419,370.1348638,415.8216332
RW201000000276,RWGE61FL,RW,2010,276,RW2010DHS,6097.805664,6967.938477,7858.755859,432.1157343,485.2479567,554.4909259,625.3799208,5608.6875,0.0017351,0.00287091,0.023196424,-9999,3389,3385,3387,3690,3778,3607,3605,37,11,0.185512863,0.438995412,0.763560708,0.288787037,0.118231483,0.045020416,0.060105011,0.423123228,1629.625,41339.66571,56596.37775,16061.46911,1062,983,914,718,969,1109,869,1.651125192642212,0,0,1,20.72500038,21.30500031,20.48200035,20.59799957,20.8220005,20.51000023,20.16399956,20.63999939,20.61299896,20.29299927,20.9659996,21.3010006,69.125,9039.425781,11545.50391,14812.32422,18488.94531,719.3346479,918.7620089,1178.727309,1471.303519
RW201000000277,RWGE61FL,RW,2010,277,RW2010DHS,143866.8281,164396.0625,185413.3125,407.7999751,457.9423368,523.2889194,590.188904,8461.975676,0.001767501,0.004665091,0.010399919,1,3091.1,3147.5,3219.7,3226.2,3424.8,3497.3,3466.3,32.58536585,11.0,0.162546907,0.452101301,0.777321659,0.164675321,0.07664299,0.049801861,0.048973714,0.081881945,1471.640541,32995.09721,22633.16837,43253.42553,1204.9,1124.8,1222.6,992.3,1095.5,1307.4,1199,4.453202861064189,0,0,0,18.4469986,19.26449966,18.24950027,18.53749847,18.48900032,18.43299866,18.08449936,18.52600098,18.34000015,18.22999954,18.83499908,19.24850082,169.8567568,127769.5,143790.1563,163058.1875,180540.1094,406.70295,457.6982829,519.030331,574.6770167
RW201000000278,RWGE61FL,RW,2010,278,RW2010DHS,164487.375,187959.0938,211988.75,466.2503244,523.5795761,598.2923775,674.7811488,7555.980822,0.002835586,0.005149135,0.0177418,1,3289.545455,3311.818182,3393.636364,3411.818182,3541.272727,3601.545455,3533.363636,35.32054795,11.0,0.138299598,0.43524844,0.755626495,0.198879808,0.101757139,0.063376173,0.066858821,0.17615762,1543.315068,15403.17409,38966.06684,29229.91121,1174.5,1090.5,1161.5,932.6,1043.8,1301,1140.3,2.6500829409246576,0,0,0,19.42599945,20.36900024,19.47739868,19.62220001,19.7980011,19.56000061,19.18339844,19.51260071,19.37380066,19.11680145,19.84379883,20.3,216.0547945,138538.0938,153537.1719,171085.7344,185659.125,440.9804487,488.7239971,544.5828064,590.9713495
RW201000000279,RWGE61FL,RW,2010,279,RW2010DHS,144469.2813,165084.5,186189.75,409.507658,459.8600049,525.4802841,592.6603813,10378.5863,0.000610111,0.001751416,0.005456089,-9999,2832.4,2832.2,2895.1,3196.2,3592,3616.3,3558.5,34.66481994,14.0,0.053729591,0.35487136,0.658554272,0.17346859,0.0859043,0.03685904,0.052153274,0.003337726,1396.252055,21259.96651,1458.031095,8868.775106,1274.8,1373.8,1323.3,977.6,1002.1,1396.2,1195.3,6.0048895012842465,0,0,0,16.78000005,17.16499964,16.72366587,16.97866694,16.97266642,16.74666595,16.44933319,16.9936676,16.68433253,16.61033376,16.96733348,17.17366664,222.9589041,134066.6875,145549.0156,158834.9063,168778.0781,426.7475204,463.2969059,505.5872095,537.2373083
RW201000000280,RWGE61FL,RW,2010,280,RW2010DHS,118860.5156,135961.9063,153564.5469,336.457852,378.3447719,432.7801892,488.8111345,9173.84573,0.005850272,0.00824507,0.015514925,-9999,1854.444444,1864.444444,1893.888889,1824.888889,2091.777778,2061.222222,2053.555556,24.87878788,13.0,0.156609354,0.430386305,0.782555058,0.148961851,0.084178456,0.052037784,0.049929168,0.05725997,1484.898072,5019.486023,10162.75794,1990.671408,1383.1,1413.1,1483,1160.7,1125.5,1322.4,1389,2.4073550221676996,0,0,0,18.13400014,18.50866699,17.97799937,18.21199926,18.26066589,17.87466685,17.88799922,18.1193339,18.13866679,18.09633255,18.36433411,18.5649999,155.862259,105030.7656,111985.2266,120014.8828,125336.8984,334.3233104,356.4600473,382.0192368,398.9597386
RW201000000281,RWGE61FL,RW,2010,281,RW2010DHS,112393.2578,128431.3438,144850.6719,318.5860697,357.758851,408.8096643,461.0740089,10036.38978,0.001559199,0.00326018,0.00939236,-9999,3114.583333,3121.916667,3144.25,2970.083333,3395.25,3486.166667,3437.5,24.55942029,13.0,0.159724226,0.449859863,0.78220958,0.135608829,0.068201079,0.041196521,0.042328298,0.067470956,1438.432796,13369.5939,2984.968494,7041.041845,1525.5,1592.9,1586.2,1253.4,1245,1426.9,1500.5,5.55626456968246,0,0,0,17.20400047,17.58074951,17.06424904,17.23075104,17.26174927,16.95724869,16.81575012,17.28299904,17.12624931,16.99650002,17.43950081,17.70100021,340.1424731,97112.89844,108387.9141,121484.875,132452.0625,309.1199565,345.009446,386.6983673,421.6080094
RW201000000282,RWGE61FL,RW,2010,282,RW2010DHS,173187.75,198799.9688,225553.3438,487.7688189,551.2737299,632.7999544,717.9585919,9965.805479,0.004630031,0.007339953,0.030500557,-9999,3239.888889,3250.888889,3255.777778,3229,3494,3518.333333,3526.888889,36.62191781,14.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.005597076,1406.567123,5020.449336,1836.640739,4907.928367,1269.7,1290.7,1292.3,1063.4,1070.5,1547.7,1312,6.943573416095891,0,0,2,16.15800095,16.41825104,16.29574966,16.49150085,16.52924919,16.07424927,15.6779995,16.27799988,16.0529995,16.04800034,16.25724983,16.43849945,241.0054795,164790.0625,177658.5938,193128.5,205768.7656,524.5430604,565.5048677,614.7471085,654.9823236
RW201000000283,RWGE61FL,RW,2010,283,RW2010DHS,102383.6719,116993.4297,131950.4688,290.2132694,325.8973495,372.4016529,420.0113871,5629.42623,0.00016537,0.000482916,0.001585862,-9999,3586.6,3560.1,3537.5,3748,3834.7,3885.9,3711,31.21311475,10.0,0.211209294,0.479362335,0.817261879,0.329182847,0.132254648,0.070021693,0.058146342,0.017815815,1580.139344,31262.01022,23374.06978,7753.793509,1123.7,1016.7,930.4,779.1,910.3,1125.3,868.9,3.809752750917862,1,1,0,20.20299911,20.65100098,19.97574997,20.19124985,20.37874985,19.94325066,19.76749992,20.13150024,20.16474915,19.73849869,20.38750076,20.74625015,199.9590164,92124.57031,113181.125,139772.2656,168048.2813,293.2416149,360.2667102,444.9089395,534.9142929
RW201000000284,RWGE61FL,RW,2010,284,RW2010DHS,124123.625,141835.5938,159968.5781,351.8365962,395.0977695,451.4767172,509.1957989,9273.632153,0.001228677,0.003116446,0.006347302,-9999,2915.1,2981.1,3085.9,3179.1,3579.1,3637.7,3624.8,35.74725275,13.0,0.111836206,0.416554928,0.72702958,0.157112285,0.073755458,0.044174455,0.049100205,0.045647383,1447.128065,29654.87941,8033.892266,9062.820592,1238.5,1269.7,1288.3,922.1,1038.2,1293.3,1179.8,5.8389017796321525,0,0,0,17.52425003,18.1052494,17.47949982,17.6752491,17.69200134,17.71800041,17.31150055,17.70075035,17.47024918,17.47700119,17.85424995,18.06874847,158.3215259,106003.4375,120542.7578,137929.375,153822.7188,337.4194213,383.6995152,439.0428366,489.6329211
RW201000000285,RWGE61FL,RW,2010,285,RW2010DHS,115743.6172,132259.7969,149168.5625,328.0828951,368.4233762,420.996009,474.8182815,11391.57221,0.001383072,0.002928763,0.008876973,-9999,3166.4,3162.7,3211.1,3420.7,3782.4,3768.9,3765.6,35.86920981,14.0,0.074141381,0.381516583,0.688852947,0.153562715,0.072353959,0.037258903,0.04896983,0.006773799,1316.190736,33743.86322,6455.76153,12969.4757,1329.666667,1396.111111,1348,1006.222222,1052.888889,1437.222222,1248.888889,6.388472970240122,0,0,1,15.62833277,15.95399984,15.69400024,15.91533407,15.93000031,15.68833415,15.35666656,15.89333344,15.45999908,15.53399913,15.89866638,16.10166677,408.4523161,109387.4219,122474.3828,137647.0313,150411.7188,348.1909781,389.8480685,438.1441087,478.7753709
RW201000000286,RWGE61FL,RW,2010,286,RW2010DHS,92543.66406,105749.2969,119268.8281,262.3211169,294.5756317,336.6104666,379.644471,5619.606061,2.85E-05,0.000454143,0.002755185,-9999,3560.888889,3584.444444,3590.888889,3700.222222,3886.111111,3878.222222,3786.222222,33.31043956,10.0,0.165951596,0.468180917,0.807527074,0.32347819,0.125350181,0.082800881,0.075262856,0.003025469,1568.476584,10842.25795,42079.30722,23220.77892,1118.111111,964.5555556,934,811.7777778,850.8888889,1119.777778,910.7777778,3.969084264161501,1,0,0,20.29899979,20.80374908,20.07925034,20.22399902,20.34075165,20.11224937,19.98200035,20.11624908,20.27425003,19.80699921,20.55599976,21.04649925,341.8980716,77312.02344,90877.89844,107224.5,122996.5703,246.0918138,289.2733351,341.3061839,391.5102429
RW201000000287,RWGE61FL,RW,2010,287,RW2010DHS,123743.2031,141400.875,159478.3125,350.7582467,393.8868489,450.0929643,507.635235,9600.215847,0.001345141,0.002643979,0.006033463,-9999,2794.8,2799.1,2861.5,3006.9,3357.9,3371,3361.7,35.28823529,13.0,0.080445438,0.385509396,0.693197923,0.167727576,0.080915782,0.041731934,0.051183853,0.013884025,1436.759563,28080.58063,9051.214617,6046.499458,1263.111111,1328.555556,1307.777778,941.2222222,1009.666667,1341.777778,1178.777778,6.018640070013661,0,0,0,17.12149811,17.6032505,17.08124924,17.28025055,17.27199936,17.22050095,16.81849861,17.3152504,17.02124977,17.03174973,17.4260006,17.61299896,229.3579235,106881.4922,121263.5547,138158.375,153117.1563,340.2143562,385.9938829,439.7717662,487.3870459
RW201000000288,RWGE61FL,RW,2010,288,RW2010DHS,229648.5469,262418.5,295967.4375,650.953963,730.9940283,835.3040287,942.0936134,8474.186486,0.005992979,0.00859057,0.015827981,-9999,3300.8,3340,3399.7,3463.7,3839.7,3854.2,3803.2,40.61621622,13.0,0.060625367,0.340304414,0.629743096,0.23864069,0.124294817,0.053417307,0.052282041,0.085390526,1518.913514,20823.61333,17542.45656,5410.286655,1228.1,1291.1,1199.5,956.8,964.1,1420.4,1200.7,4.152366184543919,0,0,0,17.65050125,17.91650009,17.76524925,17.97500038,18.00424957,17.73600006,17.32775116,17.93000031,17.54024887,17.61725044,17.74349976,18.01874924,132.8702703,215502.9219,224141,235121.3281,241023.3594,685.9671054,713.462962,748.4144319,767.201181
RW201000000289,RWGE61FL,RW,2010,289,RW2010DHS,120963.625,138224.6719,155896.0313,342.879356,385.0391771,439.9827958,496.2324798,6229.15847,0.001261387,0.002494765,0.013227399,-9999,3366.545455,3367.909091,3337.909091,3489.727273,3622.636364,3779.090909,3634.090909,34.91506849,11.0,0.152384529,0.404825106,0.712380604,0.272455215,0.111929925,0.041892036,0.040593115,0.047467022,1578.218579,44729.96373,58127.93574,35021.78915,1090,1076.9,979.7,805.5,1059.1,1122.7,938.5,5.483127614839481,0,0,0,19.53450012,20.12849998,19.46475029,19.58524895,19.98900032,19.51124954,19.17374802,19.65699959,19.51200104,19.24625015,19.64849854,19.97700119,78.53278689,112492.7891,136567.6875,168800.5625,205999.9063,358.0756689,434.7084506,537.3088784,655.7180673
RW201000000290,RWGE61FL,RW,2010,290,RW2010DHS,109760,125422.3359,141456.9688,311.1219516,349.3769311,399.2316947,450.2715164,5704.938005,0.000192182,0.000419047,0.001905997,-9999,3252.5,3283.25,3321.5,3380.75,3517.916667,3566.5,3390.166667,26.22102426,11.0,0.186823527,0.447519349,0.76894279,0.303159748,0.123274122,0.04975393,0.039603344,0.025690458,1582.989218,51223.08089,38827.71677,21467.27745,991.7,913.5,900.9,756.6,957.5,1029.5,855.9,3.5887474204009435,1,0,0,20.01099968,20.61124992,19.7820015,20.00925064,20.27824974,19.91625023,19.62174988,19.9667511,19.9885006,19.59424973,20.29349899,20.51025009,103.0053908,98104.70313,118607.6406,144480.0313,171662.9688,312.2769689,377.5398458,459.8942232,546.4202006
