DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2000,All_Population_Density_2005,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2000,Malaria_2005,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015
NG201300000184,NGGE6AFL,NG,2013,184,NG2013DHS,16788.73438,19171.36719,21910.40625,47.03456297,53.4402013,61.02435708,69.7429892,4827.10992,9.78E-05,0.000570671,0.001403426,2,2421.6,2458.1,2568.3,2728.7,2726.8,2681.6,2653.3,27.07238606,6.0,0,0.218832569,0.167849575,0.4791804,0.513908291,0.320437654,0.368288326,0.000300452,1923.997319,52117.26296,160286.9637,153511.9154,1113.1,1088.1,1285.1,1190.2,1126.7,1063.5,1069.1,1.7041089259907003,0,0,0,30.52733358,24.3756663,23.67599996,25.83333333,23.55099996,25.15333557,26.88800049,29.15799967,29.03833516,25.42433421,25.92466736,24.92833455,438.4718499,17222.69141,19282.39844,21677.76172,24362.62305,54.82152942,61.37778053,69.00245866,77.5486377
NG201300000185,NGGE6AFL,NG,2013,185,NG2013DHS,17749.55469,20268.54883,23164.34375,49.72636109,56.49858733,64.51679471,73.73439623,4697.204301,0,2.29E-05,3.89E-05,5,2296.4,2339.9,2448.3,2619.6,2652.7,2543.4,2612.5,30.93548387,7.0,0,0.268903272,0.212704755,0.497142494,0.55503726,0.341507703,0.380645275,0,1952.543011,75934.7946,140735.1293,200662.5803,1011.4,935.3,1053.5,962,967.2,940.8,943.6,2.261939264112903,0,0,0,31.43833415,25.61533356,25.00666809,27.11266581,24.89700063,26.35733287,27.97600047,30.20366669,30.12033335,26.76066844,27.23533376,26.04633331,198.7311828,23622.64844,26447.60156,29733.0625,33415.71875,75.19322536,84.18533042,94.6432774,106.3655363
NG201300000186,NGGE6AFL,NG,2013,186,NG2013DHS,15976.00391,18243.29688,20849.74219,1118.941469,1271.329997,1451.755438,1659.169766,4706.466667,0.308907399,0.34070103,0.561269944,5,2149,2116,2224,2158,2187,2053,2036,63.73333333,7,0,0.174290175,0.09621097,0.428837657,0.470036268,0.274018943,0.329144984,1.649378869,1981.866667,43350.11126,82321.32393,180920.4089,827,889,959,917,862,905,819,0.46860214869181316,3,3,3,32.1570015,26.49399948,25.47599983,27.45299911,25.23399925,27.20800018,28.43700027,30.61499977,30.58099937,27.25799942,27.96299934,26.79299927,16.26666667,15822.01758,17714.2207,19914.77539,22381.32813,1259.076154,1409.652894,1584.767472,1781.049502
NG201300000187,NGGE6AFL,NG,2013,187,NG2013DHS,35340.39453,40355.85156,46121.54688,2475.20161,2812.29924,3211.416629,3670.236084,4747.333333,0.478883156,0.527086661,0.662997026,5,2356,2430,2534,2638,2612,2416,2403,64.07142857,7,0,0.15797658,0.068850608,0.444833457,0.484556407,0.296438068,0.353885204,3.885353452,1975.8,44077.41386,80554.07683,182420.6601,847,923,961,947,902,947,840,0.7228624979654948,3,3,3,32.1570015,26.49399948,25.47599983,27.45299911,25.23399925,27.20800018,28.43700027,30.61499977,30.58099937,27.25799942,27.96299934,26.79299927,16.33333333,9074.181641,10159.37988,11421.43066,12836.01172,722.1004313,808.4577633,908.8885734,1021.457357
NG201300000188,NGGE6AFL,NG,2013,188,NG2013DHS,22081.46875,25215.24023,28817.77539,1546.561426,1757.187451,2006.565062,2293.245701,4722.4375,0.318730593,0.348095894,0.569398602,2,2049,2069,2258,2328,2229,2065,2060,65,7,0,0.205041722,0.155852491,0.471999347,0.506667614,0.314663351,0.363485575,2.213635978,1979.3125,42854.79774,81519.03404,180741.5677,837,862,963,914,856,896,811,0.5345959663391113,3,3,3,32.12199783,26.36700058,25.47299957,27.44199944,25.18900108,27.09600067,28.38800049,30.61900139,30.49600029,27.24500084,27.8939991,26.69799995,16.875,14767.8418,16533.9707,18587.9082,20890.11328,1175.187511,1315.731583,1479.178736,1662.382395
NG201300000189,NGGE6AFL,NG,2013,189,NG2013DHS,4503.980469,5143.178711,5877.991699,12.61814893,14.3366151,16.3712463,18.71022869,4958.517241,0.000248845,0.000476258,0.001540517,4,2330.555556,2341.666667,2469.111111,2692.444444,2709.222222,2575.666667,2576,38.38992042,7.0,0,0.270775146,0.201496943,0.541222811,0.548622966,0.476780087,0.410264313,0.00105208,1949.671088,284301.0561,32450.81224,196854.1948,740.2,795.7,899.3,869.1,862.7,929.8,899.6,0.28551792782244695,0,0,0,30.39125061,24.30599976,23.57975006,25.36899948,23.16300011,25.06224823,27.17450142,28.33600044,29.35649872,25.26800156,26.09300041,24.85350037,124.862069,34385.07031,39333.20313,45179.65625,51877.89844,109.4510782,125.2014741,143.8113124,165.1324795
NG201300000190,NGGE6AFL,NG,2013,190,NG2013DHS,118476.6719,135290.7031,154619.8906,8297.973178,9428.073987,10766.09208,12304.25994,5244.4375,0.784157197,0.81074357,0.862417777,8,1907,1960,2080,2296,2294,2254,2232,75.5625,7,0,0.192160973,0.062436829,0.461093754,0.450384617,0.391018629,0.349340409,16.16801051,1925.0625,277069.5688,47438.22977,201594.9271,818,912,974,966,937,1078,1059,0.7054023146629333,3,3,3,29.84199905,24.01300049,23.47399902,25.09300041,23.02799988,24.7840004,26.58399963,27.88500023,28.78800011,25.06900024,25.92300034,24.58699989,2.9375,1463.698242,1674.329834,1923.200684,2208.330566,116.4774052,133.2389347,153.0434477,175.7333628
NG201300000191,NGGE6AFL,NG,2013,191,NG2013DHS,38370.56641,43816.0625,50076.12109,107.4972523,122.1373063,139.4708587,159.397244,3593.233871,0.000729338,0.000983462,0.001497649,4,1737.909091,1749.909091,1927.090909,2074.818182,2126.727273,2114.727273,2153.909091,29.78225806,5.0,0,0.277107882,0.151132843,0.458978517,0.453789847,0.467199836,0.393102237,0.013995033,2002.322581,170875.3166,81251.22617,335491.3794,566.3333333,547.6666667,612.75,561.5833333,650.9166667,678,687.6666667,0.2325592041015625,0,0,0,30.77625084,25.5767498,21.96699905,24.00624847,21.63774872,26.63624954,29.22375107,27.91699982,31.00049973,24.8599987,27.04949951,26.59800148,151.0860215,32164.03125,36797.66406,42273.15625,48547.28516,102.3812913,117.1306026,134.5596355,154.5308081
NG201300000192,NGGE6AFL,NG,2013,192,NG2013DHS,10912.21973,12460.86719,14241.16797,764.2796775,868.3668551,991.6043043,1133.276139,3683,0.051605448,0.063027481,0.079705328,4,1722,1708,1914,2017,2071,2067,2027,34,5,0,0.281645074,0.14906778,0.424668729,0.41725257,0.386132926,0.341212481,1.22866282,2009.125,168944.833,84377.81579,349138.6613,528,556,631,554,654,678,698,0.32063889503479004,0,0,3,30.68900108,25.49300003,22.06599998,24.14599991,21.76499939,26.58099937,29.02700043,27.9279995,30.88800049,24.92399979,27.14100075,26.51499939,87.1875,1765.210571,2019.231445,2319.369873,2663.227051,140.470994,160.6853329,184.5695901,211.9328749
NG201300000193,NGGE6AFL,NG,2013,193,NG2013DHS,42771.39063,48841.44922,55819.49219,119.8264138,136.1455648,155.4671614,177.6789621,3188.914667,0.002555495,0.003278185,0.004327382,4,1739.545455,1801.363636,1951.818182,2107.454545,2096.363636,2030.090909,2125.454545,24.53066667,4.0,0,0.301151258,0.201245643,0.465916336,0.453616202,0.459298462,0.36186564,0.026801104,2066.616,128868.9759,39727.54722,340658.8346,522.4,494.5,539.4,459.7,598.5,618,597.3,0.1197528584798177,0,0,0,31.22933451,25.9463323,22.23333486,24.46933238,21.99033356,27.22033183,29.97233327,28.20066833,31.53833262,25.23166656,27.67333476,27.0600001,155.2106667,26080.48047,29833.5625,34267.99219,39348.55469,83.0167477,94.96317884,109.0784069,125.2503396
NG201300000194,NGGE6AFL,NG,2013,194,NG2013DHS,25910.53906,29587.72656,33814.96875,72.58979242,82.47580739,94.18065874,107.6363885,3575.728723,0.000846374,0.00088309,0.00111829,4,1867.9,1867.5,1947.4,2120.5,2161,2133.4,2115.7,28.125,5.0,0,0.268062471,0.145402433,0.467507235,0.444470914,0.436981837,0.369906998,0.00549469,2047.659574,145857.8363,69479.1468,361680.4901,558.9,569.1,632.3,556.3,698.5,721.3,706.4,0.09031484482136179,0,0,0,30.85499954,25.70100021,22.18924904,24.33524895,21.90825081,26.84724808,29.44199944,27.98974991,30.99399948,24.99250031,27.30500031,26.66124916,112.9494681,35622.85156,40749.08594,46806.03906,53745.42188,113.3910583,129.7083691,148.9882497,171.0769912
NG201300000195,NGGE6AFL,NG,2013,195,NG2013DHS,26198.90625,29917.01953,34191.30859,73.39768405,83.39370867,95.22883082,108.8343155,3291.80593,0.00033939,0.000417824,0.000490435,4,1823.2,1873.2,2002.1,2149.2,2142.2,2115.6,2197,26.38378378,5.0,0,0.292244406,0.189793344,0.464093272,0.441852887,0.410975838,0.340243562,0,2082.048518,122270.1853,44661.83211,360141.4172,546,557.4,584.9,499.7,653.6,680.1,619.1,0.08747214962530007,0,0,0,31.18799973,25.96250153,22.25249863,24.54024887,22.04899979,27.16150093,29.93375015,28.17675018,31.45225143,25.16474915,27.57525063,27.02325058,135.2264151,28520.04297,32624.1875,37473.48828,43029.16016,90.78211632,103.8460141,119.2818179,136.9660707
NG201300000196,NGGE6AFL,NG,2013,196,NG2013DHS,25365.39453,28965.21484,33103.51563,71.06255152,80.74055846,92.19914239,105.3717629,3329.632708,0.000705661,0.000733079,0.000927588,4,1843.5,1887.75,1993,2191.083333,2175.666667,2078.25,2178.25,30.82620321,5.0,0,0.294452049,0.183413227,0.450051993,0.436638236,0.442101985,0.356749773,0.004387279,2049.967828,139387.7589,51718.59714,342565.6546,537.25,520.0833333,574.4166667,494.0833333,619.8333333,649.1666667,621.25,0.11474439605631075,0,0,0,31.20399984,25.72533417,22.28333282,24.507665,22.0613327,26.92966715,29.65999858,28.25200144,31.38800049,25.24266815,27.59566752,26.81666565,130.0348525,25951.25781,29685.74414,34098.20313,39153.58594,82.6054192,94.49265838,108.5379516,124.6297348
NG201300000197,NGGE6AFL,NG,2013,197,NG2013DHS,25527.93945,29150.83203,33315.64844,71.51792739,81.25795501,92.78998026,106.0470026,4620.504021,0.001365225,0.002775771,0.00593561,8,2010.545455,2100.454545,2222.090909,2381.909091,2362.272727,2319.727273,2336.909091,43.15817694,6.0,0,0.299141181,0.201544538,0.554171244,0.512541612,0.572090149,0.404861609,0.008280532,1988.536193,203473.0068,18783.29037,277312.5897,805.7,888.5,952.2,921.7,993.7,1123,1005.6,0.6416862426430546,0,0,0,30.48175049,24.51300049,22.97649956,24.91849899,22.57175064,25.50099945,27.70300102,28.07250023,29.87325096,25.03549957,26.43149948,25.39774895,162.8632708,18112.35352,20718.76172,23798.43359,27326.69531,57.65341187,65.94986685,75.75276687,86.98357274
NG201300000198,NGGE6AFL,NG,2013,198,NG2013DHS,68595.64063,78330.64063,89521.85156,192.1744959,218.3467056,249.334173,284.9569038,3458.740642,0.001964628,0.003680973,0.005204282,8,1899.7,1967.2,2083.7,2225.3,2316.5,2214.9,2193.8,36.55882353,5.0,0,0.270864528,0.194398193,0.476358354,0.445531607,0.430270195,0.360470474,0.000323257,2099.13369,111460.7347,71406.04807,368202.0676,594.8,613.7,634.2,555.3,718.7,757.5,681.4,0.20855431378206468,0,0,0,31.09400177,25.90799904,22.30724907,24.63199997,22.10200119,27.00850105,29.72424889,28.10025024,31.11875153,25.06375122,27.51499939,26.94474983,125.7486631,41656.51563,47630.64453,54687.51563,62769.44531,132.5968075,151.6130504,174.0757688,199.8013499
NG201300000199,NGGE6AFL,NG,2013,199,NG2013DHS,106539.4844,121659.4141,139041.0625,298.4761961,339.1257115,387.2539426,442.5814478,3635.096774,0.005674279,0.006756478,0.010030093,8,1919,1939.5,2065.7,2221,2288.3,2188.9,2214.9,37.92722372,5.0,0,0.26381395,0.173503677,0.479943957,0.447582075,0.453155449,0.36447164,0.009334078,2082.819892,125826.356,83989.86003,353485.5913,624.8,652.3,662.8,603.6,760,789.8,717.8,0.2625521588069136,0,0,0,30.88024902,25.61975098,22.37174797,24.55400085,22.08749962,26.67549896,29.33525085,27.95149994,30.83649826,24.96949959,27.25499916,26.63549995,102.6693548,54901.20313,62801.85938,72136.29688,82831.49219,174.7559572,199.9045271,229.6169645,263.6608285
NG201300000200,NGGE6AFL,NG,2013,200,NG2013DHS,48855.17969,55788.64063,63759.23438,136.8704783,155.5108669,177.5807585,202.9519464,3793.849057,0.003476566,0.004226107,0.005166826,4,1765,1823.111111,1952.222222,2100.777778,2118.222222,2166.222222,2171,36.04054054,5.0,0,0.252052097,0.12228914,0.453017622,0.436107397,0.386312187,0.365897864,0.024288058,2027.447439,162415.8432,89570.43536,341653.4482,553.6666667,569.5555556,657.3333333,578.2222222,705.8888889,712.5555556,721.2222222,0.12331853079988629,0,0,0,30.71275139,25.46175003,22.23125076,24.31374931,21.9177494,26.65725136,29.19799995,27.8769989,30.82349968,24.95149994,27.09400177,26.46199989,86.48247978,41106.14063,47021.38281,54010.64844,62018.14844,130.8449095,149.6737101,171.9212336,197.4098977
NG201300000201,NGGE6AFL,NG,2013,201,NG2013DHS,73182.47656,83568.4375,95507.96094,205.0247281,232.9470578,266.0065983,304.0112818,3574.176944,0.003515176,0.004403077,0.008135492,4,1924.75,1939.5,2022.583333,2206.583333,2257,2291.833333,2228.583333,36.11796247,5.0,0,0.250056064,0.137240114,0.461837006,0.435450999,0.401896222,0.36256094,0.096292748,2084.619303,127346.1123,69383.58355,359133.7352,632.8181818,649,704.2727273,599.4545455,774.0909091,818.1818182,782,0.2483410055451994,0,0,0,30.84549904,25.7642498,22.33374786,24.52249908,22.09350014,26.84874916,29.50524902,27.9382515,30.98200035,25.05850029,27.36899948,26.7547493,62.43431635,42363.32813,48459.55469,55662.59375,63915.02734,134.8466616,154.2515534,177.1795388,203.4478508
NG201300000202,NGGE6AFL,NG,2013,202,NG2013DHS,41387.48047,47261.13281,54013.39063,115.9493123,131.740442,150.4368581,171.9299622,3839.293651,0.003433175,0.003863369,0.004680503,4,1739.9,1788.4,1929.3,2069.1,2078.7,2123,2122.6,33.56498674,5.0,0,0.247422463,0.123564069,0.477514505,0.465575831,0.421949727,0.393971579,0.011984153,2029.436508,161891.5582,92009.34587,337353.0359,578.6,582.2,668.5,591.7,726.1,738.6,736.5,0.09016233777242993,0,0,0,30.6400032,25.22475052,22.36624908,24.40374947,22.07724953,26.40399933,28.94924927,27.86450195,30.63225174,24.98974991,27.00600052,26.22649956,89.13227513,46469.05859,53156.05859,61057.16406,70109.35938,147.9156075,169.2009896,194.3509894,223.165022
NG201300000203,NGGE6AFL,NG,2013,203,NG2013DHS,33962.14844,38782.01172,44322.85156,2378.671029,2702.621901,3086.174434,3527.100459,4076.714286,0.017409538,0.019605802,0.032695261,4,1809,1891,2038,2184,2136,2103,2127,49.42857143,6,0,0.232816885,0.110845362,0.472892076,0.449119955,0.39533776,0.355893821,0.129786069,2002.571429,189314.7109,112914.2703,311060.2371,629,581,709,690,774,809,753,0.3250201770237514,0,0,0,30.75799942,25.08399963,22.7140007,24.6779995,22.43400002,26.19300079,28.65299988,28.08699989,30.57600021,25.22800064,26.90999985,26.03700066,97.07142857,2200.594727,2517.268311,2891.432129,3320.10498,175.1177643,200.3178474,230.092858,264.2055596
NG201300000204,NGGE6AFL,NG,2013,204,NG2013DHS,27566.71094,31478.93359,35976.375,77.22965017,87.74756622,100.2005577,114.5163583,4433.730458,0.000546589,0.001941257,0.006620537,8,1988.4,2066.3,2182,2312.4,2373.5,2236.1,2206.2,36.12903226,6.0,0,0.297412942,0.209679903,0.551531196,0.507455826,0.604745388,0.410945654,0,1995.622642,178826.3724,43764.54764,306982.2273,754.5833333,761.1666667,888.75,837.6666667,941.6666667,1037,925.9166667,1.4681728805171832,0,0,0,30.34575081,24.46650124,22.6515007,24.73974991,22.3097496,25.34724998,27.70650101,27.9572506,29.79199982,24.78450012,26.44449997,25.38875008,196.3450135,20238.0625,23149.33008,26589.08203,30529.8125,64.41975371,73.68660623,84.63567675,97.17941142
NG201300000205,NGGE6AFL,NG,2013,205,NG2013DHS,32470.43555,37078.58984,42376.05859,90.96770591,103.3566064,118.0248171,134.8871839,4682.232,0.001401229,0.003049923,0.006220309,8,2166.833333,2203.416667,2324.416667,2470.416667,2497.666667,2466.25,2434.5,42.34133333,6.0,0,0.300748286,0.207384051,0.550066376,0.509639454,0.572215525,0.40164121,0.008041907,1981.541333,204376.777,17255.87001,278459.4667,834.2727273,926,986.9090909,940.1818182,1014.363636,1150.818182,1026.181818,0.9521675618489583,0,0,0,30.38666789,24.46166738,22.96866608,24.8813324,22.54633331,25.40766652,27.5613327,28.01900228,29.73366801,24.98699951,26.34333293,25.34600067,176.5306667,19504.57813,22311.33398,25627.69531,29427.19922,62.08500045,71.0191818,81.57548777,93.66968434
NG201300000206,NGGE6AFL,NG,2013,206,NG2013DHS,66024.69531,75394.82031,86166.57813,184.9718146,210.1631325,239.9891667,274.2767368,3880.643432,0.004689325,0.005788016,0.008350257,6.5,1928.6,1911.3,2010.3,2179.8,2253.9,2261.7,2217.1,39.18230563,5.0,0,0.252623071,0.15375964,0.481549621,0.4512254,0.489957154,0.364334643,0.002254949,2056.402145,148126.0733,88831.56168,331822.2682,619.8,692.4,708.5,677.5,811.7,841.7,775.4,0.5681773331465734,0,0,0,30.67774963,25.38000107,22.45574951,24.520998,22.13475037,26.4707489,29.01025009,27.85699844,30.52149963,24.95524979,27.03824997,26.32299805,93.88739946,53945.75781,61708.60156,70881.125,81389.78906,171.7146803,196.4245794,225.6216283,259.0717449
NG201300000207,NGGE6AFL,NG,2013,207,NG2013DHS,21919.43359,25030.21094,28606.3125,61.40850488,69.77172411,79.67363595,91.05672076,5780.168449,8.33E-06,8.33E-06,0.000217975,2,2326.666667,2437.583333,2601,2769.916667,2781.666667,2726.416667,2727.333333,30.58666667,7.0,0,0.260128171,0.238362334,0.568391289,0.529978309,0.437951292,0.427371638,0,1876.5,301258.2896,49094.30393,144712.764,913.8333333,910.3333333,1066.75,922.8333333,918.9166667,1003.666667,1053.666667,0.1566557450727983,0,0,0,29.53874969,23.72949982,23.44099998,25.16925049,23.07299995,24.39099884,26.14249992,27.82600021,28.38475037,24.91549873,25.4640007,24.28950119,265.8342246,28278.43945,32338.19531,37134.00391,42627.22266,90.01306843,102.9356727,118.2012056,135.6866639
NG201300000208,NGGE6AFL,NG,2013,208,NG2013DHS,19040.15625,21742.30859,24848.66016,53.34204745,60.60669969,69.20791773,79.09574187,5605.138667,1.50E-05,2.78E-05,0.000127695,2,2293.666667,2349.333333,2549.777778,2726.666667,2752.555556,2683.888889,2721.222222,31.37866667,7.0,0,0.267642226,0.231197907,0.532866819,0.50081311,0.416716337,0.397368499,0.000612301,1888.36,300304.1298,34452.76588,144238.9579,861.2,839.1,1029.5,921.6,912.6,1005.7,1051.7,0.6695626627604166,0,0,0,29.60633341,23.73633321,23.42366536,25.10666656,23.01766713,24.41133372,26.1906662,27.83599854,28.42200216,24.97866567,25.59100087,24.30399831,226.1866667,21733.65234,24694.83789,28177.66797,32143.46875,69.18036403,78.60611038,89.69230284,102.3158388
NG201300000209,NGGE6AFL,NG,2013,209,NG2013DHS,15712.25977,17942.11914,20505.53516,44.01875709,50.01367619,57.11153901,65.27114563,6620.384824,0.000254881,0.000422742,0.000815471,8,2733.166667,2822.833333,2908.5,3080,3196.75,3160.666667,3226.916667,30.44444444,7.0,0,0.275265457,0.290416559,0.6607087,0.567180225,0.498743977,0.469834294,0.00689031,1780.189702,272916.4924,20161.26133,240404.9183,1217.6,1215.5,1232.4,1246.3,1208.3,1410.9,1346.8,2.6380838533727133,0,0,0,27.15750122,21.71850014,21.16925049,23.16825104,20.97224808,22.10050011,23.76850128,25.61675072,25.91599846,22.69700241,23.38774872,22.43124962,216.0406504,13168.32031,15063.2793,17302.29492,19867.47266,41.91606539,47.9479072,55.07491527,63.24012961
NG201300000210,NGGE6AFL,NG,2013,210,NG2013DHS,17850.60156,20383.93359,23296.21484,50.00944862,56.82022951,64.88407581,74.15415494,5872.127027,0.000146317,0.000262645,0.001055425,8,2466.833333,2553.333333,2655.583333,2827.833333,2876.25,2841.166667,2875.25,29.94070081,7.0,0,0.273787454,0.270639051,0.626364776,0.564933913,0.506177868,0.452298641,0.006668098,1873.278378,286486.2661,24500.92498,205727.8485,989,1006.6,1004.6,1048.7,1016.6,1162.5,1131.4,1.267767993823902,0,0,0,29.06124878,23.18325043,22.67200089,24.52000046,22.28474998,23.7840004,25.55599976,27.21800232,27.89825058,24.19049835,24.87549973,23.86975098,165.6297297,13210.04688,15111.01172,17357.12109,19930.42578,42.04888519,48.09984421,55.24943239,63.44051562
NG201300000211,NGGE6AFL,NG,2013,211,NG2013DHS,45908.42188,52423.68359,59913.52344,128.6149746,146.1310454,166.8697676,190.7106683,4277.098667,0.001410556,0.00293494,0.004166041,8,1985.3,2064.4,2153.1,2265.7,2272.1,2197.6,2210.5,40.43850267,6.0,0,0.290058481,0.1913245,0.51351827,0.472178777,0.5509552,0.37356294,0.004906489,2015.037333,173286.7106,48685.87006,306593.0755,692,747.0833333,819.5833333,806.5833333,893.25,972.8333333,840.75,0.7263518960718165,0,0,0,30.71350098,24.90000153,22.85350037,24.91749954,22.52700043,25.92675018,28.3172493,28.14500046,30.27474976,25.09524918,26.82374954,25.79150009,180.2139037,43498.83203,49196.89844,55877.42188,63450.35938,138.4610827,156.5985914,177.863358,201.9687667
NG201300000212,NGGE6AFL,NG,2013,212,NG2013DHS,26983.57031,30813.04102,35215.33984,75.59596198,85.89137194,98.0809558,112.0939082,2710.578667,0.000166361,0.000485185,0.000670733,4,1634.5,1625.6,1819,1913.7,2019.2,1927.6,2056.1,29.01866667,4.0,0,0.30526021,0.259760168,0.392256192,0.409035785,0.40188585,0.289349726,0,2088.509333,99556.02952,11563.41822,322032.0686,427,378.5,409.5833333,367.6666667,502.4166667,519.0833333,481.1666667,0.16584507242838542,0,0,0,31.64066823,26.23699951,22.438001,24.63700104,22.15133413,27.86566671,30.62633514,28.42133331,31.96399943,25.46733348,28.01033529,27.27466838,168.0933333,29790.13086,34066.17188,39117.70313,44903.55469,94.82493163,108.4359929,124.5155163,142.9324538
NG201300000215,NGGE6AFL,NG,2013,215,NG2013DHS,8821.113281,10072.99219,11512.13477,24.71283197,28.07847564,32.06332998,36.64426308,3807.91689,7.45E-06,1.60E-05,0.000589662,2,2231.909091,2256.454545,2421.363636,2604.181818,2654.454545,2561.909091,2633.818182,27.88770053,5.0,0,0.169176522,0.172576023,0.430860329,0.471867784,0.401857694,0.379370181,0,1990.509383,76993.73682,149466.489,171275.2235,657.2,734.1,916.4,867.8,811.9,766.4,904.9,0.16259713466940873,0,0,0,31.99066416,26.17500051,22.84333293,25.13833364,22.63533529,27.40399933,29.8686676,29.10666656,32.13033295,25.32633464,27.61699931,26.88699849,551.8123324,9668.657227,11132.15625,12870.22559,14874.78906,30.77629181,35.43475389,40.96720043,47.34792413
NG201300000216,NGGE6AFL,NG,2013,216,NG2013DHS,28094.17969,32081.26563,36664.76172,1967.684784,2235.663785,2552.946003,2917.689033,4057.5,0.087028474,0.107988492,0.17638649,2,2175,2268,2450,2440,2542,2466,2520,38.71428571,5.0,0,0.16060081,0.16508007,0.355196416,0.395858645,0.387014955,0.365572423,0,2002.357143,9963.761775,85441.81861,160009.6462,773,770,1057,929,832,934,979,2.314143862043108,2,3,2,29.9659996,23.91500092,22.72299957,24.74200058,22.52899933,24.69799995,26.74099922,27.90999985,28.92200089,24.80999947,25.98800087,24.6060009,83.14285714,1155.324463,1330.200439,1537.88623,1777.412598,91.93779958,105.8539876,122.3810977,141.4420004
NG201300000217,NGGE6AFL,NG,2013,217,NG2013DHS,12318.33203,14066.53223,16076.23828,34.51048642,39.21046866,44.77516273,51.17225577,3034.912929,8.90E-05,0.000409359,0.00310078,2,1892.555556,1893.666667,2005.555556,2219.777778,2137.888889,2165.555556,2149,37.46701847,5.0,0,0.181824495,0.188217779,0.42455794,0.448165385,0.31007932,0.345669015,0,2073.511873,47609.24733,73979.77243,82727.77295,419.3,400.3,590.2,575.4,576.3,567.3,692.9,0.09698379637383533,0,0,0,32.60449982,26.35850143,23.93724823,26.04100037,23.51300049,27.65550041,30.33699989,29.77949905,32.30250168,26.69375038,28.68799973,27.27949905,275.8865435,15917.3125,18326.66406,21188,24488.00391,50.6663793,58.33558351,67.44349868,77.94773737
NG201300000218,NGGE6AFL,NG,2013,218,NG2013DHS,31502.2832,35973.03906,41112.55859,88.25538861,100.2748818,114.5057397,130.8653385,2663.37766,0.004466184,0.007000065,0.01435495,2,1813.8,1808.4,1932.2,2116.4,1978.4,1889.6,1894.7,43.3962766,4.0,0,0.196595216,0.190321274,0.436687917,0.459434688,0.271769762,0.324596524,0,2075.454787,49826.60448,97025.02816,52230.69621,389,378.6666667,540.3333333,557.6666667,521.2222222,529.5555556,644,0.18586248032590177,0,0,0,32.65599823,26.59275055,23.75225067,25.82599831,23.24399948,27.98449898,30.54500008,29.62574959,32.48974991,26.56299973,28.87674904,27.55400085,109.731383,12379.44434,14253.33203,16478.69141,19045.17188,39.40499519,45.36976496,52.45330387,60.62266493
NG201300000219,NGGE6AFL,NG,2013,219,NG2013DHS,34589.42969,39498.31641,45141.49609,96.90420394,110.1015743,125.727046,143.6898448,4108.579088,2.63E-05,0.000247028,0.000891375,2,2181.8,2191.6,2322.2,2501.9,2551.8,2514.7,2499.4,33.61662198,6.0,0,0.166487962,0.161128106,0.386059216,0.441020284,0.354350294,0.354167257,0,1987.817694,39397.35164,123473.1916,172266.3258,732.5454545,759.6363636,978.5454545,928.1818182,805.4545455,823.4545455,943.9090909,0.4451774208539293,0,0,0,31.50933329,25.36233266,23.31999969,25.50766754,23.11500041,26.445666,28.55233256,29.07499949,30.84133403,25.51366679,26.99966685,26.08200073,254.308311,11335.52148,13047.83887,15081.08398,17425.58203,36.08208552,41.53256106,48.00458125,55.46735033
NG201300000220,NGGE6AFL,NG,2013,220,NG2013DHS,2572.203857,2956.072998,3405.393066,179.0727413,204.6894792,235.2368149,270.9925698,1173.266667,0.072010453,0.073086182,0.086872717,5,1489,1377,1612,1778,1836,1812,1867,34.46153846,3,0,0.263013446,0.298408699,0.30881694,0.312583566,0.213576376,0.184595987,0,2094.266667,958.9421406,201258.4532,0,215,163,263,169,226,218,235,0.18785270055135092,0,0,0,31.91699982,28.04599953,22.23200035,23.98900032,21.18099976,29.68899918,32.27299881,28.32500076,32.79100037,25.63199997,29.34799957,29.27199936,460.1333333,266.9163208,317.8986206,381.6994019,461.20578,21.24052592,25.29756844,30.37467329,36.70158983
