DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2000,All_Population_Density_2005,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2000,Malaria_2005,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015
UG201100000151,UGGE61FL,UG,2011,151,UG2011DHS,7610.097656,8996.027344,10592.53516,513.0600888,605.5923297,715.88111,842.9271653,7646.642857,0.003625204,0.008645762,0.013658084,-9999,4282,4290,4262,4283,4791,4449,4449,54.57142857,13,0,0.350825517,0.666701712,0.433676779,0.512500823,0.558211207,0.190141082,0.059133415,1699.142857,131256.5554,152055.4915,45219.06613,1356,1297,1293,1496,1109,1403,1597,0.03878765446799142,0,0,1,22.56699944,21.56999969,22.31099892,23.0170002,22.77700043,21.21500015,21.74799919,23.03899956,22.25499916,22.57600021,22.56400108,22.0340004,52,6338.162109,6979.043945,7656.391602,8320.092773,504.3749149,555.374671,609.2762849,662.0919459
UG201100000152,UGGE61FL,UG,2011,152,UG2011DHS,15223.39746,17995.83984,21189.52734,41.05343939,48.45757913,57.28253731,67.44836036,6969.293956,0,9.63E-05,0.000227965,-9999,3877.9,3899.5,4019,3951.2,4336.6,4171.7,4150.6,34.25895317,11.0,0,0.390288964,0.743297088,0.594048909,0.529520886,0.599537918,0.258510981,0,1758.5,161925.1432,117143.2298,10630.98628,1180.9,1038.8,1138.4,1130.8,978.2,1157.3,1300.5,0.4787196903438358,1,0,0,23.09300041,21.96224976,22.93624878,23.81550026,23.62125015,21.62525177,22.20899963,23.69275093,22.70675087,23.03700066,22.9422493,22.46025085,165.3873626,13495.49023,14909.92285,16410.63672,17892.47852,42.95747959,47.45975845,52.23667907,56.95352801
UG201100000155,UGGE61FL,UG,2011,155,UG2011DHS,122216.4688,144474.2031,170113.7813,329.585243,389.0271027,459.8756715,541.4889836,7449.596206,0.000730578,0.001587616,0.002474235,-9999,4027.3,4017.9,4085.8,4118.3,4497.4,4249.1,4261.3,38.42276423,12.0,0,0.338990186,0.653972477,0.468803849,0.550179856,0.616060257,0.211766192,0.049708748,1706.341463,124805.8434,142288.4282,41562.45319,1318.636364,1209.181818,1280,1465.909091,1102.363636,1359,1548.454545,0.5370869623613228,0,0,0,22.71450043,21.68624878,22.54999924,23.12075043,22.96175003,21.34074974,21.84550095,23.22624969,22.36500168,22.71224976,22.71850014,22.25625038,109.9241192,100495.1172,111621.7188,123573.125,135575.5625,319.8858932,355.3029661,393.3454735,431.5504187
UG201100000157,UGGE61FL,UG,2011,157,UG2011DHS,112575.7969,133077.7813,156694.875,303.58691,358.339891,423.5997342,498.7752783,7681.927224,0.003491834,0.005032408,0.006751078,-9999,4255.166667,4240.333333,4311.416667,4364.25,4765.333333,4534.666667,4503.25,32.33513514,13.0,0,0.348069497,0.663540172,0.413401667,0.509676901,0.564545314,0.184045839,0.021698067,1692.592992,124290.7944,149985.7625,37444.60888,1326.363636,1266.454545,1283.909091,1537.272727,1164.181818,1411.636364,1582.272727,0.35569486875791806,0,0,0,22.47166443,21.47333527,22.23500061,22.87033335,22.67866516,21.14200083,21.65266673,22.96466573,22.15799967,22.46733348,22.48466492,22.0030009,106.6756757,92650.35156,102655.4219,113335.4922,123964.1406,294.9152286,326.7623566,360.7580762,394.5901149
UG201100000158,UGGE61FL,UG,2011,158,UG2011DHS,7428.306152,8781.126953,10339.5,500.8039924,591.1258214,698.7798802,822.791267,7040.642857,0.000471598,0.003444776,0.010779668,1,4363,4242,4276,4340,4532,4604,4559,35.71428571,12,0,0.333544672,0.721354698,0.576067686,0.545316219,0.564527452,0.288658381,0.13379319,1677.5,122083.201,102066.6909,98697.29175,1212,1130,1153,1192,1104,1249,1196,1.3611034665788924,1,0,0,22.02899933,20.86100006,21.90299988,22.72599983,22.60700035,20.81900024,21.22599983,22.61000061,21.62299919,21.86499977,21.61300087,21.19000053,142,4415.007324,5419.008301,6626.30957,8026.114258,351.3351197,431.2309789,527.3049613,638.697879
UG201100000161,UGGE61FL,UG,2011,161,UG2011DHS,5789.333984,6843.670898,8058.205566,15.61229015,18.42802242,21.78408105,25.65006497,6907.988981,0,0,0.000100244,1,3570.1,3529.3,3530.9,3590.7,3775.3,3979.8,3978.4,27.01652893,12.0,0,0.371707898,0.778813171,0.606250167,0.529344916,0.531319618,0.286862463,0.000448028,1721.796143,104581.4104,73554.10828,72263.40422,1253.545455,1151.545455,1160.636364,1098,1099,1216.363636,1188.727273,0.9000040690104166,1,1,0,23.0605011,21.81249809,22.95299911,23.83250046,23.73075104,21.73650169,22.34674835,23.78474998,22.77900124,22.8029995,22.63700104,22.15699959,255.5785124,3937.411621,4846.899414,5944.151855,7221.075195,12.53317045,15.42816001,18.920823,22.98539623
UG201100000164,UGGE61FL,UG,2011,164,UG2011DHS,23226.33203,27456.24609,32328.85547,62.63521646,73.93171105,87.39594568,102.9059431,7364.514986,0,2.51E-06,0.000130542,1,4181.7,4202.2,4240.9,4317.5,4564,4448.1,4421.4,26.21525886,12.0,0,0.366337673,0.793567768,0.627120197,0.576335073,0.525932431,0.268572211,0,1721.100817,69500.49249,50469.38302,47007.3728,1385.75,1196.833333,1200.916667,1092.25,1156.833333,1290,1256.666667,1.7771541585064714,1,0,0,23.13249969,21.87400055,22.94924927,24.20550156,23.78624916,21.82024956,22.36899948,24.05825043,22.73399925,22.83649826,22.41374969,22.01549911,317.9618529,20803.30273,26005.35156,32394.34766,39980.3125,66.21896924,82.77760495,103.1144112,127.2612872
UG201100000165,UGGE61FL,UG,2011,165,UG2011DHS,6422.310547,7591.923828,8939.248047,432.9814501,511.0712348,604.1461024,711.3627571,7289.266667,0.00852312,0.019997656,0.04985492,1,4347,4309,4231,4390,4878,4562,4702,45.46666667,12,0,0.35155653,0.684924952,0.441317618,0.42379728,0.408400357,0.196455583,0.092739685,1706.866667,179044.8066,127670.194,57400.34829,1124,1208,1268,1437,1112,1381,1323,0.19160277048746746,0,2,2,22.59600067,21.57500076,22.40200043,23.14900017,22.87599945,21.34600067,21.89400101,23.11100006,22.25600052,22.56900024,22.49200058,21.98800087,81.13333333,8291.669922,9414.214844,10648.99902,11931.73633,659.8301273,749.1594139,847.4204165,949.4974083
UG201100000166,UGGE61FL,UG,2011,166,UG2011DHS,18591.20508,21976.98047,25877.19531,1253.387919,1479.441093,1748.872538,2059.241773,7693.857143,0.038039698,0.088868618,0.100476971,-9999,4650,4675,4692,4736,4971,4789,4834,37.42857143,13,0,0.36825749,0.705241366,0.439528376,0.428367317,0.380102575,0.194685638,0.322845689,1684.285714,168351.3695,144900.6301,48079.09628,1079,1274,1272,1444,1094,1389,1385,1.0463836533682687,2,1,2,22.12400055,21.09500122,21.78199959,22.44300079,22.22800064,20.67500114,21.27700043,22.53300095,21.82099915,22.04599953,22.00300026,21.45700073,52.21428571,9128.860352,10364.05273,11722.27637,13133.59961,726.4516249,824.7451112,932.8291143,1045.138649
UG201100000167,UGGE61FL,UG,2011,167,UG2011DHS,73405.83594,86774.29688,102173.9766,197.9559484,233.6580328,276.2111656,325.2298686,7514.939726,0.001457141,0.002113858,0.003306889,-9999,4309.3,4346.1,4374.2,4477.7,4710.2,4566.6,4573.7,29.93989071,13.0,0,0.367642895,0.703053851,0.473949841,0.482479572,0.459481852,0.211673158,0.006862594,1684.235616,156395.1506,151155.138,45323.69394,1094.666667,1251.416667,1274.833333,1541.333333,1134.25,1384.5,1416.5,0.49196121006795807,0,0,0,22.22966512,21.28266652,21.93533325,22.53933207,22.33999888,20.85633341,21.44766744,22.64166768,21.96966553,22.21666718,22.18033346,21.67599996,91.36986301,59155.99219,67124.0625,75881.875,84972.89063,188.2993714,213.6625269,241.5395099,270.4771115
UG201100000169,UGGE61FL,UG,2011,169,UG2011DHS,31188.44922,36868.40234,43411.37109,84.10692796,99.27591721,117.3557695,138.1826859,7254.981132,0.000353915,0.00089,0.002012409,-9999,4374.6,4402.2,4428.6,4379,4638.3,4495.7,4523.7,26.20754717,13.0,0,0.384660745,0.734397934,0.525793416,0.513032743,0.528904029,0.234348757,0.002207182,1710.71159,164483.2668,132880.1518,43924.28092,1245.3,1166.9,1240,1465,1100.9,1317.2,1409.8,0.8297016318596276,0,0,0,22.54050064,21.51725006,22.28100014,22.98675156,22.77425003,21.1570015,21.71450043,23.01824951,22.23674965,22.52874947,22.46450043,21.95075035,197.7439353,22506.48242,25538.57422,28871.20508,32330.44727,71.64035858,81.29180653,91.89990003,102.9110099
UG201100000172,UGGE61FL,UG,2011,172,UG2011DHS,98680.85156,116652.3281,137354.4219,266.1159427,314.1109063,371.3158928,437.212704,7451.284153,0.003939322,0.010363968,0.013283328,-9999,4179.777778,4212.777778,4212.222222,4463.333333,4704.555556,4587.222222,4576.777778,32.6420765,13.0,0,0.372542789,0.714219584,0.483645099,0.477526801,0.465440001,0.223090785,0.040775687,1694.765027,167439.1597,139175.1667,55522.04828,1090.2,1208.2,1250.3,1475.2,1109.2,1355.9,1358.7,0.5176472481482667,0,0,0,22.2472496,21.25225067,21.92774963,22.57449913,22.37075043,20.85474968,21.43424988,22.65375137,21.97175026,22.19775009,22.17024994,21.63075256,93.83606557,71925.52344,81636.30469,92312.02344,103398.8125,228.9460518,259.8564285,293.8382967,329.1286424
UG201100000175,UGGE61FL,UG,2011,175,UG2011DHS,17735.66406,20965.63086,24686.36523,1195.708784,1411.359302,1668.391893,1964.478527,7508.6,0.047161657,0.094331686,0.123901972,1,3963,4012,4057,4416,4661,4457,4568,64.06666667,14,0,0.274527541,0.60427693,0.395878613,0.347904056,0.345616549,0.198553562,0.493114034,1619.866667,155900.072,128680.0041,44955.16868,1181,1262,1290,1262,1154,1292,1310,1.1029051462809245,0,0,2,21.74799919,20.70299911,21.42499924,22.09499931,21.9470005,20.38899994,20.9090004,22.09799957,21.41200066,21.59399986,21.50699997,21.19300079,63.6,12282.67773,13287.43066,14320.49805,15288.27344,977.4244376,1057.380135,1139.589026,1216.602145
UG201100000176,UGGE61FL,UG,2011,176,UG2011DHS,64559.13281,76316.45313,89860.20313,174.0987592,205.4981022,242.9228151,286.0339103,7471.5,0.00210929,0.003656027,0.00798754,1,4585.454545,4561.454545,4553.454545,4846.909091,5093.090909,4894.272727,4948.818182,32.79234973,14.0,0,0.310435863,0.651577178,0.454280794,0.417539716,0.411592811,0.234147206,0.010520333,1634.213115,155618.284,143146.7624,40629.82348,1131.3,1245.1,1251.8,1244,1084.1,1266.7,1292.8,0.2482257071739989,0,0,0,21.88149834,20.78474998,21.52000046,22.25349998,22.07149887,20.45050049,21.01074982,22.2622509,21.53900146,21.70199966,21.63375092,21.31100082,93.71038251,53476.33203,58986.85938,64967.04297,71047.75,170.2204516,187.761005,206.7965205,226.1520122
UG201100000178,UGGE61FL,UG,2011,178,UG2011DHS,104463.8594,123488.5078,145403.7969,281.7111377,332.518792,393.0761286,462.8346604,7457.959016,0.003702376,0.006601985,0.009646911,1,4496.6,4495.2,4513.8,4785.2,5024.3,4921.5,4903.7,35.22404372,14.0,0,0.294263145,0.638609549,0.454492152,0.408899248,0.419428408,0.235861421,0.049713556,1623.478142,158696.0459,132554.0399,46430.59959,1165.2,1255.1,1276.8,1231.5,1116.7,1290.1,1306,0.7270734609801912,0,0,0,21.70974922,20.6412487,21.38274956,22.1032486,21.94924927,20.3390007,20.86450005,22.08325005,21.37275124,21.55450058,21.46949959,21.14400101,99.30054645,84444.69531,91352.3125,98456.92969,105112.2188,268.7958135,290.7834419,313.3981408,334.582584
UG201100000180,UGGE61FL,UG,2011,180,UG2011DHS,62432.72656,73802.79688,86900.45313,168.364419,198.7295409,234.9215987,276.6127335,7450.543478,0.002082786,0.00392223,0.009104966,1,4551.9,4505.1,4472,4808.7,5082.7,4879.9,4935.1,31.03804348,14.0,0,0.315937417,0.656838236,0.450229645,0.415417603,0.403396061,0.230321356,0.01024331,1638.461957,157005.8388,146850.6557,40939.38308,1128.333333,1259,1257.666667,1268.666667,1091.444444,1278.888889,1312.222222,0.21614112024721893,0,0,1,22.02325058,20.91650009,21.69149971,22.38325119,22.19674873,20.55825043,21.14099884,22.42899895,21.68025017,21.86050034,21.79974937,21.43775177,94.61141304,50843.56641,57374.875,64744.21094,72647.91406,161.8400984,182.6298993,206.0872242,231.2454926
UG201100000182,UGGE61FL,UG,2011,182,UG2011DHS,41144.55469,48637.6875,57269.33594,110.9559006,130.9671852,154.8185677,182.293958,7165.54918,0.000130106,0.00015941,0.000403518,1,3343.2,3358.2,3397.4,3587.6,3617,3419.5,3454.3,31.95355191,13.0,0,0.294453207,0.644990883,0.471114477,0.423488331,0.456387933,0.251090161,0.000595904,1624.36612,144579.4842,119522.0724,39257.42912,1214.9,1212.1,1293.3,1183.9,1088.8,1263.3,1297.1,0.7328161020747951,0,0,0,21.76350021,20.76049995,21.4517498,22.14899826,21.92850113,20.47525024,20.95775032,22.11874962,21.4034996,21.60050011,21.55624962,21.20599937,127.9535519,45078.9375,48758.46484,52546.90625,56101.67188,143.4907146,155.2030139,167.2619975,178.5771679
UG201100000184,UGGE61FL,UG,2011,184,UG2011DHS,61751.83203,72997.90625,85952.71094,166.5282186,196.5621863,232.3595523,273.5959764,6977.520216,0.000788829,0.003538745,0.008136303,1,4427.1,4486.2,4527.9,4581,4926.4,4750.6,4681.4,28.16756757,12.0,0,0.279737994,0.658280193,0.54398288,0.50046914,0.571136338,0.257681046,0.070306621,1586.698113,122234.5445,63244.89445,98638.47483,1258.666667,1269.111111,1140.888889,1183.666667,1146.888889,1254.111111,1177.666667,1.6513885744819743,0,0,0,21.4877491,20.75624847,21.36050034,22.47224998,22.32374954,20.75699997,21.0265007,22.21000099,21.08849907,21.38349915,21.2167511,20.91150093,196.245283,46359.16406,55607.75391,66452.89063,78662.65625,147.5658024,177.0049782,211.5261205,250.3910116
UG201100000185,UGGE61FL,UG,2011,185,UG2011DHS,54849.9375,64839.05469,76345.92188,147.9156448,174.5927736,206.3891212,243.016617,6149.868852,0,0.000429873,0.001902011,1,4166,4251.555556,4304.222222,4392.222222,4608.222222,4482,4497,33.76839237,11.0,0,0.283568699,0.663633638,0.552125804,0.500013796,0.599993006,0.271727371,0.003823055,1611.519126,127006.4269,43293.80425,92433.54531,1113,1102.1,1053.5,1125.9,1040.5,1180,1074.6,1.2415621806880108,0,0,0,21.62375069,20.86300087,21.42399979,22.42149925,22.28100014,20.70349884,21.02125168,22.20825005,21.23075104,21.46374893,21.31899834,21.06299973,182.0108992,26469.03906,31751.0293,37944.96875,44918.82813,84.25356811,101.0666652,120.7825868,142.9810707
UG201100000187,UGGE61FL,UG,2011,187,UG2011DHS,54784.93359,64762.21094,76255.4375,147.7403506,174.3858598,206.1445199,242.7285963,6740.764384,0.000787972,0.003550497,0.008313703,1,4546.545455,4623.090909,4691.545455,4726.909091,4967.818182,4769.727273,4746.090909,27.99726027,12.0,0,0.277387037,0.653006412,0.532453605,0.481113638,0.561401163,0.247502991,0.077374331,1593.435616,128452.9277,68593.73279,93245.04794,1214.7,1238.3,1113.4,1157.1,1122.2,1226,1158.2,1.4987759524828768,0,0,0,21.57099915,20.82966614,21.46733348,22.54833476,22.44833374,20.83300018,21.0959994,22.30000051,21.17233276,21.48699951,21.3213323,20.98966726,229.739726,40667.67188,48770.83594,58270.04297,68961.69531,129.4492201,155.2423924,185.4793075,219.5118939
UG201100000189,UGGE61FL,UG,2011,189,UG2011DHS,49687.52344,58736.47656,69160.33594,133.9940014,158.1602993,186.9640117,220.1441866,6051.899183,0,0.000419949,0.001788569,1,4119.4,4198.5,4253.6,4370.2,4587.8,4469.1,4497.6,34.49591281,11.0,0,0.284424504,0.664626259,0.551546872,0.499851763,0.599147916,0.271244943,0.003823055,1614.686649,128552.5209,42401.6757,91140.58728,1104.333333,1094.444444,1049.555556,1125.555556,1034.222222,1175.444444,1070.222222,1.226175916292362,0,0,0,21.66699982,20.9382515,21.44949913,22.44400024,22.27299881,20.73500061,21.03499985,22.2349987,21.27575111,21.50300026,21.36925125,21.12675095,177.5667575,25584.97656,30690.51172,36677.35938,43418.01563,81.43950977,97.69093293,116.7476609,138.2038361
UG201100000191,UGGE61FL,UG,2011,191,UG2011DHS,21544.73438,25468.39844,29988.23242,58.10040102,68.57901948,81.06843009,95.45550848,6414.427397,3.83E-06,7.26E-05,0.000586973,1,2839.666667,2994.75,3501.416667,3643,3513.166667,3397.916667,3571.916667,26.87123288,13.0,0,0.282679793,0.642061316,0.506303914,0.451040045,0.528757381,0.257611879,0.001110271,1627.745205,151248.1818,104287.4868,50254.1593,1081.8,1108,1131.2,1072.7,1005.9,1148.6,1142.9,0.7114963479238013,0,0,0,21.92950058,20.90699959,21.69675064,22.45875168,22.31274986,20.71899986,21.12650108,22.36449814,21.51550102,21.7587471,21.66599846,21.25024986,170.1315068,29378.42969,34681.91797,40843.08594,47702.07813,93.51444611,110.3959736,130.0075804,151.8404306
UG201100000193,UGGE61FL,UG,2011,193,UG2011DHS,52315.89844,61843.52344,72818.78125,141.0820289,166.5266768,196.8540491,231.7893797,5970.416438,2.12E-05,0.000508455,0.001074999,1,4346.5,4407.5,4412.9,4640.2,4803.5,4612.7,4742.2,34.48493151,13.0,0,0.271138046,0.634031723,0.538649934,0.488092184,0.594645773,0.276458859,0.007260067,1609.435616,154186.6382,87197.3687,69431.79378,955.9,1054,991.4,1014,953.8,1077,1035.2,1.3071329195205479,0,0,0,21.70700073,20.83799998,21.4930013,22.45699819,22.29866791,20.6906662,21.05966695,22.30199941,21.28499858,21.57500203,21.42900085,21.13800049,164.1616438,28450.36719,34130.21875,40791.30078,48291.9375,90.56033142,108.6398605,129.8427431,153.7180113
UG201100000195,UGGE61FL,UG,2011,195,UG2011DHS,3336.556641,3944.200439,4644.170898,224.9450543,265.5147412,313.8694982,369.5713775,8426.071429,0.002969234,0.004773196,0.010866073,-9999,4845,4950,5057,5000,5318,4859,4887,25.5,14,0,0.362169197,0.678941487,0.372518748,0.415406168,0.348478854,0.164184585,0.209617566,1624.428571,134462.9561,178120.9779,18613.62174,1317,1403,1467,1496,1230,1480,1653,0.6894441332135882,0,0,1,21.96800041,21.0340004,21.67300034,22.41900063,22.16900063,20.63000107,21.15400124,22.48099899,21.72900009,21.95000076,21.95000076,21.48699951,69.14285714,3171.546875,3615.039307,4105.154297,4617.72998,252.3836812,287.6756876,326.6777993,367.4672761
UG201100000196,UGGE61FL,UG,2011,196,UG2011DHS,33578.94141,39694.23828,46738.70703,2263.835919,2672.127255,3158.767117,3719.348129,8820.866667,0.165661757,0.346795522,0.499434544,-9999,4051,3889,4016,4341,4398,4129,4089,61.46666667,14,0,0.348118385,0.648677238,0.313082129,0.332433313,0.247725517,0.130883157,2.809155073,1596.4,133323.7331,182060.7972,11854.23643,1300,1357,1475,1492,1255,1476,1524,1.4349541982014975,2,3,3,21.78899956,20.80999947,21.59799957,22.23800087,22.08600044,20.46100044,20.98800087,22.2859993,21.50699997,21.79599953,21.79599953,21.27899933,19.53333333,15570.9541,17756.8125,20174.15625,22703.83789,1239.097157,1413.042241,1605.408345,1806.714014
UG201100000197,UGGE61FL,UG,2011,197,UG2011DHS,35988.57813,42542.71875,50092.69531,2426.290064,2863.880052,3385.441991,3986.250036,8159.6875,0.124425819,0.223853032,0.331250211,-9999,4620,4679,4878,4965,5389,5279,5354,48.9375,14,0,0.289606296,0.567055046,0.282631725,0.403252989,0.475903809,0.121743992,0.825662128,1656.9375,92505.22217,138383.6736,4449.161201,1347,1257,1346,1326,1062,1394,1674,2.6728439331054688,2,2,3,21.87199974,20.84700012,21.59300041,22.13899994,21.97599983,20.53100014,21.03300095,22.38100052,21.58300018,21.74699974,21.90800095,21.44599915,14.4375,14226.53125,16217.52637,18418.36914,20720.29688,1132.111386,1290.549743,1465.687246,1648.868835
UG201100000198,UGGE61FL,UG,2011,198,UG2011DHS,16732.85547,19780.19531,23290.55078,1128.101116,1331.55833,1574.057929,1853.403142,8649.133333,0.04972742,0.18189011,0.427142859,-9999,4051,3889,4016,4341,4398,4129,4089,61,14,0,0.348118385,0.648677238,0.313082129,0.332433313,0.247725517,0.130883157,1.957090534,1595.266667,136890.8525,185506.4042,9192.758752,1300,1357,1475,1492,1255,1476,1524,0.28094169071742464,1,3,3,21.78899956,20.80999947,21.59799957,22.23800087,22.08600044,20.46100044,20.98800087,22.2859993,21.50699997,21.79599953,21.79599953,21.27899933,16.35714286,4698.366699,5362.543945,6097.807617,6868.411133,373.8841423,426.7376882,485.2481121,546.5707915
UG201100000200,UGGE61FL,UG,2011,200,UG2011DHS,77879.54688,92062.74219,108400.9609,210.0203655,247.898297,293.0448099,345.0509753,8965.780822,0.001675356,0.003868836,0.008957905,-9999,4426.363636,4298.454545,4585.636364,4712.545455,4917.818182,4796.909091,4834.090909,31.48579545,14.0,0,0.369540491,0.688776938,0.359049924,0.430593491,0.397500483,0.161874437,0.011833772,1606.123288,112474.6669,170707.6117,6800.078918,1401,1337.6,1461.2,1452.8,1237.8,1407,1555.4,0.7249228281517551,0,0,1,21.62899971,20.55599976,21.41349983,21.96100044,21.86649895,20.27425003,20.83750153,22.02750015,21.33174896,21.58075142,21.60250092,21.06150055,96.19726027,71793.54688,81867.01563,93006.79688,104663.9375,228.5259574,260.5908043,296.0498293,333.1556603
UG201100000202,UGGE61FL,UG,2011,202,UG2011DHS,60303.60156,71285.92188,83936.90625,162.6227304,191.9523255,226.9101368,267.1794708,8240.920548,0.005236041,0.009906885,0.01823305,-9999,4525.3,4549.9,4606.8,4723,5057.2,4821.4,4887.5,35.61917808,14.0,0,0.352002941,0.665676748,0.349496535,0.46058069,0.486999784,0.156685046,0.04762139,1648.268493,106715.7432,152082.9591,19190.23575,1379.3,1262.6,1360.2,1470.1,1203.3,1428.8,1659.2,1.5996150604666095,0,0,0,21.75500107,20.74450111,21.48925018,21.96725082,21.98200035,20.46424866,21.00600052,22.13825035,21.47450066,21.66599846,21.71949959,21.17474937,90.36986301,68827.10938,78474.34375,89142.26563,100304.4609,219.0834935,249.7915943,283.7486443,319.2790153
UG201100000204,UGGE61FL,UG,2011,204,UG2011DHS,143996.8438,170221.1563,200430,388.3211013,458.3561896,541.8307689,637.9885049,8054.986559,0.013918761,0.028370392,0.045110975,-9999,4305.666667,4596.166667,4610.083333,4563.25,4928.333333,4737.75,4741.75,42.66942149,14.0,0,0.318635159,0.616471448,0.33959416,0.460669245,0.530294112,0.154470086,0.181583047,1662.543011,95796.43026,142749.9061,8576.715628,1356.9,1250.4,1334.7,1342.6,1092.2,1380,1663.2,1.9869356873214885,0,0,1,21.84700012,20.84774971,21.59799957,22.09000015,22.04850006,20.55349922,21.09500122,22.28549957,21.56424904,21.76175117,21.84875107,21.33524895,43.66666667,116382.0625,132669.4219,150673.8281,169505.7656,370.4556107,422.2998859,479.6096907,539.5536096
UG201100000207,UGGE61FL,UG,2011,207,UG2011DHS,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,66163.50918,127982.2877,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
UG201100000208,UGGE61FL,UG,2011,208,UG2011DHS,354058.75,418538.9688,492816.3125,954.8021357,1127.004004,1332.250915,1568.683043,8294.583784,0.06097726,0.135912316,0.230586426,-9999,4080.1,3990.5,4067,4346.2,4525.6,4109.5,4119.1,51.64769648,14.0,0,0.351482489,0.658206402,0.343184948,0.359850526,0.273628712,0.147984654,1.167381484,1613.437838,140218.7698,183240.5273,12849.34201,1255.583333,1356,1458.25,1460.166667,1213.333333,1436.916667,1527,0.606945140941723,1,1,3,21.875,20.8819987,21.67966715,22.30099996,22.19400024,20.5600001,21.08766683,22.3693339,21.59633382,21.86866506,21.89933268,21.39566549,31.94594595,279972.9375,334406.0625,398315.1563,470392.1875,891.1815387,1064.447557,1267.876521,1497.304837
UG201100000211,UGGE61FL,UG,2011,211,UG2011DHS,155692.7969,184047.125,216709.6406,419.8619304,495.5855646,585.8401941,689.8082103,8710.625683,0.015461248,0.035390957,0.069633278,-9999,4616,4615.3,4682.3,4780.6,5027.6,4665.3,4652.3,36.09016393,14.0,0,0.363898939,0.678152759,0.35176897,0.402138263,0.343354046,0.153468981,0.321750088,1616.543716,126627.9461,174641.8293,18850.64741,1369.7,1411.5,1483.3,1553.9,1288.4,1513.6,1664.3,0.9920299092277152,0,1,1,21.78566488,20.74666595,21.5056661,22.09366608,21.9343338,20.40833282,20.89933268,22.19966634,21.49966685,21.71433258,21.77100118,21.27433268,59.73770492,105776.8438,120610.7891,137012.5938,154174.2813,336.6981511,383.9160655,436.1246314,490.7519793
UG201100000212,UGGE61FL,UG,2011,212,UG2011DHS,111066.7188,131293.875,154594.3594,299.5173181,353.5363462,417.9213841,492.0891295,8606.324251,0.007824779,0.019491677,0.04064422,-9999,4628.6,4637.3,4711.9,4798.2,5050.3,4701.1,4703.7,31.47671233,14.0,0,0.364637933,0.680629533,0.354381339,0.412928391,0.363338121,0.154615005,0.177051391,1626.280654,123377.2765,170220.6009,22476.36283,1345.75,1385,1425.833333,1550.916667,1276.833333,1490.583333,1646.333333,0.9249489599742422,0,0,1,21.9376653,20.92533366,21.66666667,22.29600016,22.11033376,20.58166758,21.07033285,22.39033254,21.67233276,21.8713328,21.92066701,21.43833415,65.57765668,83263.3125,94936.44531,107842.7656,121346.4063,265.0353553,302.192091,343.2741844,386.2576078
UG201100000214,UGGE61FL,UG,2011,214,UG2011DHS,81308.03125,96115.60938,113173.0938,219.2660741,258.8115017,305.9454868,360.2411461,7709.130081,0.00164693,0.002238966,0.003440748,-9999,4290.555556,4310.888889,4382.333333,4335.888889,4716.444444,4416,4459,33.29347826,13.0,0,0.363812343,0.6892699,0.417753577,0.480386496,0.490484953,0.183488533,0.013336581,1685.574526,137167.0321,164668.3498,42969.58861,1162.083333,1236,1234.416667,1513.25,1121,1375.416667,1463,0.15557912121648373,0,0,0,22.43599955,21.46333313,22.16833496,22.80599976,22.62399801,21.09333293,21.6269989,22.89233398,22.13666789,22.42699941,22.42366536,21.92799886,79.86141304,66936.3125,76196.26563,86421.4375,97097.82813,213.0649001,242.5402464,275.0879793,309.0719862
