"lat" "lon" "nl" "sample" "cluster" "hhid" "weight" "wealthscore"
-13.168991 33.801579 1.4965034965035 1 626 "      626 19" 522744 -46385
-13.168991 33.801579 1.4965034965035 1 626 "      626 21" 522744 50097
-13.168991 33.801579 1.4965034965035 1 626 "      626 33" 522744 -69445
-13.168991 33.801579 1.4965034965035 1 626 "      626 34" 522744 -24217
-13.168991 33.801579 1.4965034965035 1 626 "      626 35" 522744 -77984
-13.168991 33.801579 1.4965034965035 1 626 "      626 23" 522744 40470
-13.168991 33.801579 1.4965034965035 1 626 "      626 25" 522744 13696
-13.168991 33.801579 1.4965034965035 1 626 "      626 26" 522744 -80992
-13.168991 33.801579 1.4965034965035 1 626 "      626 13" 522744 -45040
-13.168991 33.801579 1.4965034965035 1 626 "      626 14" 522744 -68765
-13.168991 33.801579 1.4965034965035 1 626 "      626  1" 522744 -79044
-13.168991 33.801579 1.4965034965035 1 626 "      626  2" 522744 -64884
-13.168991 33.801579 1.4965034965035 1 626 "      626 17" 522744 -25430
-13.168991 33.801579 1.4965034965035 1 626 "      626 18" 522744 -57809
-13.168991 33.801579 1.4965034965035 1 626 "      626 32" 522744 -32257
-13.168991 33.801579 1.4965034965035 1 626 "      626 11" 522744 -81935
-13.168991 33.801579 1.4965034965035 1 626 "      626 12" 522744 -87822
-13.168991 33.801579 1.4965034965035 1 626 "      626 30" 522744 -8811
-13.168991 33.801579 1.4965034965035 1 626 "      626  9" 522744 -64178
-13.168991 33.801579 1.4965034965035 1 626 "      626 15" 522744 -46542
-13.168991 33.801579 1.4965034965035 1 626 "      626 16" 522744 -62420
-13.168991 33.801579 1.4965034965035 1 626 "      626 29" 522744 -63331
-13.168991 33.801579 1.4965034965035 1 626 "      626 27" 522744 -67050
-13.168991 33.801579 1.4965034965035 1 626 "      626 36" 522744 -34400
-13.168991 33.801579 1.4965034965035 1 626 "      626 37" 522744 -63944
-13.168991 33.801579 1.4965034965035 1 626 "      626 31" 522744 -42073
-13.168991 33.801579 1.4965034965035 1 626 "      626 28" 522744 -63324
-13.1735 33.723136 0 1 164 "      164 26" 337902 28304
-13.1735 33.723136 0 1 164 "      164  5" 337902 -33196
-13.1735 33.723136 0 1 164 "      164 23" 337902 -78059
-13.1735 33.723136 0 1 164 "      164 25" 337902 97335
-13.1735 33.723136 0 1 164 "      164 13" 337902 -33931
-13.1735 33.723136 0 1 164 "      164  7" 337902 52552
-13.1735 33.723136 0 1 164 "      164 24" 337902 -52421
-13.1735 33.723136 0 1 164 "      164  4" 337902 -53069
-13.1735 33.723136 0 1 164 "      164 18" 337902 -8973
-13.1735 33.723136 0 1 164 "      164 22" 337902 -61815
-13.1735 33.723136 0 1 164 "      164  6" 337902 -27965
-13.1735 33.723136 0 1 164 "      164 14" 337902 -51706
-13.1735 33.723136 0 1 164 "      164  1" 337902 -53668
-13.1735 33.723136 0 1 164 "      164 31" 337902 -62546
-13.1735 33.723136 0 1 164 "      164 27" 337902 -79849
-13.1735 33.723136 0 1 164 "      164 28" 337902 -70959
-13.1735 33.723136 0 1 164 "      164  8" 337902 -43433
-13.1735 33.723136 0 1 164 "      164  9" 337902 -47902
-13.1735 33.723136 0 1 164 "      164 17" 337902 -30709
-13.1735 33.723136 0 1 164 "      164 32" 337902 -71326
-13.1735 33.723136 0 1 164 "      164 29" 337902 -76936
-13.1735 33.723136 0 1 164 "      164 15" 337902 -44333
-13.1735 33.723136 0 1 164 "      164  2" 337902 -12355
-13.1735 33.723136 0 1 164 "      164 10" 337902 -57581
-13.1735 33.723136 0 1 164 "      164 12" 337902 -52790
-13.1735 33.723136 0 1 164 "      164 36" 337902 -61575
-13.1735 33.723136 0 1 164 "      164 30" 337902 -57221
-13.1735 33.723136 0 1 164 "      164 37" 337902 -11580
-13.1735 33.723136 0 1 164 "      164 33" 337902 -51212
-13.1735 33.723136 0 1 164 "      164 35" 337902 -84654
-13.1735 33.723136 0 1 164 "      164 34" 337902 -67572
-13.174095 33.372175 0 1 793 "      793  1" 743647 -37075
-13.174095 33.372175 0 1 793 "      793  2" 743647 -50435
-13.174095 33.372175 0 1 793 "      793  3" 743647 16541
-13.174095 33.372175 0 1 793 "      793  4" 743647 -75446
-13.174095 33.372175 0 1 793 "      793  7" 743647 141340
-13.174095 33.372175 0 1 793 "      793 10" 743647 -20288
-13.174095 33.372175 0 1 793 "      793 11" 743647 -31759
-13.174095 33.372175 0 1 793 "      793 12" 743647 -11127
-13.174095 33.372175 0 1 793 "      793 13" 743647 -7249
-13.174095 33.372175 0 1 793 "      793 14" 743647 -52069
-13.174095 33.372175 0 1 793 "      793 15" 743647 -40432
-13.174095 33.372175 0 1 793 "      793 16" 743647 -66540
-13.174095 33.372175 0 1 793 "      793 17" 743647 -69521
-13.174095 33.372175 0 1 793 "      793 18" 743647 -38950
-13.174095 33.372175 0 1 793 "      793 19" 743647 200195
-13.174095 33.372175 0 1 793 "      793 20" 743647 -64289
-13.174095 33.372175 0 1 793 "      793 22" 743647 127484
-13.174095 33.372175 0 1 793 "      793 23" 743647 -52828
-13.174095 33.372175 0 1 793 "      793 26" 743647 -69868
-13.174095 33.372175 0 1 793 "      793 28" 743647 -45368
-13.174095 33.372175 0 1 793 "      793 29" 743647 -22086
-13.174095 33.372175 0 1 793 "      793 30" 743647 -24488
-13.174095 33.372175 0 1 793 "      793 31" 743647 -61030
-13.174095 33.372175 0 1 793 "      793 32" 743647 -59847
-13.174095 33.372175 0 1 793 "      793 33" 743647 -14676
-13.174095 33.372175 0 1 793 "      793 34" 743647 -78334
-13.174095 33.372175 0 1 793 "      793 35" 743647 -8201
-13.174095 33.372175 0 1 793 "      793 36" 743647 -63869
-13.174095 33.372175 0 1 793 "      793 37" 743647 -17747
-13.181027 34.251711 0 1 843 "      843  1" 550738 -67103
-13.181027 34.251711 0 1 843 "      843  2" 550738 -19582
-13.181027 34.251711 0 1 843 "      843  4" 550738 -58477
-13.181027 34.251711 0 1 843 "      843  5" 550738 -58173
-13.181027 34.251711 0 1 843 "      843  7" 550738 -42094
-13.181027 34.251711 0 1 843 "      843  8" 550738 -44955
-13.181027 34.251711 0 1 843 "      843  9" 550738 -36786
-13.181027 34.251711 0 1 843 "      843 10" 550738 53005
-13.181027 34.251711 0 1 843 "      843 11" 550738 -57210
-13.181027 34.251711 0 1 843 "      843 13" 550738 7948
-13.181027 34.251711 0 1 843 "      843 15" 550738 -75850
-13.181027 34.251711 0 1 843 "      843 16" 550738 -75554
-13.181027 34.251711 0 1 843 "      843 17" 550738 -16622
-13.181027 34.251711 0 1 843 "      843 18" 550738 -41778
-13.181027 34.251711 0 1 843 "      843 19" 550738 -56630
-13.181027 34.251711 0 1 843 "      843 21" 550738 -68585
-13.181027 34.251711 0 1 843 "      843 23" 550738 -33145
-13.181027 34.251711 0 1 843 "      843 24" 550738 -60956
-13.181027 34.251711 0 1 843 "      843 25" 550738 -64638
-13.181027 34.251711 0 1 843 "      843 26" 550738 -52039
-13.181027 34.251711 0 1 843 "      843 27" 550738 -37206
-13.181027 34.251711 0 1 843 "      843 28" 550738 -86596
-13.181027 34.251711 0 1 843 "      843 30" 550738 -44476
-13.181027 34.251711 0 1 843 "      843 31" 550738 -80689
-13.181027 34.251711 0 1 843 "      843 32" 550738 39446
-13.181027 34.251711 0 1 843 "      843 33" 550738 -78218
-13.181027 34.251711 0 1 843 "      843 34" 550738 -9515
-13.181027 34.251711 0 1 843 "      843 35" 550738 -37777
-13.181027 34.251711 0 1 843 "      843 36" 550738 -80786
-13.181027 34.251711 0 1 843 "      843 37" 550738 -77734
-13.188605 33.848411 0.958041958041958 1 551 "      551 20" 614623 -32319
-13.188605 33.848411 0.958041958041958 1 551 "      551 17" 614623 -54526
-13.188605 33.848411 0.958041958041958 1 551 "      551 18" 614623 -51883
-13.188605 33.848411 0.958041958041958 1 551 "      551  4" 614623 -60407
-13.188605 33.848411 0.958041958041958 1 551 "      551  5" 614623 -76558
-13.188605 33.848411 0.958041958041958 1 551 "      551  6" 614623 -14826
-13.188605 33.848411 0.958041958041958 1 551 "      551  3" 614623 -41194
-13.188605 33.848411 0.958041958041958 1 551 "      551 16" 614623 -67951
-13.188605 33.848411 0.958041958041958 1 551 "      551 33" 614623 -24766
-13.188605 33.848411 0.958041958041958 1 551 "      551 34" 614623 -74203
-13.188605 33.848411 0.958041958041958 1 551 "      551  2" 614623 -83189
-13.188605 33.848411 0.958041958041958 1 551 "      551 21" 614623 -78837
-13.188605 33.848411 0.958041958041958 1 551 "      551 22" 614623 5588
-13.188605 33.848411 0.958041958041958 1 551 "      551 23" 614623 46043
-13.188605 33.848411 0.958041958041958 1 551 "      551 35" 614623 -60062
-13.188605 33.848411 0.958041958041958 1 551 "      551 13" 614623 -54466
-13.188605 33.848411 0.958041958041958 1 551 "      551 15" 614623 -62243
-13.188605 33.848411 0.958041958041958 1 551 "      551 37" 614623 -48524
-13.188605 33.848411 0.958041958041958 1 551 "      551  7" 614623 -72888
-13.188605 33.848411 0.958041958041958 1 551 "      551  8" 614623 -79822
-13.188605 33.848411 0.958041958041958 1 551 "      551 36" 614623 -77294
-13.188605 33.848411 0.958041958041958 1 551 "      551 10" 614623 -5470
-13.188605 33.848411 0.958041958041958 1 551 "      551 11" 614623 -65734
-13.188605 33.848411 0.958041958041958 1 551 "      551  1" 614623 -62418
-13.188605 33.848411 0.958041958041958 1 551 "      551  9" 614623 -57075
-13.188605 33.848411 0.958041958041958 1 551 "      551 32" 614623 -65431
-13.188605 33.848411 0.958041958041958 1 551 "      551 25" 614623 -66215
-13.188605 33.848411 0.958041958041958 1 551 "      551 26" 614623 -15741
-13.188605 33.848411 0.958041958041958 1 551 "      551 29" 614623 -3202
-13.188605 33.848411 0.958041958041958 1 551 "      551 24" 614623 -62481
-13.188605 33.848411 0.958041958041958 1 551 "      551 12" 614623 -85198
-13.188605 33.848411 0.958041958041958 1 551 "      551 27" 614623 -77130
-13.195127 33.629457 0.05 1 586 "      586 21" 825584 86428
-13.195127 33.629457 0.05 1 586 "      586  5" 825584 -74871
-13.195127 33.629457 0.05 1 586 "      586  8" 825584 -90452
-13.195127 33.629457 0.05 1 586 "      586  4" 825584 -76392
-13.195127 33.629457 0.05 1 586 "      586  6" 825584 -23873
-13.195127 33.629457 0.05 1 586 "      586  7" 825584 152772
-13.195127 33.629457 0.05 1 586 "      586  3" 825584 68530
-13.195127 33.629457 0.05 1 586 "      586 22" 825584 -64568
-13.195127 33.629457 0.05 1 586 "      586 18" 825584 -83670
-13.195127 33.629457 0.05 1 586 "      586 19" 825584 186202
-13.195127 33.629457 0.05 1 586 "      586 35" 825584 -82692
-13.195127 33.629457 0.05 1 586 "      586 26" 825584 93151
-13.195127 33.629457 0.05 1 586 "      586 23" 825584 -36786
-13.195127 33.629457 0.05 1 586 "      586 24" 825584 -88620
-13.195127 33.629457 0.05 1 586 "      586 25" 825584 -52640
-13.195127 33.629457 0.05 1 586 "      586  1" 825584 -87482
-13.195127 33.629457 0.05 1 586 "      586 16" 825584 -78361
-13.195127 33.629457 0.05 1 586 "      586 17" 825584 -16755
-13.195127 33.629457 0.05 1 586 "      586 34" 825584 -83939
-13.195127 33.629457 0.05 1 586 "      586 14" 825584 3247
-13.195127 33.629457 0.05 1 586 "      586 37" 825584 -56758
-13.195127 33.629457 0.05 1 586 "      586 10" 825584 40851
-13.195127 33.629457 0.05 1 586 "      586 12" 825584 -64168
-13.195127 33.629457 0.05 1 586 "      586 27" 825584 -68079
-13.195127 33.629457 0.05 1 586 "      586  9" 825584 -72268
-13.195127 33.629457 0.05 1 586 "      586 32" 825584 54734
-13.195127 33.629457 0.05 1 586 "      586 33" 825584 85070
-13.195127 33.629457 0.05 1 586 "      586 15" 825584 -64113
-13.195127 33.629457 0.05 1 586 "      586 30" 825584 -72105
-13.195127 33.629457 0.05 1 586 "      586 29" 825584 36335
-13.19905 34.016209 0 1 254 "      254 22" 140931 -30739
-13.19905 34.016209 0 1 254 "      254 18" 140931 -61151
-13.19905 34.016209 0 1 254 "      254 16" 140931 -73247
-13.19905 34.016209 0 1 254 "      254 35" 140931 -69452
-13.19905 34.016209 0 1 254 "      254  9" 140931 -75029
-13.19905 34.016209 0 1 254 "      254  3" 140931 -53298
-13.19905 34.016209 0 1 254 "      254 21" 140931 -48592
-13.19905 34.016209 0 1 254 "      254 13" 140931 -82332
-13.19905 34.016209 0 1 254 "      254  5" 140931 -85949
-13.19905 34.016209 0 1 254 "      254  8" 140931 14767
-13.19905 34.016209 0 1 254 "      254 11" 140931 -81124
-13.19905 34.016209 0 1 254 "      254 29" 140931 -58481
-13.19905 34.016209 0 1 254 "      254 14" 140931 -72342
-13.19905 34.016209 0 1 254 "      254 15" 140931 -70526
-13.19905 34.016209 0 1 254 "      254 28" 140931 -64245
-13.19905 34.016209 0 1 254 "      254 34" 140931 -30738
-13.19905 34.016209 0 1 254 "      254 26" 140931 -65289
-13.19905 34.016209 0 1 254 "      254  4" 140931 -82734
-13.19905 34.016209 0 1 254 "      254 36" 140931 -15709
-13.19905 34.016209 0 1 254 "      254 23" 140931 -75038
-13.19905 34.016209 0 1 254 "      254  1" 140931 -80530
-13.19905 34.016209 0 1 254 "      254 27" 140931 -41222
-13.19905 34.016209 0 1 254 "      254 19" 140931 -76936
-13.19905 34.016209 0 1 254 "      254 20" 140931 -60244
-13.19905 34.016209 0 1 254 "      254 32" 140931 -80583
-13.19905 34.016209 0 1 254 "      254 33" 140931 -30694
-13.19905 34.016209 0 1 254 "      254 37" 140931 69978
-13.19905 34.016209 0 1 254 "      254 31" 140931 -76930
-13.208815 34.321428 0 1 11 "       11 16" 885792 -100174
-13.208815 34.321428 0 1 11 "       11 12" 885792 -52128
-13.208815 34.321428 0 1 11 "       11  2" 885792 1692
-13.208815 34.321428 0 1 11 "       11  8" 885792 -2399
-13.208815 34.321428 0 1 11 "       11 13" 885792 -21162
-13.208815 34.321428 0 1 11 "       11 17" 885792 -65797
-13.208815 34.321428 0 1 11 "       11 18" 885792 -26881
-13.208815 34.321428 0 1 11 "       11 22" 885792 -82617
-13.208815 34.321428 0 1 11 "       11 20" 885792 -64016
-13.208815 34.321428 0 1 11 "       11 10" 885792 -71501
-13.208815 34.321428 0 1 11 "       11 15" 885792 -82673
-13.208815 34.321428 0 1 11 "       11 11" 885792 -61749
-13.208815 34.321428 0 1 11 "       11  1" 885792 -57225
-13.208815 34.321428 0 1 11 "       11  7" 885792 -53074
-13.208815 34.321428 0 1 11 "       11 34" 885792 -31774
-13.208815 34.321428 0 1 11 "       11 23" 885792 -41723
-13.208815 34.321428 0 1 11 "       11 19" 885792 19796
-13.208815 34.321428 0 1 11 "       11 37" 885792 -75635
-13.208815 34.321428 0 1 11 "       11 33" 885792 -70418
-13.208815 34.321428 0 1 11 "       11 32" 885792 -63888
-13.208815 34.321428 0 1 11 "       11 21" 885792 -68545
-13.208815 34.321428 0 1 11 "       11  5" 885792 -41319
-13.208815 34.321428 0 1 11 "       11 28" 885792 -71313
-13.208815 34.321428 0 1 11 "       11 24" 885792 -2318
-13.208815 34.321428 0 1 11 "       11  6" 885792 -58316
-13.208815 34.321428 0 1 11 "       11  4" 885792 121596
-13.208815 34.321428 0 1 11 "       11 25" 885792 -64995
-13.208815 34.321428 0 1 11 "       11 36" 885792 -59452
-13.208815 34.321428 0 1 11 "       11 31" 885792 -67377
-13.208815 34.321428 0 1 11 "       11 27" 885792 -76468
-13.208815 34.321428 0 1 11 "       11  3" 885792 -63262
-13.208815 34.321428 0 1 11 "       11 30" 885792 -71559
-13.208815 34.321428 0 1 11 "       11 26" 885792 -45576
-13.213528 33.909486 0.216783216783217 1 569 "      569 10" 374640 67425
-13.213528 33.909486 0.216783216783217 1 569 "      569 26" 374640 -72615
-13.213528 33.909486 0.216783216783217 1 569 "      569 14" 374640 -20553
-13.213528 33.909486 0.216783216783217 1 569 "      569 11" 374640 58286
-13.213528 33.909486 0.216783216783217 1 569 "      569 12" 374640 -42036
-13.213528 33.909486 0.216783216783217 1 569 "      569 13" 374640 -77122
-13.213528 33.909486 0.216783216783217 1 569 "      569  9" 374640 -17316
-13.213528 33.909486 0.216783216783217 1 569 "      569 23" 374640 -87222
-13.213528 33.909486 0.216783216783217 1 569 "      569 24" 374640 -58388
-13.213528 33.909486 0.216783216783217 1 569 "      569 25" 374640 -15180
-13.213528 33.909486 0.216783216783217 1 569 "      569 31" 374640 -67552
-13.213528 33.909486 0.216783216783217 1 569 "      569 27" 374640 -80647
-13.213528 33.909486 0.216783216783217 1 569 "      569 29" 374640 -58598
-13.213528 33.909486 0.216783216783217 1 569 "      569 30" 374640 -58109
-13.213528 33.909486 0.216783216783217 1 569 "      569  5" 374640 -52670
-13.213528 33.909486 0.216783216783217 1 569 "      569 32" 374640 -57926
-13.213528 33.909486 0.216783216783217 1 569 "      569  2" 374640 -46969
-13.213528 33.909486 0.216783216783217 1 569 "      569  4" 374640 -38488
-13.213528 33.909486 0.216783216783217 1 569 "      569 19" 374640 -66167
-13.213528 33.909486 0.216783216783217 1 569 "      569  7" 374640 -71613
-13.213528 33.909486 0.216783216783217 1 569 "      569 22" 374640 -83443
-13.213528 33.909486 0.216783216783217 1 569 "      569 18" 374640 -59750
-13.213528 33.909486 0.216783216783217 1 569 "      569 16" 374640 -49509
-13.213528 33.909486 0.216783216783217 1 569 "      569 17" 374640 -2660
-13.213528 33.909486 0.216783216783217 1 569 "      569 37" 374640 -85237
-13.213528 33.909486 0.216783216783217 1 569 "      569 20" 374640 -44171
-13.213528 33.909486 0.216783216783217 1 569 "      569 21" 374640 105721
-13.213528 33.909486 0.216783216783217 1 569 "      569  3" 374640 82893
-13.213528 33.909486 0.216783216783217 1 569 "      569 35" 374640 -41743
-13.213528 33.909486 0.216783216783217 1 569 "      569 36" 374640 -61652
-13.214752 34.123924 0 1 790 "      790  2" 551018 -72274
-13.214752 34.123924 0 1 790 "      790  3" 551018 -29681
-13.214752 34.123924 0 1 790 "      790  4" 551018 51461
-13.214752 34.123924 0 1 790 "      790  5" 551018 -63963
-13.214752 34.123924 0 1 790 "      790  6" 551018 -29649
-13.214752 34.123924 0 1 790 "      790  7" 551018 1285
-13.214752 34.123924 0 1 790 "      790  8" 551018 -64488
-13.214752 34.123924 0 1 790 "      790  9" 551018 -45492
-13.214752 34.123924 0 1 790 "      790 11" 551018 -58292
-13.214752 34.123924 0 1 790 "      790 12" 551018 -10795
-13.214752 34.123924 0 1 790 "      790 13" 551018 -75842
-13.214752 34.123924 0 1 790 "      790 14" 551018 -71304
-13.214752 34.123924 0 1 790 "      790 15" 551018 32209
-13.214752 34.123924 0 1 790 "      790 16" 551018 129013
-13.214752 34.123924 0 1 790 "      790 17" 551018 -73351
-13.214752 34.123924 0 1 790 "      790 19" 551018 -62780
-13.214752 34.123924 0 1 790 "      790 20" 551018 -35017
-13.214752 34.123924 0 1 790 "      790 22" 551018 -29984
-13.214752 34.123924 0 1 790 "      790 23" 551018 -47229
-13.214752 34.123924 0 1 790 "      790 24" 551018 -30496
-13.214752 34.123924 0 1 790 "      790 27" 551018 -80503
-13.214752 34.123924 0 1 790 "      790 28" 551018 16131
-13.214752 34.123924 0 1 790 "      790 29" 551018 -19136
-13.214752 34.123924 0 1 790 "      790 30" 551018 -3224
-13.214752 34.123924 0 1 790 "      790 31" 551018 -25542
-13.214752 34.123924 0 1 790 "      790 33" 551018 30598
-13.214752 34.123924 0 1 790 "      790 34" 551018 -72075
-13.214752 34.123924 0 1 790 "      790 35" 551018 -12912
-13.214752 34.123924 0 1 790 "      790 36" 551018 -33935
-13.223602 34.291677 0 1 475 "      475 10" 869679 -63496
-13.223602 34.291677 0 1 475 "      475 37" 869679 -67374
-13.223602 34.291677 0 1 475 "      475 14" 869679 138447
-13.223602 34.291677 0 1 475 "      475 15" 869679 -49919
-13.223602 34.291677 0 1 475 "      475 11" 869679 -46897
-13.223602 34.291677 0 1 475 "      475 13" 869679 -16438
-13.223602 34.291677 0 1 475 "      475 19" 869679 42391
-13.223602 34.291677 0 1 475 "      475  2" 869679 -85008
-13.223602 34.291677 0 1 475 "      475 22" 869679 132344
-13.223602 34.291677 0 1 475 "      475 24" 869679 -60158
-13.223602 34.291677 0 1 475 "      475 25" 869679 -26502
-13.223602 34.291677 0 1 475 "      475 26" 869679 -84262
-13.223602 34.291677 0 1 475 "      475  8" 869679 209911
-13.223602 34.291677 0 1 475 "      475 28" 869679 -49181
-13.223602 34.291677 0 1 475 "      475 29" 869679 -7003
-13.223602 34.291677 0 1 475 "      475 30" 869679 111051
-13.223602 34.291677 0 1 475 "      475 31" 869679 -38495
-13.223602 34.291677 0 1 475 "      475 16" 869679 -52918
-13.223602 34.291677 0 1 475 "      475 18" 869679 37334
-13.223602 34.291677 0 1 475 "      475 36" 869679 -24388
-13.223602 34.291677 0 1 475 "      475  6" 869679 -37615
-13.223602 34.291677 0 1 475 "      475  3" 869679 -46355
-13.223602 34.291677 0 1 475 "      475  4" 869679 72361
-13.223602 34.291677 0 1 475 "      475  5" 869679 -76563
-13.223602 34.291677 0 1 475 "      475  1" 869679 -64080
-13.223602 34.291677 0 1 475 "      475 27" 869679 94599
-13.223602 34.291677 0 1 475 "      475 33" 869679 -71994
-13.223602 34.291677 0 1 475 "      475  9" 869679 -80426
-13.223602 34.291677 0 1 475 "      475 20" 869679 -43903
-13.223602 34.291677 0 1 475 "      475 21" 869679 -65576
-13.223602 34.291677 0 1 475 "      475  7" 869679 103434
-13.223602 34.291677 0 1 475 "      475 35" 869679 -16278
-13.237026 33.452326 1.57142857142857 1 524 "      524 11" 2055802 -35320
-13.237026 33.452326 1.57142857142857 1 524 "      524 12" 2055802 -5588
-13.237026 33.452326 1.57142857142857 1 524 "      524 10" 2055802 -77532
-13.237026 33.452326 1.57142857142857 1 524 "      524 26" 2055802 -72672
-13.237026 33.452326 1.57142857142857 1 524 "      524 28" 2055802 12260
-13.237026 33.452326 1.57142857142857 1 524 "      524 14" 2055802 -3447
-13.237026 33.452326 1.57142857142857 1 524 "      524 15" 2055802 -12588
-13.237026 33.452326 1.57142857142857 1 524 "      524 27" 2055802 61072
-13.237026 33.452326 1.57142857142857 1 524 "      524 17" 2055802 129031
-13.237026 33.452326 1.57142857142857 1 524 "      524 19" 2055802 -11753
-13.237026 33.452326 1.57142857142857 1 524 "      524 24" 2055802 -45812
-13.237026 33.452326 1.57142857142857 1 524 "      524 16" 2055802 -33138
-13.237026 33.452326 1.57142857142857 1 524 "      524 22" 2055802 -53266
-13.237026 33.452326 1.57142857142857 1 524 "      524 33" 2055802 -46740
-13.237026 33.452326 1.57142857142857 1 524 "      524 30" 2055802 -68648
-13.237026 33.452326 1.57142857142857 1 524 "      524 36" 2055802 -56578
-13.237026 33.452326 1.57142857142857 1 524 "      524 32" 2055802 -45733
-13.237026 33.452326 1.57142857142857 1 524 "      524 35" 2055802 -4562
-13.237026 33.452326 1.57142857142857 1 524 "      524 34" 2055802 -17121
-13.237026 33.452326 1.57142857142857 1 524 "      524 31" 2055802 -89591
-13.237026 33.452326 1.57142857142857 1 524 "      524  9" 2055802 35957
-13.237026 33.452326 1.57142857142857 1 524 "      524  5" 2055802 57085
-13.237026 33.452326 1.57142857142857 1 524 "      524 23" 2055802 -48668
-13.237026 33.452326 1.57142857142857 1 524 "      524 37" 2055802 90423
-13.237026 33.452326 1.57142857142857 1 524 "      524  4" 2055802 -24955
-13.237026 33.452326 1.57142857142857 1 524 "      524  6" 2055802 51005
-13.237026 33.452326 1.57142857142857 1 524 "      524  1" 2055802 43954
-13.237026 33.452326 1.57142857142857 1 524 "      524  8" 2055802 53248
-13.237026 33.452326 1.57142857142857 1 524 "      524 20" 2055802 45027
-13.237026 33.452326 1.57142857142857 1 524 "      524  7" 2055802 15198
-13.237026 33.452326 1.57142857142857 1 524 "      524 21" 2055802 -27645
-13.244865 33.9152 0.201298701298701 1 47 "       47 23" 322467 -73433
-13.244865 33.9152 0.201298701298701 1 47 "       47 35" 322467 -50127
-13.244865 33.9152 0.201298701298701 1 47 "       47 34" 322467 3678
-13.244865 33.9152 0.201298701298701 1 47 "       47 12" 322467 -54597
-13.244865 33.9152 0.201298701298701 1 47 "       47 11" 322467 -53022
-13.244865 33.9152 0.201298701298701 1 47 "       47  2" 322467 -58669
-13.244865 33.9152 0.201298701298701 1 47 "       47 37" 322467 23596
-13.244865 33.9152 0.201298701298701 1 47 "       47 19" 322467 -64511
-13.244865 33.9152 0.201298701298701 1 47 "       47 18" 322467 -77873
-13.244865 33.9152 0.201298701298701 1 47 "       47 30" 322467 -62177
-13.244865 33.9152 0.201298701298701 1 47 "       47 13" 322467 139682
-13.244865 33.9152 0.201298701298701 1 47 "       47 36" 322467 122510
-13.244865 33.9152 0.201298701298701 1 47 "       47  9" 322467 168539
-13.244865 33.9152 0.201298701298701 1 47 "       47 20" 322467 -66234
-13.244865 33.9152 0.201298701298701 1 47 "       47 22" 322467 200034
-13.244865 33.9152 0.201298701298701 1 47 "       47  3" 322467 -36705
-13.244865 33.9152 0.201298701298701 1 47 "       47  4" 322467 -60417
-13.244865 33.9152 0.201298701298701 1 47 "       47 10" 322467 -66822
-13.244865 33.9152 0.201298701298701 1 47 "       47  1" 322467 -61721
-13.244865 33.9152 0.201298701298701 1 47 "       47 29" 322467 -52079
-13.244865 33.9152 0.201298701298701 1 47 "       47 33" 322467 -83360
-13.244865 33.9152 0.201298701298701 1 47 "       47 16" 322467 -49935
-13.244865 33.9152 0.201298701298701 1 47 "       47 15" 322467 113928
-13.244865 33.9152 0.201298701298701 1 47 "       47 31" 322467 -35374
-13.244865 33.9152 0.201298701298701 1 47 "       47 27" 322467 -7624
-13.244865 33.9152 0.201298701298701 1 47 "       47  5" 322467 -66231
-13.244865 33.9152 0.201298701298701 1 47 "       47  6" 322467 -44396
-13.244865 33.9152 0.201298701298701 1 47 "       47 28" 322467 -75497
-13.244865 33.9152 0.201298701298701 1 47 "       47 24" 322467 -89908
-13.244865 33.9152 0.201298701298701 1 47 "       47 25" 322467 -37290
-13.25861 33.969912 0 1 693 "      693 26" 334860 54526
-13.25861 33.969912 0 1 693 "      693  3" 334860 -44889
-13.25861 33.969912 0 1 693 "      693 25" 334860 -67869
-13.25861 33.969912 0 1 693 "      693  2" 334860 -70045
-13.25861 33.969912 0 1 693 "      693 27" 334860 -61139
-13.25861 33.969912 0 1 693 "      693 28" 334860 -72180
-13.25861 33.969912 0 1 693 "      693  8" 334860 -1518
-13.25861 33.969912 0 1 693 "      693 10" 334860 -81295
-13.25861 33.969912 0 1 693 "      693 11" 334860 -56591
-13.25861 33.969912 0 1 693 "      693  5" 334860 -80586
-13.25861 33.969912 0 1 693 "      693 13" 334860 49214
-13.25861 33.969912 0 1 693 "      693 19" 334860 43309
-13.25861 33.969912 0 1 693 "      693 37" 334860 -20935
-13.25861 33.969912 0 1 693 "      693 12" 334860 -59580
-13.25861 33.969912 0 1 693 "      693 23" 334860 -97055
-13.25861 33.969912 0 1 693 "      693 24" 334860 -56781
-13.25861 33.969912 0 1 693 "      693 16" 334860 -93585
-13.25861 33.969912 0 1 693 "      693 17" 334860 -66664
-13.25861 33.969912 0 1 693 "      693 29" 334860 -79182
-13.25861 33.969912 0 1 693 "      693 30" 334860 -46854
-13.25861 33.969912 0 1 693 "      693 36" 334860 -47652
-13.25861 33.969912 0 1 693 "      693 31" 334860 114598
-13.25861 33.969912 0 1 693 "      693 20" 334860 -21724
-13.25861 33.969912 0 1 693 "      693 21" 334860 -67432
-13.25861 33.969912 0 1 693 "      693 34" 334860 -73983
-13.25861 33.969912 0 1 693 "      693 32" 334860 -90046
-13.25861 33.969912 0 1 693 "      693 33" 334860 49607
-13.261211 34.246823 0 1 708 "      708 26" 479737 -65249
