"lat" "lon" "wealthscore" "nl" "n" "sample"
-15.644752 35.168077 -29490.9090909091 0.834710743801653 33 1
-15.643461 35.292684 -26418.4705882353 0 34 1
-15.639787 35.756854 -1042.45161290323 0 31 1
-15.639355 34.465627 -57323.8709677419 1.49586776859504 31 1
-15.634008 35.617573 -37422.3939393939 0 33 1
-15.632941 34.521371 64298.8125 3.03636363636364 32 1
-15.632861 35.705038 -37176.7058823529 0 34 1
-15.629476 34.637349 35787.5142857143 0 35 1
-15.628957 35.105565 -22215 0.7 33 1
-15.619787 35.213376 -8111.30303030303 0 33 1
-15.619493 34.951519 -49141.5172413793 3.18181818181818 29 1
-15.61645 35.81418 -37432.4193548387 0 31 1
-15.614759 35.642432 -14523.7419354839 0 31 1
-15.612111 34.525917 121760.588235294 4.25454545454545 17 1
-15.609632 34.519853 200110 4.61157024793388 20 1
-15.609182 34.507409 164785.588235294 4.92561983471074 17 1
-15.60903 34.497147 -33373.625 5.14876033057851 32 1
-15.608861 34.511797 41744.75 4.92561983471074 32 1
-15.608207 34.505716 -36880.4705882353 4.92561983471074 34 1
-15.600961 34.531792 75916.4736842105 3.73553719008264 19 1
-15.60015 35.55282 -41047.8285714286 0 35 1
-15.592975 35.513953 -55531.0606060606 0 33 1
-15.592187 34.499641 211470.235294118 5.43801652892562 17 1
-15.589046 35.12064 -23497.8387096774 0.472727272727273 31 1
-15.586372 34.526843 -37250.3461538462 4.33884297520661 26 1
-15.586065 35.010053 11173.724137931 2.72727272727273 29 1
-15.582229 34.522176 124350.7 4.33884297520661 20 1
-15.58165 35.079357 -38322.9666666667 0.0545454545454545 30 1
-15.58151 34.475411 158685.34375 5.26446280991736 32 1
-15.576097 35.227641 18198.5333333333 0.727272727272727 30 1
-15.574107 34.512923 235058.294117647 5.10909090909091 17 1
-15.565743 35.815549 -37546.1714285714 0 35 1
-15.562065 35.38786 -25864.53125 0.72 32 1
-15.559185 34.500341 -39737.25 4.05785123966942 32 1
-15.55594 34.481628 -28531.8333333333 4.3801652892562 30 1
-15.549123 34.493156 -27498.5666666667 3.49586776859504 30 1
-15.540056 35.790628 -42661.40625 0 32 1
-15.538927 34.61624 -53923.9696969697 0 33 1
-15.534904 35.306208 -13739.0857142857 0.0991735537190083 35 1
-15.531287 35.341688 -26637.1818181818 0.446280991735537 33 1
-15.528497 35.656953 -41964.2857142857 0 35 1
-15.526761 34.635628 -53060.3125 0 32 1
-15.523783 35.024578 31122.9642857143 2 28 1
-15.521256 34.443942 -38141.84375 0.272727272727273 32 1
-15.520762 35.287714 -12859.6363636364 0.0545454545454545 33 1
-15.519193 35.65168 -64559.7352941177 0 34 1
-15.515306 35.167505 -26032.0857142857 1.69421487603306 35 1
-15.514975 35.45539 -18528.2903225806 0 31 1
-15.513169 35.562044 -46100 0 34 1
-15.492557 35.627558 -32690.3125 0 32 1
-15.491964 34.842117 -41945.7931034483 2.55371900826446 29 1
-15.485628 34.442615 -51095.3235294118 0 34 1
-15.481902 35.263144 26190.9142857143 2.42148760330579 35 1
-15.474445 34.674657 -53330.5 0 34 1
-15.467865 34.647271 -77173.0588235294 0 34 1
-15.461369 34.784118 23060.5161290323 0.487603305785124 31 1
-15.451066 35.344326 -23888.2647058824 3.71074380165289 34 1
-15.439924 34.763217 -48080.3103448276 0 29 1
-15.430655 34.614658 -52162 0.115702479338843 34 1
-15.427026 34.806952 5259.14814814815 1.16528925619835 27 1
-15.425932 34.498833 -50758.275862069 0 29 1
-15.420214 35.571838 -14158.6060606061 0 33 1
-15.418799 34.556791 -19367.4666666667 0 15 1
