"lat" "lon" "wealthscore" "nl" "n" "sample"
0.393434 32.843806 100908.52173913 3.25757575757576 23 1
0.401919 32.689915 141318.695652174 14.4848484848485 23 1
0.407359 32.187429 -17260.0434782609 0 23 1
0.409905 32.055834 93188.3043478261 4.04545454545455 23 1
0.412782 33.109677 83103.1363636364 2.65 22 1
0.419909 32.219317 -9351.4 0 25 1
0.424213 33.009498 -17409.8888888889 0.295454545454545 18 1
0.42663 33.146853 143737.8 6.38636363636364 20 1
0.431072 32.750749 182390.157894737 2.58333333333333 19 1
0.434793 33.398802 -16537.1904761905 0 21 1
0.435191 32.087098 -6047.125 2.45454545454545 24 1
0.437531 33.87628 -76522.2173913044 0 23 1
0.437969 33.2257 -25695.8 10.5666666666667 25 1
0.456971 33.843369 -50206.4583333333 0 24 1
0.457212 33.237719 137633.454545455 9.83333333333333 22 1
0.460316 33.198161 126515.88 11.6363636363636 25 1
0.465854 31.662434 -15110.44 0 25 1
0.468785 30.186821 -24794.4347826087 0 23 1
0.468878 33.210931 73001.5652173913 10.5833333333333 23 1
0.488264 33.564024 -38433.9090909091 0 22 1
0.518711 33.197731 16601.9565217391 3.12878787878788 23 1
0.557228 30.259488 -28576.0909090909 0 22 1
0.559676 31.439357 -46250.652173913 2.51748251748252 23 1
0.562239 33.865912 -65374.0434782609 0.0307692307692308 23 1
0.562356 32.300107 -6234.08333333333 0 24 1
0.569886 31.375182 -5836.19047619048 3.77622377622378 21 1
0.57399 33.770965 86935.8 1.20454545454545 25 1
0.575931 30.27411 31674.92 0.034965034965035 25 1
0.579556 33.23018 7806.8947368421 0 19 1
0.586041 30.942167 -41053.0869565217 0 23 1
0.591379 33.558323 -17827.4 0.13986013986014 25 1
0.596022 30.506152 769.913043478261 0 23 1
0.603175 30.799467 -38748.347826087 0 23 1
0.604234 33.472354 79020.5 2.96153846153846 20 1
0.623438 30.121176 -30093.5416666667 0 24 1
0.62907 33.111307 -23656.6086956522 0.0357142857142857 23 1
0.629127 33.994059 -67981 0 24 1
0.630361 33.385146 -32331.76 0 25 1
0.648191 34.234604 -53993.4 1.96503496503496 25 1
0.648913 32.806294 -10072.48 0 25 1
0.656998 32.940866 31134.7272727273 0.286713286713287 22 1
0.665685 30.326425 -10491.3043478261 1.56493506493506 23 1
0.676497 34.188347 52191 2.80519480519481 24 1
0.67762 33.35121 -18954.1739130435 0 23 1
0.681781 33.603116 -21641.625 0 24 1
0.689509 30.081424 -40306.0952380952 0.357142857142857 21 1
0.689765 33.272335 -23547.1363636364 0 22 1
0.695844 33.098299 -33166 0 24 1
0.700849 32.639623 -35593.7391304348 0 23 1
0.707318 32.524945 100097.217391304 0.484848484848485 23 1
0.709386 33.886174 -55378.2916666667 0 24 1
0.713404 33.530474 -52936.52 0 25 1
0.714486 32.834001 -30286.5217391304 0 23 1
0.71457 30.069892 56978.8181818182 0.357142857142857 22 1
0.720866 32.905351 3108.56 0.492857142857143 25 1
0.745331 32.989808 -26790.8260869565 0 23 1
0.762831 31.074298 97570.1304347826 0 23 1
0.771282 33.097753 21926.6956521739 0 23 1
0.779776 33.622051 65816.5833333333 0 24 1
0.782235 31.083914 10800.875 0 24 1
0.786689 32.570551 -23041.4782608696 0 23 1
0.790028 34.361432 -19685.2608695652 0 23 1
0.802777 33.73468 -40355.52 0 25 1
0.809149 30.793307 -43612.9565217391 0 23 1
0.812973 34.077778 -55162.9583333333 0 24 1
0.841287 33.692326 82838.6818181818 0 22 1
0.854025 33.253499 2851.83333333333 0 24 1
0.863958 32.492785 92855.2272727273 0.336898395721925 22 1
0.870756 33.714701 -20528.9166666667 0 24 1
0.87463 33.184703 32039 0 23 1
0.900754 33.940027 -13524.8888888889 0 18 1
0.91084 34.369182 -33481.7916666667 0 24 1
0.915204 32.673994 8184.86956521739 0 23 1
0.915711 31.749263 77162.6842105263 0.304812834224599 19 1
0.964341 33.509117 -44994.5 0 24 1
0.97447 33.21317 -39071.5416666667 0 24 1
0.980725 34.162559 -23545.2608695652 0.545454545454545 23 1
0.982888 34.318798 -24026.7272727273 0 22 1
0.992669 31.047971 -38748.5 0 24 1
0.992965 30.868969 12373.4166666667 0 24 1
1.001119 34.443812 -53712.45 0 20 1
1.007753 33.853513 -30612.2 0 25 1
1.020295 31.390817 -55420.05 0 20 1
1.029352 34.220413 -32713.3333333333 2.01428571428571 24 1
1.033063 32.539804 -30345.7619047619 0 21 1
1.049169 33.216531 -22640 0 24 1
1.06771 34.076859 -56363.24 1.13223140495868 25 1
1.077355 34.213475 252834.733333333 3.02892561983471 15 1
1.08188 34.152051 81676.2916666667 2.88142292490119 24 1
1.129576 31.193115 -38800.6956521739 0 23 1
1.138277 34.268296 -25003.2608695652 0.75 23 1
1.141066 33.879648 -3494.21739130435 0 23 1
1.144695 34.282622 23179.8636363636 0.506993006993007 22 1
1.151679 34.369168 -45013.3043478261 0 23 1
1.18255 33.686825 -27615.0416666667 0 24 1
1.191574 31.790788 24577.3043478261 0 23 1
1.206823 31.013881 -38699.125 0 24 1
1.20898 32.82374 -55198.4583333333 0 24 1
1.217782 33.436982 -54418.25 0 24 1
1.235212 33.585401 -52512.72 0 25 1
1.239933 31.396594 -31284.347826087 0 23 1
1.249232 34.774664 -69242.7083333333 0 24 1
1.251357 34.17136 -79398 0 24 1
1.261163 34.019736 -77328.4 0 25 1
1.277344 33.872068 -53937.4090909091 0 22 1
1.298944 33.327392 -63109.5652173913 0 23 1
1.316574 31.195113 1902.45833333333 0 24 1
1.318664 32.462869 131766 0 22 1
1.334351 34.366929 -49948.0952380952 0.0988142292490119 21 1
1.374958 32.995319 -29386.75 0 24 1
1.445355 33.471721 -76947.2608695652 0 23 1
1.480831 34.757981 -114345.555555556 0 18 1
1.489181 30.98502 -49986.0434782609 0.12396694214876 23 1
1.489708 33.942327 38435.3636363636 0 22 1
1.536667 30.994529 -57025.8125 0.319936708860759 16 1
1.538981 32.351908 -31265.4 0.0418342719227675 20 1
1.576364 33.814327 -72119.44 0.125801091858533 25 1
1.579751 31.217381 -57448.88 0.126501305483029 25 1
1.685963 31.704277 157918.714285714 0.290135396518375 21 1
1.69496 31.658522 -6029.91666666667 0.251724137931034 24 1
1.715493 33.340483 -82721.4545454545 0.269090909090909 22 1
1.723559 32.854697 -53727.6956521739 0 23 1
1.770634 31.432294 -7831.76470588235 0 17 1
1.781879 31.972857 -23619.2 0.0730837789661319 20 1
1.793301 32.376165 -30329.52 0 25 1
1.82813 33.495888 -84817.04 0 25 1
1.8399 32.351018 -63522.48 0 25 1
1.846083 34.681239 -55455.4 0 15 1
1.846912 33.603467 -57362.2727272727 0 22 1
1.858768 34.563683 -124975.714285714 0 21 1
1.863445 34.993543 -109442.047619048 0 21 1
1.864084 32.104979 -57161.3913043478 0.0119617224880383 23 1
1.882583 33.193438 4080.86363636364 0 22 1
1.91437 34.464463 -123671.9 0 20 1
1.914751 33.230352 -49653.68 0 25 1
1.927154 32.168239 -44828 0 24 1
1.942766 34.935044 -11862.8 0 20 1
1.985783 34.266687 -127380.12 0 25 1
2.004497 33.748627 -81227.0434782609 0 23 1
2.009065 33.84554 -85533.6363636364 0 22 1
2.023405 32.493305 -57919.9166666667 0 24 1
2.034626 33.931845 -87673.28 0 25 1
2.089716 32.632011 -52187.16 0 25 1
2.129171 32.786376 -55004.7083333333 0 24 1
2.13719 33.641947 -88960.0909090909 0 22 1
2.154008 32.517867 -70979.68 0 25 1
2.161698 32.843172 -45532.6 0 25 1
2.207274 32.314369 -69022.04 0 25 1
2.228482 32.875979 93706.125 2.60588235294118 16 1
2.230225 32.626881 -56767.0416666667 0 24 1
2.245613 32.891329 57771.5294117647 2.94705882352941 17 1
2.248977 32.889514 40749.5555555556 2.67914438502674 18 1
2.255679 32.900965 73129.7222222222 2.67914438502674 18 1
2.271383 32.921807 -56306.875 2.6 24 1
2.313664 32.538077 -59421.76 0 25 1
2.363743 33.216649 -74999.5416666667 0 24 1
2.366751 34.528628 -100243.35 0 20 1
2.378942 30.862382 -80219.6 0 20 1
2.385044 34.565053 -126085.5625 0 16 1
2.409863 31.076031 -82008.7826086956 0 23 1
2.410778 32.974363 -67217.7916666667 0 24 1
2.432313 30.992024 -31955.0833333333 0 24 1
2.432525 34.465135 -83441.3157894737 0 19 1
2.44372 31.232836 -61426.4347826087 0 23 1
2.453873 31.485369 -26431.5 0 22 1
2.473168 31.472366 -49880.08 0 25 1
2.482738 34.327921 -123395.173913043 0 23 1
2.485268 32.844373 -76823.9565217391 0 23 1
2.489716 31.102504 -27527.5909090909 0.188311688311688 22 1
2.494387 32.512654 -59013.12 0 25 1
2.498236 30.803117 -58970.9545454545 0 22 1
2.506166 33.277624 -89907.9565217391 0 23 1
2.511105 33.601392 -106318 0 18 1
2.536799 32.37613 -66994.9523809524 0 21 1
2.552455 34.717003 -119856.652173913 0.0909090909090909 23 1
2.562377 31.240818 -53848.3636363636 0 22 1
2.567598 34.599746 -126595.80952381 0.0979020979020979 21 1
2.580898 33.862203 -97312.48 0 25 1
2.596954 30.858325 -54898.36 0 25 1
2.620998 33.657362 -85679.7894736842 0 19 1
2.703607 32.550714 -95181.6956521739 0 23 1
2.72376 34.561401 -124132.130434783 0 23 1
2.726462 31.403266 -75923.8181818182 0 22 1
2.767147 32.309693 4208.31818181818 3.83471074380165 22 1
2.768075 32.288053 10619.5 3.51515151515152 12 1
2.773405 32.266599 -52850.24 3.2396694214876 25 1
2.811818 31.006655 -42943.6086956522 0 23 1
2.833185 33.282552 -87569.2916666667 0 24 1
2.890781 32.909704 -92924.4347826087 0 23 1
2.917659 34.10302 -122961.36 0 25 1
2.937021 33.021183 -93486.6111111111 0 18 1
2.963157 34.137801 -46341.88 0 25 1
2.985795 32.663376 -91589.7647058823 0 17 1
2.993403 30.916336 -73398.5416666667 2 24 1
2.9995 34.054474 -123353.047619048 0 21 1
3.012798 32.154984 -77544.44 0 25 1
3.022794 34.116785 18872.95 0 20 1
3.025969 30.912527 57034.7619047619 2.56363636363636 21 1
3.033761 30.887579 -46021.9565217391 2.3 23 1
3.038158 30.904898 37409.3636363636 2.37272727272727 22 1
3.042852 34.12399 -123188.19047619 0 21 1
3.044546 34.093808 -124888.083333333 0 24 1
3.058562 31.012297 -65986.625 0 24 1
3.070577 31.284616 -89005.4761904762 0 21 1
3.071358 31.266031 -79295.1052631579 0 19 1
3.073661 30.931805 -58164.4347826087 0.702479338842975 23 1
3.074264 32.149082 -70291.3913043478 0 23 1
3.086489 33.405019 -89394.6666666667 0 21 1
3.105581 34.059947 -111061.833333333 0 24 1
3.174273 33.10992 -94387.6190476191 0 21 1
3.200673 31.248821 -89787.9 0 20 1
3.221716 31.805115 -97245.125 0 16 1
3.250455 32.856479 47994.7894736842 0.40495867768595 19 1
3.267437 31.15045 -59403.2727272727 0 22 1
3.27448 30.892833 -73763.125 0 24 1
3.284968 30.894379 -76107.4583333333 0 24 1
3.287138 30.99033 -71465.16 0 25 1
3.297082 32.875174 83031.4 1.01652892561983 20 1
3.310233 31.410178 -86777.3 0 20 1
3.346574 31.238263 -67610.9090909091 0 22 1
3.363216 31.881964 -73083.2272727273 0 22 1
3.371513 34.153579 -116157 0 23 1
3.392169 31.404875 -77028.6666666667 0 24 1
3.395622 31.800388 4823.21739130435 0 23 1
3.408858 30.958992 10793.6666666667 0 24 1
3.421733 31.929428 -83051.6 0 20 1
3.441067 34.084256 -121490.913043478 0 23 1
3.461403 32.052909 -57249.619047619 0 21 1
3.473372 31.245688 -72559.0869565217 0 23 1
3.480117 31.010671 -71660.6666666667 0 21 1
3.485215 31.465495 -77044.1666666667 0 18 1
3.499043 31.220702 -85351.4583333333 0 24 1
3.512753 34.084796 -121772.227272727 0 22 1
3.573196 31.837529 -37449.12 0 25 1
3.573933 31.253638 -75322.1363636364 0 22 1
3.573968 34.006981 -117786.25 0 20 1
3.58296 32.632351 -83922.4736842105 0 19 1
3.585911 34.154238 -108229.695652174 0 23 1
3.596187 34.098312 -120758.428571429 0 21 1
3.630393 33.91653 -123214.130434783 0 23 1
3.642466 34.106795 -117542.47826087 0 23 1
3.674297 31.734715 98572.25 0 24 1
3.674754 31.832076 -47088.875 0 24 1
3.719369 34.224891 -111643.772727273 0 22 1
3.760143 33.749376 63944.5714285714 0 14 1
